anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
light,db4,4,2,0.7021,0.6001,0.1020,0.6932,0.5885,0.1047,1.7047,1.6008,12.0458,25.9631
