layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,1,0.9622,6.2766,6.75644,0.7507,3.1605,27
1,2,0.9622,6.1227,6.56718,0.7794,3.6056,26
6,9,0.9580,4.3815,15.41359,0.9238,16.0000,16
7,10,0.9580,4.5206,15.28178,0.9168,16.0000,17
2,11,0.9398,5.3212,9.27731,0.8685,10.2400,8
3,10,0.9398,5.5514,10.09530,0.8505,7.1111,20
6,7,0.9397,5.9921,7.99103,0.8030,4.1967,24
7,3,0.9397,5.8795,8.73329,0.8166,5.0196,24
9,0,0.9366,5.7193,10.18899,0.8432,5.2245,26
9,2,0.9366,5.7649,9.78139,0.8407,5.4468,27
5,5,0.9344,4.5227,14.95449,0.9162,16.0000,17
11,2,0.9336,5.0433,12.36905,0.8809,16.0000,15
11,7,0.9336,5.1623,12.52716,0.8743,16.0000,20
6,5,0.9327,5.1811,11.17764,0.8778,13.4737,17
8,9,0.9327,5.3333,11.13324,0.8657,10.2400,21
5,10,0.9327,5.8203,9.60861,0.8291,6.0952,24
10,7,0.9327,5.5876,10.25302,0.8440,6.2439,23
2,7,0.9280,6.2119,5.66096,0.7721,3.4133,12
2,10,0.9280,6.1000,5.89875,0.7810,3.7647,18
8,10,0.9251,5.5660,9.53950,0.8400,7.5294,20
7,7,0.9235,4.7984,14.01376,0.9026,16.0000,13
10,10,0.9235,4.5846,14.40313,0.9130,16.0000,18
5,7,0.9223,5.6023,11.27869,0.8497,6.0952,17
9,6,0.9204,4.4690,15.00937,0.9205,16.0000,19
6,6,0.9198,5.5007,10.97936,0.8491,7.5294,22
5,4,0.9196,5.9365,8.06052,0.8129,4.4912,25
8,4,0.9196,5.9149,9.09471,0.8109,4.6545,22
9,5,0.9184,5.2995,11.34273,0.8747,9.1429,19
9,8,0.9184,5.3869,11.81732,0.8727,8.2581,20
4,4,0.9161,5.6995,9.61648,0.8346,6.2439,29
10,2,0.9160,4.6238,14.30860,0.9097,16.0000,19
10,6,0.9160,4.8440,13.62942,0.9030,16.0000,14
7,6,0.9150,5.2523,11.51631,0.8711,12.8000,20
1,3,0.9145,5.7824,6.64447,0.8345,5.5652,9
1,4,0.9145,5.6589,7.05494,0.8367,5.3333,5
6,10,0.9144,4.5439,14.54876,0.9164,16.0000,17
7,11,0.9144,4.3885,15.18203,0.9222,16.0000,17
7,4,0.9137,5.6541,10.65232,0.8409,6.2439,23
4,3,0.9136,5.9861,8.15182,0.8135,4.7407,21
7,8,0.9136,6.0038,8.71958,0.8056,4.1290,24
2,5,0.9132,6.3895,7.29779,0.7428,3.0476,14
10,5,0.9130,5.8559,10.90098,0.8273,5.2245,13
8,11,0.9129,5.2365,11.22326,0.8800,9.8462,19
8,3,0.9126,5.3763,11.73168,0.8698,8.2581,21
10,3,0.9123,5.4163,11.44730,0.8606,8.5333,21
11,1,0.9123,5.5241,10.65375,0.8425,7.7576,25
1,8,0.9110,5.8688,7.22529,0.8121,4.6545,18
3,1,0.9110,5.8564,8.66531,0.8097,4.8302,25
10,0,0.9106,5.8741,9.36692,0.8244,4.7407,25
11,6,0.9104,4.5805,14.16365,0.9114,16.0000,18
10,1,0.9104,4.6551,14.31262,0.9101,16.0000,16
6,2,0.9078,5.0840,11.90585,0.8829,16.0000,15
2,4,0.9072,6.3939,8.64249,0.7471,3.0118,18
5,1,0.9067,4.0877,15.89570,0.9354,16.0000,3
7,2,0.9067,4.1159,15.84270,0.9340,16.0000,3
11,9,0.9065,4.6314,14.40892,0.9105,16.0000,19
2,8,0.9065,6.2360,7.80073,0.7706,3.3684,21
4,0,0.9065,6.2462,9.31093,0.7687,3.2821,10
