i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,machine,bird,N,0.7245,0.7099,1.2817,54.1820
0,2,machine,machine,Y,0.8391,0.8315,1.7635,5.9658
0,3,machine,bird,N,0.6888,0.6793,0.9634,45.1364
1,2,bird,machine,N,0.7044,0.6817,3.0452,60.1478
1,3,bird,bird,Y,0.8490,0.8433,2.2451,9.0456
2,3,machine,bird,N,0.6724,0.6499,0.8000,51.1022
