layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.28338,3.02266,3.26073,1.2389,7.1819,0.0000,0.5671,0.06182,0.5000
1,12,7.53145,3.36763,4.16382,1.1081,7.0796,0.0000,0.5990,0.05739,0.5000
2,12,7.25377,3.77529,3.47848,1.2294,6.8554,0.0000,0.6474,0.04079,0.4714
3,12,9.49796,4.81554,4.68242,1.0975,6.5659,0.0000,0.7040,0.02798,0.4930
4,12,7.76015,4.12680,3.63335,1.2283,6.5812,0.0000,0.6993,0.02910,0.3727
5,12,9.82396,6.69731,3.12665,2.4139,6.6264,0.0000,0.7031,0.02833,0.0000
