layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.28240,3.40951,2.87289,1.7164,7.1427,0.0000,0.5768,0.05892,0.4930
1,12,7.16302,3.83694,3.32608,1.9686,7.0748,0.0000,0.5965,0.05957,0.4330
2,12,6.67055,4.31086,2.35968,1.9277,6.8551,0.0000,0.6431,0.04169,0.0000
3,12,8.72499,5.41644,3.30855,1.7902,6.6204,0.0000,0.6907,0.03618,0.3727
4,12,7.01157,4.56303,2.44854,1.9363,6.6343,0.0000,0.6884,0.03320,0.0000
5,12,10.26167,6.39992,3.86175,1.8348,6.5896,0.0000,0.7109,0.02851,0.0000
