layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
3,2,0.9058,6.9863,8.64849,0.6208,2.0480,5
3,11,0.9054,6.8479,8.23080,0.6582,2.3704,21
9,1,0.9051,5.3885,15.04239,0.8735,8.2581,24
7,3,0.9042,6.3760,8.12672,0.7484,3.6056,33
0,8,0.9027,6.8629,6.84705,0.6525,2.3273,15
9,11,0.9024,5.2792,15.37990,0.8845,8.2581,20
1,3,0.9023,6.3535,6.77404,0.7576,3.8209,14
10,3,0.9020,5.8624,12.68047,0.8223,5.6889,24
2,7,0.9018,6.7854,6.21324,0.6759,2.6667,13
3,4,0.9018,5.5142,13.96465,0.8616,8.0000,23
5,8,0.8995,5.9581,12.25634,0.8028,5.5652,26
10,9,0.8991,6.7051,9.56247,0.6880,2.6667,9
5,7,0.8969,6.4233,10.58681,0.7439,3.5556,18
6,4,0.8948,6.5986,8.36727,0.7096,2.8444,28
4,5,0.8937,6.6884,9.50268,0.6923,2.6667,19
1,7,0.8916,6.3869,7.06981,0.7454,3.7101,16
2,0,0.8905,6.8421,7.05111,0.6560,2.3925,22
9,10,0.8887,6.7571,9.94605,0.6795,2.5600,10
0,10,0.8886,6.7601,6.37705,0.6828,2.7826,15
5,10,0.8879,6.6484,9.46683,0.7015,2.6947,19
2,1,0.8865,6.2223,8.79475,0.7703,4.0000,24
8,2,0.8865,6.2338,10.18709,0.7709,4.2667,28
0,2,0.8860,6.5985,6.63908,0.7090,2.9767,24
1,6,0.8808,6.5644,7.91587,0.7154,2.8444,25
10,11,0.8801,6.3715,10.77677,0.7509,3.6056,16
3,9,0.8687,6.5191,9.47246,0.7297,3.1220,26
3,6,0.8574,7.0155,8.61614,0.6199,2.0645,4
4,3,0.8574,6.9011,9.08929,0.6450,2.1880,4
2,2,0.8548,6.9926,10.53869,0.6268,2.0984,1
0,4,0.8492,6.9338,10.80711,0.6434,2.2456,1
4,7,0.8492,6.8847,9.89766,0.6502,2.1880,1
10,5,0.8480,6.4125,11.77429,0.7521,3.4595,3
2,9,0.8470,6.9024,9.87387,0.6495,2.3063,2
6,0,0.8357,6.8202,8.10665,0.6687,2.4615,14
11,0,0.8335,6.6992,6.98040,0.6892,2.6667,7
0,1,0.0000,6.5839,24.92934,0.7166,3.1605,0
0,3,0.0000,6.6429,20.91483,0.7042,3.0118,0
0,5,0.0000,6.7964,22.83838,0.6730,2.4854,0
1,10,0.0000,6.7103,9.76564,0.6887,2.8764,0
1,11,0.0000,6.8151,17.17059,0.6675,2.4615,0
4,11,0.0000,7.2343,23.90855,0.5584,1.8417,0
11,8,0.0000,6.9727,10.68288,0.6258,2.1880,0
