layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
6,9,0.9740,5.3507,15.87128,0.8774,7.7576,22
7,10,0.9740,5.3464,15.84962,0.8775,7.7576,22
9,9,0.9736,5.4316,15.48944,0.8693,7.5294,27
10,1,0.9736,5.5370,14.71877,0.8567,7.7576,33
9,1,0.9721,5.6046,14.67766,0.8502,7.1111,35
10,3,0.9721,5.7946,13.30302,0.8267,6.7368,33
5,1,0.9697,5.2982,15.96647,0.8820,7.5294,16
10,0,0.9674,6.0114,12.90028,0.7935,4.9231,20
10,7,0.9674,5.8079,12.99941,0.8209,6.7368,30
11,1,0.9640,5.9284,11.65784,0.8092,5.8182,25
11,4,0.9640,5.7906,11.89648,0.8244,6.9189,19
5,5,0.9578,5.4975,15.41255,0.8618,7.5294,29
7,1,0.9578,5.6885,14.61704,0.8365,7.3143,31
7,2,0.9545,5.3339,15.88788,0.8788,7.5294,20
5,0,0.9535,5.5879,14.66305,0.8483,8.2581,37
5,8,0.9535,5.7711,13.63087,0.8269,6.7368,32
4,2,0.9532,5.6558,12.42239,0.8368,8.8276,14
6,2,0.9532,5.6004,13.50345,0.8440,9.1429,34
6,6,0.9523,5.8144,13.40862,0.8227,6.0952,30
8,9,0.9523,5.9445,12.11888,0.8020,5.5652,29
9,5,0.9513,5.9094,11.74686,0.8054,6.4000,25
9,11,0.9505,5.3645,15.59352,0.8754,8.0000,24
10,8,0.9505,5.5354,14.83987,0.8565,7.7576,33
4,8,0.9491,6.1241,10.73279,0.7800,4.5714,25
6,8,0.9485,6.8093,9.70258,0.6673,2.3704,14
7,8,0.9485,6.6513,8.14135,0.6964,2.7234,21
1,1,0.9446,6.6379,7.66746,0.7017,2.9091,22
1,2,0.9446,6.5537,7.42668,0.7183,3.0476,17
3,10,0.9435,6.3964,10.23934,0.7429,3.3247,25
5,11,0.9435,6.3174,10.31617,0.7554,3.6056,26
7,6,0.9430,5.7336,13.56562,0.8281,7.7576,32
9,2,0.9430,5.6423,14.28045,0.8424,8.0000,35
3,5,0.9428,6.0383,8.99954,0.7953,4.8302,13
6,3,0.9428,6.0578,10.54444,0.7922,4.6545,23
2,11,0.9417,5.9930,9.88891,0.7999,5.0196,16
6,5,0.9417,6.0579,10.39948,0.7912,4.8302,22
7,11,0.9396,5.5482,14.46736,0.8558,7.7576,36
8,6,0.9396,5.7902,13.21318,0.8295,6.5641,32
11,5,0.9390,5.5918,14.63051,0.8511,7.3143,37
11,9,0.9390,5.4358,15.27477,0.8684,7.7576,28
10,2,0.9386,5.4336,15.07801,0.8678,8.5333,29
10,6,0.9384,5.5675,14.60525,0.8525,8.0000,38
5,2,0.9381,6.7197,8.83368,0.6851,2.5098,15
11,7,0.9377,6.0010,12.74319,0.7934,5.4468,22
9,0,0.9369,5.6405,13.74093,0.8428,7.7576,36
7,5,0.9356,6.0658,10.53423,0.7879,4.7407,24
4,4,0.9355,6.4087,10.57109,0.7405,3.2821,20
11,6,0.9352,5.5034,14.43573,0.8597,8.0000,31
8,4,0.9344,6.5185,10.71336,0.7217,3.0118,16
