i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,stone,genre,N,0.5115,0.4998,7.0863,11.1796
0,2,stone,stone,Y,0.7622,0.7536,0.5281,18.6579
0,3,stone,genre,N,0.5622,0.5439,1.2760,22.9511
1,2,genre,stone,N,0.5623,0.5442,6.5582,29.8375
1,3,genre,genre,Y,0.6719,0.6609,5.8103,34.1307
2,3,stone,genre,N,0.5350,0.5190,0.7479,4.2933
