layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,73.525,1.0000,nan,0.00232,0.8030
0,0,0.20,61.680,1.0000,nan,0.00907,0.8409
0,0,0.30,55.856,1.0000,nan,0.01773,0.8369
0,0,0.40,49.929,0.9999,nan,0.03507,0.7727
0,0,0.50,45.395,0.9996,nan,0.05911,0.7284
0,1,0.10,71.395,1.0000,nan,0.00296,0.6407
0,1,0.20,60.985,1.0000,nan,0.00982,0.4773
0,1,0.30,53.199,1.0000,nan,0.02407,0.4069
0,1,0.40,47.566,0.9999,nan,0.04604,0.4448
0,1,0.50,42.232,0.9997,nan,0.08507,0.4051
0,2,0.10,70.279,1.0000,nan,0.00337,0.8355
0,2,0.20,59.585,1.0000,nan,0.01154,0.8193
0,2,0.30,53.620,0.9999,nan,0.02293,0.8355
0,2,0.40,48.942,0.9998,nan,0.03929,0.8052
0,2,0.50,42.372,0.9991,nan,0.08371,0.7587
0,3,0.10,64.580,1.0000,nan,0.00649,0.7532
0,3,0.20,52.496,1.0000,nan,0.02610,0.6494
0,3,0.30,46.398,0.9998,nan,0.05266,0.6331
0,3,0.40,42.481,0.9996,nan,0.08267,0.5866
0,3,0.50,39.922,0.9993,nan,0.11099,0.6245
0,4,0.10,63.889,1.0000,nan,0.00703,0.8496
0,4,0.20,54.456,1.0000,nan,0.02083,0.8052
0,4,0.30,46.497,0.9998,nan,0.05206,0.8409
0,4,0.40,41.526,0.9992,nan,0.09228,0.7677
0,4,0.50,37.975,0.9983,nan,0.13888,0.7154
0,5,0.10,62.251,1.0000,nan,0.00849,0.6851
0,5,0.20,52.904,1.0000,nan,0.02490,0.6418
0,5,0.30,45.439,0.9998,nan,0.05881,0.5736
0,5,0.40,41.479,0.9995,nan,0.09278,0.5379
0,5,0.50,38.560,0.9990,nan,0.12983,0.5455
0,6,0.10,69.566,1.0000,nan,0.00366,0.8193
0,6,0.20,60.121,1.0000,nan,0.01085,0.8355
0,6,0.30,54.840,1.0000,nan,0.01993,0.8712
0,6,0.40,46.827,0.9997,nan,0.05012,0.8193
0,6,0.50,42.138,0.9991,nan,0.08600,0.7890
0,7,0.10,63.446,1.0000,nan,0.00740,0.8571
0,7,0.20,54.385,0.9999,nan,0.02100,0.8874
0,7,0.30,46.818,0.9997,nan,0.05018,0.7814
0,7,0.40,42.575,0.9992,nan,0.08178,0.8409
0,7,0.50,38.933,0.9982,nan,0.12438,0.7727
0,8,0.10,65.068,1.0000,nan,0.00614,0.8874
0,8,0.20,57.049,1.0000,nan,0.01545,0.8193
0,8,0.30,51.985,0.9999,nan,0.02768,0.7814
0,8,0.40,43.653,0.9994,nan,0.07223,0.7511
0,8,0.50,39.082,0.9982,nan,0.12227,0.7511
0,9,0.10,69.517,1.0000,nan,0.00368,0.8355
0,9,0.20,59.587,1.0000,nan,0.01154,0.8355
0,9,0.30,54.501,0.9999,nan,0.02072,0.8409
0,9,0.40,48.028,0.9997,nan,0.04365,0.8106
0,9,0.50,43.748,0.9993,nan,0.07145,0.8030
0,10,0.10,67.266,1.0000,nan,0.00477,0.8139
0,10,0.20,57.439,1.0000,nan,0.01477,0.8571
0,10,0.30,52.241,0.9999,nan,0.02688,0.8193
0,10,0.40,46.363,0.9996,nan,0.05288,0.8283
0,10,0.50,43.827,0.9993,nan,0.07080,0.8193
0,11,0.10,67.408,1.0000,nan,0.00469,0.8571
0,11,0.20,60.446,1.0000,nan,0.01045,0.8496
0,11,0.30,53.495,0.9999,nan,0.02326,0.7890
0,11,0.40,47.466,0.9997,nan,0.04657,0.7673
