layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,1,0.9623,6.6623,6.75644,0.6941,2.7527,31
1,2,0.9623,6.5491,6.56719,0.7204,3.2405,27
6,9,0.9580,5.3145,15.41359,0.8784,8.2581,20
7,10,0.9580,5.4252,15.28178,0.8676,8.2581,20
10,6,0.9436,5.6425,13.62942,0.8457,8.0000,21
10,10,0.9436,5.4573,14.40313,0.8631,8.2581,21
2,11,0.9399,6.0170,9.27731,0.7999,5.3333,13
3,10,0.9399,6.1652,10.09530,0.7812,4.5714,30
9,0,0.9368,6.2891,10.18899,0.7635,4.0000,29
9,2,0.9368,6.3583,9.78139,0.7523,3.5556,28
6,7,0.9367,6.3596,7.99103,0.7439,3.6571,28
7,3,0.9367,6.3997,8.73329,0.7408,3.3247,31
5,5,0.9344,5.4024,14.95449,0.8692,8.2581,23
5,1,0.9343,5.1557,15.89570,0.8921,8.2581,9
7,11,0.9343,5.3363,15.18203,0.8762,8.2581,21
11,2,0.9335,5.7401,12.36905,0.8283,8.0000,20
11,7,0.9335,5.8308,12.52716,0.8180,7.5294,24
6,5,0.9326,5.8906,11.17764,0.8140,6.4000,22
8,9,0.9326,5.9936,11.13324,0.8019,5.4468,25
5,10,0.9321,6.3478,9.60861,0.7513,3.5556,30
10,7,0.9321,6.2308,10.25302,0.7647,4.0000,32
2,7,0.9271,6.6379,5.66096,0.6994,2.8764,15
2,10,0.9271,6.5378,5.89875,0.7150,3.0118,21
8,10,0.9254,6.1743,9.53950,0.7723,4.2667,29
7,7,0.9235,5.6088,14.01376,0.8483,8.0000,22
5,7,0.9224,6.2966,11.27869,0.7585,3.8209,16
9,6,0.9204,5.3724,15.00938,0.8740,8.2581,22
6,6,0.9198,6.1405,10.97936,0.7803,4.4138,27
5,4,0.9190,6.4968,8.06052,0.7258,3.2405,37
8,4,0.9190,6.4053,9.09471,0.7421,3.4133,30
9,5,0.9188,5.8702,11.34274,0.8201,6.2439,19
9,8,0.9188,5.8967,11.81732,0.8170,5.8182,23
1,4,0.9162,6.3150,7.05494,0.7566,3.9385,15
10,2,0.9161,5.4620,14.30860,0.8622,8.2581,21
4,4,0.9158,6.2701,9.61648,0.7599,4.0000,32
4,3,0.9150,6.4736,8.15182,0.7353,3.1220,26
7,8,0.9150,6.4621,8.71958,0.7338,3.2000,32
10,11,0.9148,6.2423,12.71397,0.7684,3.8788,5
1,8,0.9146,6.3347,7.22529,0.7583,3.8209,21
1,9,0.9146,6.1832,8.68925,0.7790,4.4912,27
6,10,0.9144,5.4119,14.54876,0.8689,8.2581,22
1,3,0.9141,6.4120,6.64448,0.7459,3.6056,18
7,6,0.9133,5.8760,11.51631,0.8157,6.2439,20
8,11,0.9130,5.9172,11.22326,0.8123,6.0952,23
8,3,0.9129,5.9772,11.73168,0.8055,5.4468,23
10,3,0.9125,6.0045,11.44730,0.8000,5.2245,24
11,1,0.9125,6.0916,10.65375,0.7852,4.8302,32
2,5,0.9124,6.7300,7.29779,0.6847,2.5859,15
7,4,0.9123,6.2261,10.65232,0.7700,4.0635,28
5,6,0.9121,6.2438,12.14683,0.7716,4.1290,9
7,0,0.9121,6.4808,10.91497,0.7309,3.2821,14
10,0,0.9119,6.3786,9.36692,0.7460,3.5068,28
10,5,0.9113,6.4701,10.90098,0.7334,3.3684,16
8,5,0.9112,6.5226,7.35068,0.7179,3.0476,33
7,2,0.9105,5.1709,15.84270,0.8910,8.2581,12
3,1,0.9105,6.3002,8.66531,0.7602,3.7647,28
11,6,0.9104,5.4159,14.16365,0.8663,8.2581,21
10,1,0.9103,5.4771,14.31262,0.8619,8.2581,22
6,2,0.9074,5.7965,11.90585,0.8256,7.1111,20
11,9,0.9065,5.4847,14.40892,0.8598,8.2581,21
9,9,0.9064,5.3134,15.30040,0.8794,8.2581,21
0,0,0.9057,6.5550,6.59890,0.7066,2.8764,30
0,6,0.9057,6.6811,7.89939,0.6887,2.6392,18
3,8,0.9045,6.8958,7.65457,0.6484,2.3063,18
8,7,0.9045,6.7695,9.12712,0.6766,2.4854,10
6,0,0.9045,6.4156,7.49208,0.7390,3.2821,30
11,11,0.9044,6.5378,8.95726,0.7153,3.0118,29
1,0,0.9044,6.6939,7.90644,0.6903,2.6392,14
3,2,0.9044,6.8106,8.20778,0.6691,2.4615,10
2,4,0.9041,6.8558,8.64249,0.6564,2.3273,15
0,9,0.9034,6.4206,6.27591,0.7416,3.7101,20
8,1,0.9031,5.2468,15.45152,0.8844,8.2581,19
4,0,0.9021,6.6825,9.31093,0.6893,2.5859,11
2,6,0.9021,6.2625,9.21864,0.7676,3.8209,30
3,4,0.9020,5.7151,13.10945,0.8343,8.0000,18
4,10,0.9020,5.7394,12.94015,0.8302,8.0000,19
6,8,0.9006,6.6917,10.20617,0.6942,2.6667,10
0,7,0.9006,6.7245,7.50430,0.6847,2.6122,11
3,3,0.9005,6.6497,10.44943,0.7044,2.8764,8
9,4,0.9002,5.4504,14.65249,0.8658,8.2581,21
5,0,0.9002,5.5088,14.37888,0.8574,8.2581,22
9,1,0.9000,5.4147,14.95531,0.8708,8.2581,22
10,8,0.9000,5.3402,15.03888,0.8749,8.2581,21
4,2,0.8997,5.7731,11.63717,0.8287,7.3143,21
10,4,0.8997,5.9323,11.88036,0.8108,5.3333,22
11,5,0.8995,5.7741,13.17584,0.8282,7.5294,16
3,0,0.8984,5.8096,13.97459,0.8256,6.9189,8
2,8,0.8974,6.6116,7.80073,0.7048,2.8444,20
4,6,0.8970,6.2926,8.04333,0.7550,3.8209,26
3,11,0.8947,6.8486,7.58350,0.6495,2.2261,8
4,5,0.8947,6.7841,8.04472,0.6717,2.5098,15
4,1,0.8946,6.4735,8.67192,0.7302,3.1605,32
6,11,0.8924,6.6052,7.23523,0.6962,2.7826,31
9,3,0.8924,6.6442,7.36163,0.6982,2.7826,21
8,2,0.8919,5.8597,11.64300,0.8187,6.4000,22
5,11,0.8912,6.4054,9.31976,0.7447,3.4133,29
8,0,0.8911,5.8491,11.30771,0.8196,6.5641,20
7,5,0.8905,6.2776,8.37934,0.7549,3.8788,28
8,8,0.8905,6.2064,9.82787,0.7738,4.0000,29
8,6,0.8888,5.4200,14.66593,0.8675,8.2581,22
4,8,0.8882,5.8991,11.45421,0.8139,6.4000,21
2,1,0.8866,5.9602,10.26476,0.8058,5.1200,23
9,11,0.8866,5.2273,15.29544,0.8862,8.2581,18
5,9,0.8857,5.5092,13.79049,0.8578,8.2581,22
2,0,0.8855,6.6679,7.40255,0.6945,2.6667,30
2,3,0.8854,6.6377,7.22053,0.6976,2.6947,13
6,1,0.8854,5.7498,13.71598,0.8328,7.5294,11
9,10,0.8851,6.7131,9.04163,0.6823,2.6122,13
7,1,0.8837,5.8461,12.71745,0.8198,6.9189,23
3,5,0.8819,6.1184,9.28268,0.7838,4.4138,24
3,9,0.8815,6.6572,7.54227,0.6959,2.6947,26
9,7,0.8814,6.2894,10.39654,0.7621,3.8209,24
11,3,0.8814,6.2638,9.87072,0.7618,3.6056,29
6,3,0.8806,6.0745,9.73285,0.7900,4.5714,24
5,8,0.8772,5.9945,11.73742,0.8033,5.3333,24
6,4,0.8765,6.3336,8.83327,0.7529,3.6056,29
3,7,0.8733,6.9610,8.09946,0.6293,2.2069,5
0,10,0.8698,6.7332,5.90520,0.6825,2.7234,17
1,5,0.8698,6.8626,6.90386,0.6570,2.3063,13
1,7,0.8684,6.4873,6.91656,0.7240,3.1220,29
11,10,0.8684,6.6596,7.03380,0.6896,2.5600,28
11,4,0.8652,6.0302,9.67247,0.7976,5.0196,19
7,9,0.8651,6.3399,10.07617,0.7554,3.7101,28
5,2,0.8645,6.6379,7.93128,0.6970,2.7826,24
3,6,0.8630,6.8970,8.99350,0.6430,2.1157,5
5,3,0.8619,6.4322,6.63318,0.7375,3.2000,25
10,9,0.8615,6.8566,8.28631,0.6517,2.3273,9
4,9,0.8561,6.5716,7.75814,0.7072,2.8444,22
1,6,0.8529,6.6287,7.47220,0.6982,2.8132,26
0,11,0.8452,6.7091,5.65967,0.6819,2.6392,12
2,9,0.8451,6.8189,8.47500,0.6587,2.4151,7
11,0,0.8351,6.7593,6.36922,0.6724,2.4381,5
0,2,0.8286,6.7563,6.64904,0.6778,2.5347,18
0,8,0.8145,6.9098,7.73156,0.6451,2.2069,5
0,1,0.0000,6.3908,23.08817,0.7571,3.4595,0
0,3,0.0000,6.5491,17.15942,0.7271,3.1605,0
0,4,0.0000,6.8391,8.97480,0.6577,2.2857,0
0,5,0.0000,6.7010,19.49492,0.6964,2.6392,0
1,10,0.0000,6.6946,9.44961,0.6939,2.6947,0
1,11,0.0000,6.7144,13.65965,0.6932,2.5859,0
2,2,0.0000,6.9008,11.37474,0.6512,2.3273,0
4,7,0.0000,6.8320,9.98446,0.6652,2.4151,0
4,11,0.0000,6.9956,21.94976,0.6284,2.1157,0
11,8,0.0000,6.9696,10.54301,0.6260,2.0480,0
