layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
5,1,0.9861,4.0642,15.92509,0.9358,16.0000,8
6,9,0.9861,4.2250,15.61879,0.9294,16.0000,11
8,11,0.9775,5.2831,11.22973,0.8641,12.8000,18
9,0,0.9775,5.3283,11.76548,0.8730,9.4815,18
9,6,0.9622,4.3125,15.34223,0.9266,16.0000,17
10,1,0.9622,4.2235,15.53756,0.9295,16.0000,11
10,10,0.9581,4.4928,14.75476,0.9193,16.0000,15
9,2,0.9503,5.2841,12.22412,0.8736,10.6667,19
10,2,0.9482,4.5095,14.73341,0.9141,16.0000,15
7,1,0.9436,4.7364,14.38202,0.9024,16.0000,16
9,1,0.9435,4.5621,14.92990,0.9157,16.0000,16
11,5,0.9435,4.7935,14.05450,0.9007,16.0000,15
6,6,0.9407,5.2749,12.56995,0.8679,11.6364,20
10,7,0.9407,5.4014,12.02321,0.8547,9.1429,24
10,0,0.9400,5.2816,11.86869,0.8766,10.2400,19
7,2,0.9384,4.1387,15.78653,0.9334,16.0000,10
8,1,0.9384,4.2679,15.46212,0.9280,16.0000,16
9,5,0.9367,5.1379,12.21831,0.8758,16.0000,19
3,10,0.9366,5.6898,9.86304,0.8383,5.9535,22
6,5,0.9366,5.4834,10.05493,0.8491,8.5333,19
7,0,0.9352,5.9435,10.35367,0.8176,4.6545,17
8,7,0.9352,5.7803,11.15744,0.8409,5.6889,14
7,10,0.9345,4.1732,15.74277,0.9321,16.0000,10
9,9,0.9345,4.2199,15.58764,0.9304,16.0000,11
11,2,0.9335,4.8548,13.61505,0.8989,16.0000,15
11,7,0.9335,4.9446,13.23680,0.8903,16.0000,13
10,3,0.9323,5.0387,13.20131,0.8900,15.0588,18
11,4,0.9323,5.2522,11.78495,0.8705,12.1905,20
7,4,0.9316,5.3909,11.87442,0.8680,8.8276,23
7,9,0.9316,5.5893,11.47757,0.8400,6.2439,19
7,7,0.9304,4.4653,14.90634,0.9177,16.0000,17
11,9,0.9304,4.3837,15.16809,0.9216,16.0000,17
11,6,0.9303,4.4970,14.56800,0.9166,16.0000,15
9,11,0.9303,4.2849,15.35201,0.9266,16.0000,16
9,7,0.9294,5.2334,11.86582,0.8709,12.8000,21
11,1,0.9242,5.2153,11.73015,0.8733,12.8000,21
8,4,0.9228,5.8416,10.30301,0.8153,4.4138,24
8,10,0.9228,5.7957,9.39250,0.8182,5.4468,24
1,1,0.9202,6.2145,7.00505,0.7671,3.4595,22
2,5,0.9202,6.3353,7.88723,0.7541,3.2000,12
9,4,0.9195,4.7611,14.33214,0.9052,16.0000,11
8,3,0.9193,5.0372,13.34546,0.8879,14.2222,19
8,9,0.9191,5.0634,12.34307,0.8896,13.4737,18
7,6,0.9185,5.2717,12.73151,0.8674,12.1905,20
5,5,0.9165,4.4926,14.76156,0.9187,16.0000,15
4,4,0.9162,5.4100,11.57926,0.8521,9.4815,25
5,11,0.9159,5.6243,10.56810,0.8449,6.5641,20
9,8,0.9158,5.5604,11.41698,0.8539,6.7368,23
7,11,0.9145,4.5101,14.62268,0.9145,16.0000,15
10,8,0.9131,4.3420,15.16862,0.9232,16.0000,16
2,6,0.9130,5.5976,10.42840,0.8483,6.9189,20
3,1,0.9130,5.5818,10.52657,0.8432,7.1111,21
10,4,0.9116,5.6889,10.83496,0.8290,5.5652,20
5,3,0.9115,5.9846,8.70849,0.8017,4.1967,20
11,3,0.9115,6.0691,8.53767,0.7878,3.8788,17
10,11,0.9101,5.5358,12.80464,0.8638,6.2439,14
10,6,0.9098,4.6703,14.27349,0.9116,16.0000,16
1,3,0.9085,5.7202,6.77147,0.8406,5.6889,6
1,4,0.9085,5.7500,7.06096,0.8257,5.1200,8
9,10,0.9070,6.0155,10.83003,0.8032,4.0000,13
10,9,0.9070,5.9426,9.83504,0.8084,4.4138,19
3,11,0.9063,6.4308,7.90523,0.7339,2.8444,17
5,4,0.9063,6.2723,7.89330,0.7610,3.2821,18
0,10,0.9057,6.3059,6.12984,0.7577,3.3247,15
1,5,0.9057,6.4021,7.48356,0.7383,2.8132,17
6,1,0.9056,5.6464,11.23003,0.8480,6.7368,20
1,2,0.9049,6.0730,6.39153,0.7842,3.7647,11
0,7,0.9024,6.3237,7.28802,0.7525,3.3684,15
1,0,0.9024,6.4115,7.37917,0.7375,2.9091,19
5,0,0.9023,4.8366,13.82634,0.8990,16.0000,15
10,5,0.9023,5.6367,11.15213,0.8423,7.3143,21
11,11,0.8991,5.8151,9.59414,0.8253,5.6889,27
0,9,0.8979,5.9516,6.33539,0.7955,4.4912,7
9,3,0.8968,6.1859,8.83810,0.7750,3.4133,20
4,8,0.8968,5.3132,11.39268,0.8633,12.1905,21
5,8,0.8949,5.2345,12.04902,0.8728,11.6364,21
6,11,0.8943,5.9542,9.50678,0.8039,4.1290,18
3,4,0.8935,4.7939,13.86531,0.9012,16.0000,15
6,2,0.8935,5.0287,12.78681,0.8916,15.0588,17
6,10,0.8933,5.3282,13.00262,0.8678,8.5333,17
2,3,0.8917,6.3457,7.32709,0.7516,3.1605,17
7,5,0.8912,5.9387,9.53465,0.7984,4.0635,21
8,2,0.8912,5.7446,9.56507,0.8230,5.2245,24
11,10,0.8905,6.2425,9.52365,0.7710,3.3684,9
4,10,0.8904,5.3703,12.48085,0.8620,8.5333,19
2,1,0.8902,5.5891,9.81572,0.8382,6.4000,19
6,3,0.8902,5.7685,9.81713,0.8291,5.3333,27
7,3,0.8902,6.0023,8.75525,0.7946,3.9385,18
2,11,0.8897,5.3664,9.51245,0.8611,9.8462,6
0,0,0.8891,6.2870,6.76418,0.7472,3.2000,14
0,6,0.8891,6.2536,7.63953,0.7522,3.1605,11
7,8,0.8869,6.3200,8.31082,0.7555,3.1605,15
5,9,0.8859,4.6273,13.67928,0.9124,16.0000,17
3,0,0.8858,4.6633,14.80580,0.9121,16.0000,16
2,8,0.8854,6.4332,7.75930,0.7357,2.9091,16
5,10,0.8852,5.6390,10.44322,0.8364,6.2439,20
3,2,0.8837,6.5888,8.96630,0.7118,2.7826,6
4,2,0.8806,4.7878,13.25566,0.8999,16.0000,13
3,3,0.8795,6.1639,11.21832,0.7916,4.0000,5
4,1,0.8795,6.1388,11.04695,0.7947,4.0635,4
6,8,0.8791,6.1570,8.56847,0.7848,3.5556,23
1,8,0.8775,5.6088,7.98059,0.8396,6.4000,8
4,6,0.8771,5.6791,8.66554,0.8315,6.2439,11
8,8,0.8762,5.9358,9.91468,0.8013,4.2667,19
4,5,0.8762,5.9553,9.70391,0.8082,4.4912,19
8,6,0.8757,5.6977,12.60268,0.8429,6.7368,5
1,7,0.8738,5.9514,6.67050,0.8012,4.5714,7
0,8,0.8734,6.5683,6.81887,0.7024,2.4615,10
8,0,0.8733,4.9945,12.47377,0.8862,16.0000,14
2,0,0.8697,6.2841,6.62653,0.7588,3.3247,19
6,7,0.8696,6.0062,7.61122,0.7935,4.0000,12
2,7,0.8684,6.3371,5.83067,0.7519,3.2821,9
2,10,0.8684,6.1911,6.10866,0.7686,3.5556,19
3,5,0.8664,5.6928,8.42581,0.8341,6.4000,15
1,9,0.8655,5.2849,9.80654,0.8739,9.8462,4
3,7,0.8644,6.4399,8.43159,0.7377,3.0476,11
6,4,0.8631,5.9353,9.86858,0.8117,4.8302,19
1,6,0.8616,5.9554,7.43531,0.8001,4.4138,12
2,4,0.8612,6.3740,10.19196,0.7548,3.2405,7
11,0,0.8600,6.4057,6.58882,0.7284,2.8444,21
5,6,0.8593,5.7281,11.66886,0.8441,6.4000,11
3,6,0.8590,6.4179,7.55008,0.7389,3.1220,5
5,7,0.8562,6.0320,12.17634,0.8089,4.4138,2
0,2,0.8561,6.3609,7.40618,0.7479,3.1605,18
5,2,0.8548,6.2542,8.04747,0.7650,3.3684,9
8,5,0.8526,6.3534,8.11341,0.7483,3.0843,18
4,9,0.8505,6.2999,9.97045,0.7617,3.4595,5
6,0,0.8432,6.1165,9.80078,0.7879,3.7647,2
3,9,0.8409,6.4335,10.77463,0.7437,3.1220,3
4,0,0.8396,6.3579,9.74119,0.7535,3.0476,7
3,8,0.8370,6.5007,9.99497,0.7295,2.8764,1
0,11,0.8279,6.2272,5.74346,0.7527,3.3247,12
0,4,0.8082,6.4313,13.91752,0.7459,3.2405,2
1,11,0.8082,6.5084,13.55754,0.7329,2.9767,1
11,8,0.7811,6.5515,12.95432,0.7189,2.6667,1
0,1,0.0000,5.9854,22.45867,0.8100,4.3390,0
0,3,0.0000,6.2152,18.62565,0.7823,3.7647,0
0,5,0.0000,6.5015,17.07822,0.7336,2.9091,0
1,10,0.0000,6.0933,9.66208,0.7917,3.8209,0
2,2,0.0000,6.2945,11.85233,0.7695,3.5556,0
2,9,0.0000,6.2431,11.08532,0.7759,3.6571,0
4,3,0.0000,6.1978,11.71751,0.7796,3.6571,0
4,7,0.0000,6.4169,10.55451,0.7483,3.3247,0
4,11,0.0000,6.0174,21.99353,0.7854,3.8788,0
