i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,boat,verb,N,0.7389,0.7229,1.3002,1.3927
0,2,boat,boat,Y,0.8540,0.8483,0.5304,11.4594
0,3,boat,verb,N,0.6577,0.6417,0.4753,24.1824
1,2,verb,boat,N,0.6191,0.5936,0.7698,10.0667
1,3,verb,verb,Y,0.8083,0.7911,1.7755,22.7897
2,3,boat,verb,N,0.5867,0.5622,1.0057,12.7230
