layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,54.244,1.0000,0.00002,0.00629,0.9744
0,0,0.20,43.987,0.9998,0.00026,0.02050,1.0000
0,0,0.30,39.574,0.9996,0.00078,0.03408,0.9744
0,0,0.40,35.080,0.9987,0.00200,0.05716,0.9231
0,0,0.50,31.777,0.9973,0.00396,0.08361,0.8718
0,1,0.10,52.811,0.9999,nan,0.02803,0.9304
0,1,0.20,43.837,0.9992,nan,0.07876,0.8141
0,1,0.30,38.158,0.9969,nan,0.15146,0.8141
0,1,0.40,34.985,0.9936,nan,0.21824,0.7445
0,1,0.50,31.807,0.9868,nan,0.31465,0.6126
0,2,0.10,65.156,1.0000,nan,0.00707,0.8462
0,2,0.20,55.216,1.0000,nan,0.02221,0.6996
0,2,0.30,48.283,0.9999,nan,0.04934,0.6557
0,2,0.40,41.825,0.9994,nan,0.10376,0.5549
0,2,0.50,36.373,0.9980,nan,0.19438,0.5110
0,3,0.10,63.311,1.0000,nan,0.00621,1.0000
0,3,0.20,53.735,1.0000,nan,0.01870,0.9744
0,3,0.30,48.563,0.9999,nan,0.03392,0.9487
0,3,0.40,42.415,0.9995,nan,0.06885,0.8974
0,3,0.50,38.591,0.9989,nan,0.10693,0.7582
0,4,0.10,61.260,1.0000,0.00017,0.01064,0.9487
0,4,0.20,51.891,0.9998,0.00164,0.03130,0.9048
0,4,0.30,46.224,0.9993,nan,0.06011,0.8535
0,4,0.40,42.350,0.9983,nan,0.09388,0.7115
0,4,0.50,39.757,0.9969,nan,0.12655,0.7628
0,5,0.10,52.669,0.9999,nan,0.02555,0.9744
0,5,0.20,46.497,0.9995,nan,0.05200,0.9231
0,5,0.30,40.754,0.9983,nan,0.10072,0.9048
0,5,0.40,36.300,0.9952,nan,0.16819,0.8095
0,5,0.50,32.713,0.9890,nan,0.25421,0.7326
0,6,0.10,54.909,0.9999,0.00084,0.01628,0.9487
0,6,0.20,45.709,0.9995,nan,0.04696,0.8718
0,6,0.30,40.759,0.9985,nan,0.08301,0.8022
0,6,0.40,36.470,0.9959,nan,0.13603,0.8022
0,6,0.50,33.948,0.9927,nan,0.18186,0.7582
0,7,0.10,55.604,1.0000,0.00077,0.01538,0.9744
0,7,0.20,47.088,0.9998,0.00375,0.04100,0.9231
0,7,0.30,42.237,0.9994,nan,0.07166,0.9487
0,7,0.40,38.180,0.9985,nan,0.11432,0.8095
0,7,0.50,34.252,0.9962,nan,0.17969,0.7839
0,8,0.10,61.471,1.0000,0.00022,0.00794,1.0000
0,8,0.20,52.581,0.9999,nan,0.02209,0.9744
0,8,0.30,47.274,0.9997,nan,0.04069,0.9487
0,8,0.40,43.767,0.9994,nan,0.06093,0.9487
0,8,0.50,39.372,0.9983,nan,0.10107,0.9304
0,9,0.10,60.155,1.0000,0.00037,0.01120,0.9744
0,9,0.20,52.057,0.9999,0.00284,0.02845,0.8974
0,9,0.30,46.951,0.9998,nan,0.05122,0.7949
0,9,0.40,42.355,0.9993,nan,0.08694,0.7949
0,9,0.50,38.393,0.9983,nan,0.13719,0.6630
0,10,0.10,60.318,1.0000,nan,0.01213,0.9487
0,10,0.20,53.436,1.0000,nan,0.02679,0.8718
0,10,0.30,46.542,0.9998,nan,0.05925,0.7445
0,10,0.40,40.526,0.9992,nan,0.11842,0.6639
0,10,0.50,35.034,0.9972,nan,0.22287,0.5183
0,11,0.10,59.366,1.0000,0.00020,0.00903,1.0000
0,11,0.20,48.726,0.9999,nan,0.03073,0.9487
0,11,0.30,43.408,0.9995,nan,0.05669,0.8974
0,11,0.40,40.415,0.9990,nan,0.08001,0.9487
0,11,0.50,37.144,0.9979,nan,0.11660,0.9487
1,0,0.10,69.533,1.0000,nan,0.00434,0.4676
1,0,0.20,57.570,1.0000,nan,0.01720,0.3962
1,0,0.30,50.073,0.9999,nan,0.04077,0.4161
1,0,0.40,42.283,0.9996,nan,0.09995,0.3477
1,0,0.50,36.245,0.9984,nan,0.20031,0.3507
1,1,0.10,61.819,1.0000,nan,0.00719,1.0000
1,1,0.20,51.333,0.9999,nan,0.02406,0.9744
1,1,0.30,45.722,0.9997,nan,0.04590,0.9744
1,1,0.40,41.511,0.9992,nan,0.07454,0.8974
1,1,0.50,37.884,0.9983,nan,0.11318,0.8278
1,2,0.10,60.086,1.0000,0.00035,0.00888,0.9231
1,2,0.20,52.388,0.9999,nan,0.02153,0.9231
1,2,0.30,46.498,0.9998,nan,0.04242,0.8278
1,2,0.40,42.636,0.9995,nan,0.06617,0.7582
1,2,0.50,39.512,0.9989,nan,0.09481,0.7839
1,3,0.10,62.002,1.0000,0.00011,0.00837,0.9487
1,3,0.20,53.960,0.9999,0.00067,0.02113,0.8974
1,3,0.30,48.836,0.9998,nan,0.03812,0.8974
1,3,0.40,45.208,0.9995,nan,0.05789,0.8791
1,3,0.50,41.807,0.9988,nan,0.08563,0.8974
1,4,0.10,61.403,1.0000,nan,0.01091,0.9487
1,4,0.20,53.401,0.9999,nan,0.02741,0.8910
1,4,0.30,47.590,0.9996,nan,0.05351,0.8535
1,4,0.40,43.700,0.9991,nan,0.08374,0.8141
1,4,0.50,41.110,0.9984,nan,0.11282,0.8141
1,5,0.10,56.690,1.0000,0.00014,0.01017,1.0000
1,5,0.20,47.685,0.9998,nan,0.02868,1.0000
1,5,0.30,41.542,0.9993,nan,0.05818,0.9744
1,5,0.40,37.695,0.9983,nan,0.09060,0.9231
1,5,0.50,34.106,0.9961,nan,0.13694,0.8278
