layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,11,0.9788,6.0304,9.56955,0.7970,4.6545,16
3,10,0.9788,6.2696,10.22154,0.7629,3.8788,24
9,6,0.9697,5.4863,15.29057,0.8641,7.3143,26
9,9,0.9697,5.4916,15.27858,0.8634,7.3143,26
5,1,0.9545,5.3659,15.80943,0.8760,7.5294,19
6,9,0.9545,5.3458,15.77437,0.8779,7.5294,17
10,2,0.9543,5.5095,14.52711,0.8601,8.0000,27
10,8,0.9543,5.4749,15.01920,0.8648,7.5294,25
11,2,0.9541,5.6503,13.92407,0.8432,7.1111,29
11,6,0.9541,5.5210,14.36311,0.8594,7.5294,28
10,0,0.9533,5.6944,14.08849,0.8408,6.5641,25
10,1,0.9528,5.7301,14.47438,0.8379,5.8182,24
1,8,0.9505,6.3717,8.49495,0.7462,3.5556,26
1,9,0.9505,6.2495,10.04093,0.7654,3.9385,27
6,8,0.9448,6.6549,9.10633,0.6983,2.8132,20
7,0,0.9448,6.5943,10.38256,0.7054,2.9425,18
8,7,0.9437,6.6843,11.59327,0.6865,2.5859,3
3,7,0.9425,7.0449,8.06204,0.6111,2.0157,7
3,8,0.9425,6.9648,7.66073,0.6313,2.2261,10
8,10,0.9404,6.0918,10.16806,0.7880,4.8302,21
9,5,0.9404,5.9379,11.75407,0.8126,5.6889,22
5,5,0.9389,5.5796,14.99938,0.8531,7.1111,29
7,1,0.9389,5.5494,14.80736,0.8562,7.5294,29
5,9,0.9388,5.6170,13.72967,0.8478,7.3143,31
9,0,0.9354,6.2178,12.11038,0.7804,3.9385,14
10,6,0.9354,6.1843,11.88876,0.7758,4.5714,19
11,10,0.9351,6.6216,8.36220,0.7052,2.7234,22
11,11,0.9351,6.5647,9.16634,0.7194,3.0843,28
4,4,0.9349,6.0532,10.90164,0.7931,5.1200,31
8,11,0.9344,5.5680,14.22100,0.8559,6.9189,29
10,10,0.9328,5.4931,14.87783,0.8623,7.5294,26
3,0,0.9325,5.5997,15.05942,0.8503,7.3143,27
5,2,0.9310,6.4242,9.96584,0.7410,3.2821,31
7,4,0.9310,6.3671,10.68516,0.7450,3.2405,22
1,1,0.9297,6.7220,7.17477,0.6785,2.5600,24
1,2,0.9297,6.7061,6.99729,0.6840,2.6392,19
9,2,0.9294,6.0137,12.07957,0.8058,5.0196,22
9,8,0.9287,5.8498,13.32561,0.8260,5.6889,25
11,9,0.9284,5.5205,14.93210,0.8584,7.7576,28
7,7,0.9279,5.6686,13.95266,0.8382,7.5294,27
8,1,0.9279,5.5007,15.13756,0.8619,7.5294,27
6,10,0.9279,5.5720,14.45183,0.8508,8.2581,29
10,3,0.9277,5.9364,11.98619,0.8036,5.9535,23
6,6,0.9265,5.8381,12.29158,0.8208,6.0952,22
9,4,0.9265,5.7696,13.80374,0.8279,6.9189,24
10,7,0.9247,6.1148,11.30391,0.7894,4.7407,24
4,2,0.9243,5.9700,10.84279,0.8019,5.6889,24
11,4,0.9243,5.9749,10.48461,0.8000,5.6889,21
9,11,0.9240,5.4369,15.25186,0.8691,7.5294,24
4,10,0.9228,5.7455,13.57745,0.8278,7.3143,28
11,1,0.9228,5.9805,9.94129,0.8032,5.2245,12
8,9,0.9221,6.1952,10.41042,0.7736,4.0000,29
9,7,0.9215,6.2952,9.28860,0.7600,3.8209,27
5,8,0.9213,5.9444,11.86720,0.8074,5.3333,21
8,3,0.9213,6.0230,12.20945,0.7918,5.2245,21
3,3,0.9208,6.6964,10.60087,0.6896,2.7826,7
7,2,0.9197,5.3418,15.87148,0.8782,7.7576,17
9,3,0.9186,6.6626,9.42579,0.6910,2.7527,14
8,4,0.9182,6.4026,10.43637,0.7432,3.5068,24
7,11,0.9174,5.6020,14.43619,0.8501,7.3143,28
9,1,0.9171,5.6484,14.65766,0.8432,7.1111,27
6,2,0.9166,5.7270,12.13362,0.8330,7.1111,16
7,9,0.9134,6.1917,10.00103,0.7706,4.3390,30
8,8,0.9134,6.3750,9.47851,0.7516,3.5068,31
7,10,0.9133,5.4353,15.48231,0.8694,7.5294,23
10,11,0.9129,6.3855,12.67992,0.7513,3.5556,3
5,0,0.9128,5.5794,14.29096,0.8532,7.3143,29
3,4,0.9127,5.6164,14.23198,0.8464,7.5294,27
0,9,0.9122,6.5613,6.34005,0.7137,3.1220,14
0,10,0.9122,6.7053,6.16517,0.6936,2.8132,15
11,5,0.9119,5.7960,13.64227,0.8246,6.4000,27
10,9,0.9115,6.6589,9.93767,0.7007,2.7234,11
11,7,0.9113,5.8629,12.17124,0.8149,6.0952,22
2,3,0.9113,6.8947,9.62976,0.6393,2.1513,2
3,2,0.9113,6.9469,11.27809,0.6367,2.1157,2
1,5,0.9107,6.7065,7.28752,0.6804,2.3486,20
8,5,0.9079,6.5801,8.15925,0.7087,2.8132,27
2,7,0.9073,6.7630,6.29311,0.6826,2.6947,13
11,3,0.9072,6.3376,9.35186,0.7517,3.5556,31
1,0,0.9057,6.9636,7.17181,0.6183,2.0000,10
2,4,0.9057,6.9894,8.00998,0.6159,2.0645,8
6,5,0.9056,5.9896,9.48423,0.8024,5.2245,11
2,5,0.9054,6.8528,7.90284,0.6563,2.3486,10
2,8,0.9044,6.7354,9.62383,0.6805,2.5859,5
5,4,0.9044,6.6237,8.41317,0.7077,3.0476,14
7,3,0.9044,6.4729,8.20750,0.7298,3.0843,34
2,6,0.9042,6.3785,9.10314,0.7443,3.5556,30
6,0,0.9042,6.5027,8.29796,0.7273,3.0118,33
6,11,0.9042,6.5776,8.91082,0.7153,3.2000,28
7,6,0.9034,5.8286,12.11232,0.8186,6.5641,21
2,0,0.9020,6.7204,6.24365,0.6835,2.6947,18
3,11,0.9020,6.9070,7.33255,0.6441,2.2857,17
10,5,0.9013,6.5464,10.73408,0.7207,2.8764,12
