layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,3,0.8980,6.4090,6.80197,0.7477,3.6571,8
1,4,0.8980,6.2787,7.42427,0.7648,4.0635,10
5,7,0.8978,6.6525,10.40264,0.7018,2.9767,12
4,5,0.8974,6.2582,11.48953,0.7610,3.7647,16
8,2,0.8961,6.2466,8.79099,0.7638,3.9385,25
5,11,0.8959,6.2863,9.78603,0.7560,3.9385,28
7,8,0.8957,6.5569,9.48476,0.7223,2.9425,22
3,1,0.8951,6.4394,9.73605,0.7325,3.2000,33
0,7,0.8910,6.8998,6.78792,0.6414,2.2069,16
9,10,0.8892,6.7633,10.29368,0.6821,2.6667,9
3,5,0.8872,6.1214,9.13541,0.7876,4.7407,23
0,6,0.8868,6.7416,6.78687,0.6835,2.5859,15
2,10,0.8868,6.7247,6.15865,0.6859,2.7826,16
8,0,0.8862,5.8215,12.29177,0.8206,6.9189,21
6,1,0.8838,5.9039,12.50878,0.8198,5.6889,20
0,2,0.8838,6.6319,6.89464,0.7039,2.8132,20
6,4,0.8837,6.4456,8.52102,0.7389,3.3247,27
5,3,0.8798,6.6621,6.82248,0.7002,2.9425,19
0,8,0.8788,7.0790,7.63951,0.5936,1.9845,4
3,9,0.8775,6.7936,9.92305,0.6751,2.5347,5
1,7,0.8774,6.3287,7.31536,0.7552,3.9385,13
6,3,0.8767,6.2052,9.72222,0.7740,4.1967,29
4,1,0.8749,6.3081,9.01707,0.7605,3.8209,28
0,0,0.8711,6.6951,7.12901,0.6887,2.6122,21
5,10,0.8698,6.5339,10.82108,0.7270,3.0118,3
2,2,0.8631,6.9930,10.30334,0.6263,2.1333,2
0,11,0.8607,6.6882,5.80712,0.6944,2.8764,15
2,9,0.8500,6.9442,10.80794,0.6409,2.2261,2
4,3,0.8500,6.8155,9.62168,0.6697,2.4615,2
1,6,0.8409,6.5496,9.26099,0.7207,2.8132,11
3,6,0.8308,7.1173,10.48954,0.5893,1.8824,1
11,0,0.8188,6.6780,6.58934,0.6948,2.7234,5
0,1,0.0000,6.6104,22.75523,0.7112,3.0118,0
0,3,0.0000,6.6713,20.04452,0.6984,2.9091,0
0,4,0.0000,7.0639,10.06269,0.6068,2.0000,0
0,5,0.0000,6.9887,20.17115,0.6235,2.0480,0
1,10,0.0000,6.7159,9.83175,0.6882,2.8132,0
1,11,0.0000,6.9831,15.44815,0.6245,2.0645,0
4,0,0.0000,6.7347,12.82540,0.6880,2.7234,0
4,7,0.0000,6.8417,10.99466,0.6632,2.4151,0
4,11,0.0000,7.2380,23.85273,0.5572,1.8286,0
11,8,0.0000,6.8730,13.12545,0.6554,2.3704,0
