layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9190,6.8778,16.91393,0.6570,2.4615,1
2,9,0.9190,6.8847,16.58461,0.6554,2.4381,1
4,7,0.7931,6.5002,9.37383,0.7247,3.1605,1
6,3,0.7931,6.3015,10.17466,0.7624,3.9385,1
5,10,0.7915,6.8472,6.85201,0.6610,2.4151,1
6,9,0.7915,6.8471,6.91300,0.6582,2.3704,1
1,7,0.7874,6.9616,3.97747,0.6326,2.1880,2
2,8,0.7874,7.0627,4.90474,0.6074,2.0317,2
1,4,0.7599,6.9507,10.23849,0.6406,2.2456,1
3,5,0.7599,6.8731,9.38297,0.6568,2.3063,1
3,7,0.7537,6.9572,4.23750,0.6325,2.1513,2
1,3,0.7531,6.8727,5.29803,0.6467,2.2655,1
6,8,0.7518,6.7793,7.00040,0.6821,2.6947,1
8,1,0.7518,6.5901,7.14222,0.6979,2.8444,1
4,5,0.7376,6.8288,8.13412,0.6628,2.4381,1
6,6,0.7376,6.7625,7.42593,0.6758,2.4615,1
1,5,0.7309,7.1844,4.04983,0.5682,1.7415,1
0,0,0.0000,7.2791,1.66424,0.5437,1.7067,0
0,1,0.0000,7.3712,3.20850,0.5069,1.5422,0
0,2,0.0000,6.9706,7.03147,0.6340,2.1880,0
0,3,0.0000,6.8167,6.25206,0.6685,2.5098,0
0,4,0.0000,7.2443,2.47978,0.5524,1.7181,0
0,5,0.0000,7.3271,4.09777,0.5237,1.6000,0
0,6,0.0000,7.2090,2.38636,0.5653,1.7778,0
0,7,0.0000,7.3697,3.11581,0.5072,1.5422,0
0,8,0.0000,7.1528,2.30803,0.5837,1.8963,0
0,9,0.0000,7.2670,2.72864,0.5462,1.6954,0
0,10,0.0000,6.9098,9.27742,0.6500,2.3486,0
0,11,0.0000,7.2827,3.29926,0.5362,1.6306,0
1,0,0.0000,7.2401,3.40093,0.5510,1.6954,0
1,1,0.0000,6.9346,8.53919,0.6443,2.3486,0
1,2,0.0000,7.0348,4.21703,0.6115,2.0000,0
1,6,0.0000,5.5263,14.69206,0.8604,8.0000,0
1,8,0.0000,7.1304,2.60885,0.5858,1.8286,0
1,9,0.0000,6.8215,3.69312,0.6632,2.4151,0
1,10,0.0000,6.9555,5.17306,0.6261,2.0984,0
1,11,0.0000,7.3718,3.38839,0.5055,1.4971,0
2,1,0.0000,6.5573,8.72635,0.7158,2.9425,0
2,2,0.0000,6.4013,7.99364,0.7408,3.3684,0
2,3,0.0000,6.7149,5.14047,0.6830,2.5600,0
2,4,0.0000,6.7519,6.10911,0.6679,2.4151,0
2,5,0.0000,7.0418,3.75311,0.6052,2.0000,0
2,6,0.0000,6.8062,7.26263,0.6653,2.4615,0
2,7,0.0000,6.9988,4.44050,0.6174,2.0157,0
2,10,0.0000,6.7551,6.57180,0.6685,2.3925,0
2,11,0.0000,7.0789,4.72034,0.5959,1.9692,0
3,0,0.0000,6.6490,6.97401,0.7102,2.9425,0
3,1,0.0000,7.1453,3.50538,0.5822,1.8417,0
3,2,0.0000,7.3621,3.43263,0.5124,1.5610,0
3,3,0.0000,6.9823,4.22288,0.6297,2.1880,0
3,4,0.0000,7.2457,2.99614,0.5525,1.7297,0
3,6,0.0000,7.0640,4.28035,0.6105,2.0317,0
3,8,0.0000,7.1293,3.81935,0.5849,1.8686,0
3,9,0.0000,6.8181,9.65885,0.6677,2.4151,0
3,10,0.0000,7.3453,4.52406,0.5211,1.6101,0
3,11,0.0000,6.8479,5.10681,0.6534,2.2655,0
4,0,0.0000,7.1153,5.36220,0.5894,1.9248,0
4,1,0.0000,7.3721,2.95030,0.5049,1.5422,0
4,2,0.0000,7.0249,5.56539,0.6068,1.9394,0
