layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.8895,7.1331,18.38711,0.5905,2.0000,1
1,9,0.8895,7.1383,18.25048,0.5889,2.0000,1
2,11,0.8341,6.9479,8.00902,0.6354,2.2456,2
3,2,0.8341,6.7826,8.78292,0.6693,2.4615,1
3,9,0.7985,6.5892,7.68242,0.7047,3.0118,1
4,3,0.7985,6.6410,7.06250,0.6886,2.7234,1
5,3,0.7876,6.5508,11.14958,0.7226,3.3684,1
5,5,0.7876,6.5277,11.02121,0.7260,3.5556,1
5,1,0.7801,6.7642,10.28247,0.6767,2.4854,1
5,10,0.7801,6.7031,9.62717,0.6943,2.8764,1
2,7,0.7724,6.8409,9.24865,0.6643,2.4615,1
3,11,0.7724,6.6669,9.67787,0.6918,2.6667,1
2,8,0.7717,6.7737,6.49099,0.6655,2.4381,1
3,8,0.7717,6.7101,6.34327,0.6783,2.6122,1
0,11,0.7654,7.1869,4.16680,0.5617,1.7181,1
1,1,0.7654,7.0263,5.08269,0.6156,2.0480,1
3,10,0.7607,7.0386,8.76858,0.6152,2.0645,1
0,0,0.0000,7.1321,2.13329,0.5892,2.0480,0
0,1,0.0000,7.3811,4.63889,0.5055,1.5802,0
0,2,0.0000,7.0799,13.99835,0.6057,2.0645,0
0,3,0.0000,6.8388,7.16649,0.6634,2.4615,0
0,4,0.0000,7.3068,3.10351,0.5270,1.6306,0
0,5,0.0000,7.1559,5.74737,0.5720,1.8156,0
0,6,0.0000,7.4262,2.94013,0.4875,1.5706,0
0,7,0.0000,7.2585,6.37641,0.5466,1.6842,0
0,8,0.0000,7.0148,4.79364,0.6175,2.0813,0
0,9,0.0000,6.7735,8.09325,0.6619,2.3925,0
0,10,0.0000,7.1576,12.23067,0.5834,1.9248,0
1,2,0.0000,6.7926,4.94782,0.6672,2.3925,0
1,3,0.0000,7.0532,3.99698,0.6067,2.0000,0
1,4,0.0000,7.1067,5.18929,0.5811,1.8417,0
1,5,0.0000,7.2045,3.08786,0.5549,1.7067,0
1,6,0.0000,7.1706,7.45573,0.5695,1.8028,0
1,7,0.0000,7.0725,3.69496,0.5917,1.9248,0
1,8,0.0000,7.3057,5.46664,0.5297,1.6000,0
1,10,0.0000,6.9465,5.51222,0.6246,2.0984,0
1,11,0.0000,6.9476,4.88450,0.6369,2.2655,0
2,0,0.0000,6.7439,6.75117,0.6667,2.4854,0
2,1,0.0000,7.3659,3.03040,0.5058,1.6101,0
2,2,0.0000,6.7985,5.24764,0.6607,2.3925,0
2,3,0.0000,6.2355,12.11258,0.7583,4.1290,0
2,4,0.0000,7.1737,4.14241,0.5699,1.7902,0
2,5,0.0000,6.8721,7.41442,0.6502,2.3273,0
2,6,0.0000,6.6330,7.44410,0.6944,2.7527,0
2,9,0.0000,6.9056,5.29492,0.6245,2.0984,0
2,10,0.0000,6.9709,4.86027,0.6214,2.0813,0
3,0,0.0000,6.7053,5.85472,0.6781,2.5859,0
3,1,0.0000,6.6885,7.26861,0.6885,2.6392,0
3,3,0.0000,6.1109,10.16699,0.7787,4.8302,0
3,4,0.0000,7.1829,11.04288,0.5748,1.8963,0
3,5,0.0000,7.0736,4.63554,0.5958,1.9542,0
3,6,0.0000,5.8939,12.04800,0.8125,5.5652,0
3,7,0.0000,6.0025,12.42810,0.8013,5.1200,0
4,0,0.0000,6.4908,8.84087,0.7308,3.3247,0
4,1,0.0000,6.5946,7.09272,0.7056,2.9091,0
4,2,0.0000,6.9387,4.53639,0.6260,2.1333,0
4,4,0.0000,6.5419,8.14093,0.7169,3.0118,0
4,5,0.0000,7.0434,4.66509,0.6075,1.9845,0
4,6,0.0000,5.8540,11.80191,0.8150,6.2439,0
4,7,0.0000,6.7360,7.37143,0.6737,2.4854,0
4,8,0.0000,6.8577,4.98601,0.6438,2.2069,0
4,9,0.0000,6.0668,11.01090,0.7843,5.0196,0
4,10,0.0000,6.8590,5.01856,0.6492,2.2857,0
4,11,0.0000,6.9879,3.61149,0.6196,2.2261,0
5,0,0.0000,6.4620,8.29643,0.7375,3.5068,0
5,2,0.0000,6.7487,6.79279,0.6809,2.5600,0
5,4,0.0000,6.6164,12.50994,0.7106,3.1220,0
5,6,0.0000,6.4238,10.31753,0.7460,3.7647,0
5,7,0.0000,6.2712,14.49957,0.7692,4.6545,0
5,8,0.0000,6.8638,6.84098,0.6519,2.3063,0
5,9,0.0000,6.9148,5.29372,0.6417,2.1513,0
5,11,0.0000,6.2289,16.50860,0.7731,5.0196,0
