layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9353,6.2825,18.92121,0.7403,3.3247,1
2,9,0.9353,6.3218,18.62705,0.7382,3.3247,1
11,6,0.8645,5.9964,8.26620,0.7885,5.2245,1
11,10,0.8645,6.2220,7.89339,0.7514,4.0000,5
1,7,0.8420,6.4647,5.11898,0.7065,3.2821,2
2,3,0.8420,6.6885,4.27817,0.6713,2.6392,2
4,5,0.8339,6.5992,7.60336,0.7145,2.8444,1
5,0,0.8339,6.4759,6.78941,0.7355,3.4133,1
11,3,0.8126,6.1635,8.88387,0.7666,4.3390,1
11,1,0.8071,6.2893,7.64695,0.7448,4.0000,1
11,4,0.7961,6.1652,6.91105,0.7584,4.5714,1
3,7,0.7814,6.8917,4.01100,0.6321,2.2456,1
8,0,0.7798,6.6251,5.89644,0.6903,2.6947,2
9,1,0.7798,6.4413,6.08261,0.7425,3.3684,2
6,9,0.7789,6.4102,7.16169,0.7512,3.3247,1
7,9,0.7789,6.3704,7.99506,0.7532,3.7101,1
10,3,0.7774,6.2827,7.87613,0.7521,3.7647,1
4,8,0.7749,6.6719,6.28417,0.6819,2.6947,1
6,3,0.7628,6.0936,9.29811,0.7961,4.3390,1
6,10,0.7628,6.1989,9.51363,0.7786,4.0000,1
6,6,0.7435,6.5192,7.25309,0.7214,3.2405,1
7,2,0.7435,6.7551,7.53638,0.6819,2.6122,1
4,4,0.7413,7.1010,5.06021,0.5782,1.8551,1
7,5,0.7413,7.0246,5.60278,0.6052,2.0984,1
5,1,0.7413,5.5440,12.73773,0.8490,8.0000,1
7,7,0.7413,5.3614,13.60027,0.8686,10.2400,1
2,10,0.7382,6.5265,5.97033,0.7060,3.1220,1
8,1,0.7317,6.2054,5.94868,0.7647,4.2667,1
0,0,0.0000,6.9199,1.77195,0.5290,2.0813,0
0,1,0.0000,7.1777,3.71271,0.5521,1.7534,0
0,2,0.0000,6.7057,7.52905,0.6929,2.9425,0
0,3,0.0000,6.6437,6.74032,0.7017,3.0476,0
0,4,0.0000,6.8465,2.64545,0.5891,2.1157,0
0,5,0.0000,7.0576,5.28816,0.5982,1.9542,0
0,6,0.0000,7.1701,2.32400,0.5266,1.7778,0
0,7,0.0000,7.2783,3.62546,0.5201,1.6516,0
0,8,0.0000,7.0754,2.60681,0.5624,1.9104,0
0,9,0.0000,6.8642,3.47871,0.6314,2.2261,0
0,10,0.0000,6.5820,9.55621,0.7204,3.0476,0
