layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9737,6.9891,18.93423,0.6299,2.2261,1
2,9,0.9737,7.0028,18.59740,0.6265,2.1880,1
5,5,0.7928,6.5770,9.86217,0.7103,3.0118,1
6,8,0.7928,6.5997,8.67184,0.7139,3.1605,1
6,6,0.7883,6.9175,8.49734,0.6425,2.2069,1
7,2,0.7883,6.8523,7.99459,0.6563,2.3063,2
3,2,0.7799,7.1939,5.51986,0.5679,1.7655,1
3,6,0.7799,7.2276,4.32674,0.5586,1.7181,1
4,11,0.7705,6.9989,8.04348,0.6229,2.0984,2
5,0,0.7331,6.9123,6.99227,0.6477,2.2857,1
0,0,0.0000,7.2502,1.98024,0.5529,1.7297,0
0,1,0.0000,7.3396,3.10395,0.5198,1.5802,0
0,2,0.0000,6.9928,7.92710,0.6282,2.2069,0
0,3,0.0000,6.8187,8.49811,0.6674,2.4615,0
0,4,0.0000,7.2527,2.69066,0.5520,1.7778,0
0,5,0.0000,7.3931,3.64864,0.5003,1.4971,0
0,6,0.0000,7.3737,2.76468,0.5111,1.6203,0
0,7,0.0000,7.2179,2.92954,0.5623,1.7778,0
0,8,0.0000,7.2456,2.37388,0.5539,1.6954,0
0,9,0.0000,7.4880,3.75579,0.4624,1.4382,0
0,10,0.0000,6.9544,8.91052,0.6393,2.2261,0
0,11,0.0000,7.1894,3.78134,0.5658,1.7778,0
1,0,0.0000,6.8476,5.23934,0.6541,2.3925,0
1,1,0.0000,6.8847,9.08735,0.6561,2.3925,0
1,2,0.0000,6.5085,7.52365,0.7203,3.2821,0
1,3,0.0000,6.6748,7.60724,0.6863,2.7826,0
1,4,0.0000,6.9100,9.90707,0.6449,2.1880,0
1,5,0.0000,6.7727,7.90019,0.6755,2.5347,0
1,6,0.0000,5.6653,14.38018,0.8423,8.0000,0
1,7,0.0000,6.4633,7.98788,0.7208,3.3247,0
1,8,0.0000,7.1441,3.12603,0.5827,1.8156,0
1,9,0.0000,6.5957,7.05827,0.7074,3.0118,0
1,10,0.0000,6.7925,6.37115,0.6626,2.3273,0
1,11,0.0000,7.2925,5.02691,0.5375,1.6516,0
2,1,0.0000,6.6427,8.22107,0.6954,2.7234,0
2,2,0.0000,6.4862,8.63368,0.7165,3.2821,0
2,3,0.0000,6.6507,6.08843,0.6948,2.6667,0
2,4,0.0000,6.6574,9.29673,0.7020,3.0476,0
2,5,0.0000,6.8541,5.22683,0.6507,2.2655,0
2,6,0.0000,7.0752,6.38579,0.5980,1.8963,0
2,7,0.0000,6.7279,6.09000,0.6719,2.4615,0
2,8,0.0000,7.0200,8.59150,0.6151,2.0317,0
2,10,0.0000,6.9620,6.82513,0.6304,2.1333,0
2,11,0.0000,6.9163,6.53938,0.6293,2.1157,0
3,0,0.0000,6.9350,7.11707,0.6462,2.3486,0
3,1,0.0000,7.1040,4.17457,0.5939,1.9104,0
3,3,0.0000,7.0551,5.09839,0.6116,2.0480,0
3,4,0.0000,7.0437,4.76645,0.6141,2.0645,0
3,5,0.0000,6.8673,11.58137,0.6589,2.3486,0
3,7,0.0000,7.0779,4.01457,0.6028,1.9394,0
3,8,0.0000,7.3113,5.72450,0.5312,1.6732,0
3,9,0.0000,6.8848,9.62943,0.6530,2.3704,0
3,10,0.0000,7.2484,6.51098,0.5557,1.7655,0
3,11,0.0000,6.9222,5.89962,0.6394,2.2456,0
4,0,0.0000,6.5645,8.58522,0.7074,2.9767,0
4,1,0.0000,7.1888,3.49913,0.5719,1.8686,0
4,2,0.0000,6.7674,7.15991,0.6741,2.5347,0
4,3,0.0000,6.6871,12.24197,0.7014,2.8764,0
4,4,0.0000,7.0572,5.52952,0.6045,2.0157,0
4,5,0.0000,6.7059,8.94567,0.6881,2.5859,0
4,6,0.0000,7.0285,6.77234,0.6117,2.0317,0
4,7,0.0000,6.5249,9.66784,0.7183,3.0118,0
4,8,0.0000,6.5055,9.65769,0.7245,3.0843,0
4,9,0.0000,7.0138,5.27197,0.6145,2.0317,0
4,10,0.0000,7.1369,6.61846,0.5781,1.8286,0
5,1,0.0000,5.8844,13.20597,0.8146,6.4000,0
5,2,0.0000,6.8681,6.87625,0.6464,2.1880,0
5,3,0.0000,6.8591,7.73080,0.6530,2.2857,0
5,4,0.0000,7.0600,5.06470,0.6030,1.9248,0
5,6,0.0000,6.8088,11.22678,0.6736,2.5600,0
5,7,0.0000,6.8896,10.20290,0.6524,2.3486,0
5,8,0.0000,6.8738,6.10811,0.6510,2.3486,0
5,9,0.0000,7.0690,11.07356,0.6103,2.1333,0
5,10,0.0000,6.9121,7.03050,0.6448,2.3273,0
5,11,0.0000,6.9264,10.85347,0.6446,2.1695,0
6,0,0.0000,6.3580,12.26445,0.7532,3.7101,0
6,1,0.0000,6.9934,6.38711,0.6224,2.0984,0
6,2,0.0000,6.8095,8.13373,0.6606,2.3273,0
6,3,0.0000,6.2561,11.61669,0.7646,4.0635,0
6,4,0.0000,6.6333,9.47372,0.6925,2.7527,0
6,5,0.0000,7.0595,7.86369,0.6085,2.0157,0
6,7,0.0000,6.9728,5.38110,0.6235,2.0813,0
6,9,0.0000,6.7983,8.09586,0.6726,2.5098,0
6,10,0.0000,6.6765,11.81070,0.6985,2.8444,0
6,11,0.0000,7.0435,11.69529,0.6153,2.1157,0
7,0,0.0000,7.2350,5.15454,0.5543,1.7297,0
7,1,0.0000,6.9300,7.88157,0.6400,2.2655,0
7,3,0.0000,6.5342,10.92084,0.7255,3.1220,0
7,4,0.0000,6.9796,10.19853,0.6319,2.1695,0
7,5,0.0000,7.2619,4.32561,0.5436,1.6623,0
7,6,0.0000,6.0276,11.68174,0.7922,5.8182,0
7,7,0.0000,6.1399,13.64643,0.7869,4.7407,0
7,8,0.0000,6.8894,7.33947,0.6456,2.2261,0
7,9,0.0000,6.6537,8.63626,0.6996,2.7826,0
7,10,0.0000,7.0414,6.68907,0.6117,2.0157,0
7,11,0.0000,6.3782,11.76094,0.7410,3.6571,0
8,0,0.0000,6.6934,7.88809,0.6878,2.6392,0
8,1,0.0000,6.2763,8.73211,0.7591,3.8788,0
8,2,0.0000,6.3837,11.56943,0.7403,3.5068,0
8,3,0.0000,7.0130,6.18710,0.6088,1.9394,0
8,4,0.0000,6.8043,9.92383,0.6729,2.4381,0
8,5,0.0000,6.6137,10.35687,0.7076,2.9767,0
8,6,0.0000,6.2773,11.85645,0.7662,4.1290,0
8,7,0.0000,7.1526,3.74592,0.5814,1.8551,0
8,8,0.0000,7.1496,4.14837,0.5761,1.8028,0
8,9,0.0000,7.0053,4.79043,0.6161,2.0480,0
8,10,0.0000,6.9553,7.49166,0.6348,2.2456,0
8,11,0.0000,7.1694,6.40834,0.5779,1.8551,0
9,0,0.0000,7.1800,6.77512,0.5761,1.8551,0
9,1,0.0000,7.1402,5.33457,0.5784,1.8286,0
9,2,0.0000,7.1905,3.78087,0.5707,1.7902,0
9,3,0.0000,6.7722,7.38407,0.6709,2.4615,0
9,4,0.0000,7.0711,5.64437,0.5993,1.9394,0
9,5,0.0000,7.1748,3.38923,0.5745,1.8551,0
9,6,0.0000,6.6606,8.45884,0.6998,2.8764,0
9,7,0.0000,7.0701,6.16720,0.5973,1.9394,0
9,8,0.0000,7.2162,6.00824,0.5635,1.7415,0
9,9,0.0000,6.3940,9.59991,0.7337,3.4595,0
9,10,0.0000,7.1445,4.31688,0.5802,1.8824,0
9,11,0.0000,6.9052,7.17577,0.6491,2.2655,0
10,0,0.0000,7.0129,5.31254,0.6112,1.9845,0
10,1,0.0000,6.0281,13.09957,0.7966,5.2245,0
10,2,0.0000,7.0126,6.48822,0.6188,2.0813,0
10,3,0.0000,5.9122,12.86674,0.8160,6.2439,0
10,4,0.0000,6.7265,8.23980,0.6793,2.5600,0
10,5,0.0000,5.9527,12.21815,0.8067,6.0952,0
10,6,0.0000,6.7878,8.39441,0.6744,2.5600,0
10,7,0.0000,6.3306,9.97630,0.7499,3.4595,0
10,8,0.0000,6.1254,11.50816,0.7845,4.7407,0
10,9,0.0000,6.4418,11.22429,0.7422,3.6056,0
10,10,0.0000,7.0171,9.76613,0.6248,2.2069,0
