layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.8892,6.3341,18.38710,0.7366,3.2821,1
1,9,0.8892,6.3607,18.25048,0.7371,3.3247,1
2,11,0.8335,6.6132,8.00902,0.7133,2.7527,2
3,2,0.8335,6.3780,8.78292,0.7522,3.2821,1
3,9,0.8024,6.3129,7.68242,0.7630,3.8788,1
4,3,0.8024,6.2530,7.06249,0.7548,3.9385,1
5,3,0.7966,6.1807,11.14958,0.7722,4.4912,1
5,5,0.7966,6.0742,11.02120,0.7782,5.2245,1
5,1,0.7815,6.3375,10.28247,0.7421,3.5556,1
5,10,0.7815,6.2656,9.62717,0.7521,4.0635,1
2,8,0.7718,6.2803,6.49098,0.7474,3.9385,1
3,8,0.7718,6.3689,6.34327,0.7364,3.5068,1
0,11,0.7606,6.9287,4.16680,0.6268,2.1880,1
1,1,0.7606,6.8087,5.08269,0.6686,2.4615,1
3,10,0.7489,6.6398,8.76858,0.7103,2.9091,1
0,0,0.0000,6.9287,2.13329,0.5761,2.1157,0
0,1,0.0000,7.3034,4.63889,0.5128,1.6000,0
0,2,0.0000,6.4968,13.99834,0.7327,3.1605,0
0,3,0.0000,6.5617,7.16649,0.7213,3.3247,0
0,4,0.0000,6.9607,3.10351,0.5895,2.0317,0
0,5,0.0000,7.0182,5.74737,0.6093,2.0480,0
0,6,0.0000,7.2028,2.94013,0.5326,1.7297,0
0,7,0.0000,7.0498,6.37641,0.6044,1.9542,0
0,8,0.0000,6.8146,4.79364,0.6632,2.5098,0
0,9,0.0000,6.4911,8.09325,0.7179,3.1220,0
0,10,0.0000,6.5978,12.23067,0.7123,3.0118,0
1,2,0.0000,6.6656,4.94782,0.6944,2.8444,0
1,3,0.0000,6.7665,3.99698,0.6623,2.4854,0
1,4,0.0000,6.7026,5.18929,0.6776,2.5600,0
1,5,0.0000,6.9249,3.08786,0.6099,2.1513,0
1,6,0.0000,6.9498,7.45573,0.6280,2.1695,0
1,7,0.0000,6.8897,3.69496,0.6210,2.1513,0
1,8,0.0000,6.9702,5.46663,0.6186,2.0813,0
1,10,0.0000,6.5390,5.51221,0.7076,3.2821,0
1,11,0.0000,6.7633,4.88450,0.6712,2.5600,0
2,0,0.0000,6.5626,6.75117,0.7021,2.9091,0
2,1,0.0000,6.9803,3.03040,0.5847,2.0000,0
2,2,0.0000,6.4807,5.24764,0.7114,3.3247,0
2,3,0.0000,5.6096,12.11258,0.8377,7.1111,0
2,4,0.0000,6.9098,4.14241,0.6205,2.1695,0
2,5,0.0000,6.6908,7.41441,0.6929,2.5859,0
2,6,0.0000,6.4088,7.44410,0.7361,3.5068,0
2,7,0.0000,6.4949,9.24865,0.7358,3.1220,0
2,9,0.0000,6.5591,5.29492,0.6862,2.7826,0
2,10,0.0000,6.7490,4.86026,0.6725,2.5098,0
3,0,0.0000,6.3742,5.85472,0.7350,3.4595,0
3,1,0.0000,6.4155,7.26861,0.7373,3.3247,0
3,3,0.0000,5.7477,10.16699,0.8170,7.1111,0
3,4,0.0000,6.6482,11.04288,0.6994,2.7826,0
3,5,0.0000,6.9544,4.63554,0.6130,2.0157,0
3,6,0.0000,5.3747,12.04799,0.8595,9.8462,0
3,7,0.0000,5.3888,12.42810,0.8624,9.4815,0
3,11,0.0000,6.0702,9.67786,0.8004,4.2667,0
4,0,0.0000,6.0644,8.84087,0.7982,5.1200,0
4,1,0.0000,6.3162,7.09272,0.7533,3.6056,0
4,2,0.0000,6.5516,4.53639,0.6943,2.7826,0
4,4,0.0000,6.3363,8.14092,0.7459,3.5068,0
4,5,0.0000,6.7017,4.66509,0.6719,2.4381,0
4,6,0.0000,5.2157,11.80190,0.8642,16.0000,0
4,7,0.0000,6.3810,7.37143,0.7388,3.4595,0
4,8,0.0000,6.5051,4.98601,0.7111,3.0843,0
4,9,0.0000,5.4632,11.01090,0.8446,10.2400,0
4,10,0.0000,6.5676,5.01856,0.6874,2.7826,0
4,11,0.0000,6.5815,3.61149,0.6804,2.7527,0
5,0,0.0000,5.9826,8.29643,0.7912,5.6889,0
5,2,0.0000,6.3820,6.79279,0.7326,3.8209,0
5,4,0.0000,6.0915,12.50993,0.7838,4.8302,0
5,6,0.0000,5.8181,10.31753,0.8145,6.7368,0
5,7,0.0000,5.5342,14.49957,0.8554,7.5294,0
5,8,0.0000,6.6120,6.84098,0.6941,2.8132,0
5,9,0.0000,6.5767,5.29372,0.6890,2.9425,0
5,11,0.0000,5.5180,16.50859,0.8477,9.4815,0
