anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
match,haar,5,3,0.9973,0.9966,0.0006,0.9972,0.9965,0.0007,113.8551,242.1744,2855.4161,8028.5746
