layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.05842,3.15764,2.90078,1.4766,7.1059,0.0000,0.5867,0.05695,0.4714
1,12,6.50723,3.23302,3.27420,1.5619,7.0618,0.0000,0.6005,0.05245,0.3727
2,12,6.79582,2.81701,3.97881,0.8042,6.7772,0.0000,0.6667,0.03689,0.2764
3,12,8.74071,3.41803,5.32268,0.6896,6.5374,0.0000,0.7141,0.02737,0.3727
4,12,7.51413,3.04870,4.46543,0.7889,6.4477,0.0000,0.7261,0.02486,0.4330
5,12,9.99578,6.81348,3.18229,2.2916,6.5930,0.0000,0.7111,0.02860,0.0000
