li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,0,2,9,0.7057,0.7986,0.9988,0.6362,0.0121
0,0,2,10,0.9134,0.9268,0.9988,0.8897,0.0147
0,0,2,11,0.8480,0.8515,0.9997,0.8228,0.0358
0,0,3,0,0.7713,0.7956,0.9993,0.7481,0.0627
0,0,3,1,0.8168,0.8603,0.9912,0.7748,0.0201
0,0,3,2,0.5699,0.7633,0.9823,0.4797,0.0225
0,0,3,3,0.8053,0.8466,0.9991,0.7741,0.0395
0,0,3,4,0.7693,0.7875,0.9993,0.7453,0.0644
0,0,3,5,0.8592,0.8586,0.9944,0.8300,0.0207
0,0,3,6,0.8002,0.8514,0.9971,0.7450,0.0170
0,0,3,7,0.7976,0.8820,0.9997,0.7480,0.0142
0,0,3,8,0.7513,0.8509,0.9975,0.6941,0.0222
0,0,3,9,0.8239,0.8877,0.9957,0.7825,0.0183
0,0,3,10,0.8370,0.8575,0.9981,0.8092,0.0344
0,0,3,11,0.8387,0.8997,0.9990,0.7997,0.0131
0,0,4,0,0.7888,0.8700,0.9996,0.7512,0.0353
0,0,4,1,0.7647,0.8671,0.9999,0.7162,0.0285
0,0,4,2,0.8037,0.8106,0.9995,0.7779,0.0509
0,0,4,3,0.7497,0.8230,0.9902,0.7023,0.0294
0,0,4,4,0.8233,0.8169,0.9998,0.7996,0.0470
0,0,4,5,0.7970,0.8481,0.9975,0.7615,0.0368
0,0,4,6,0.8527,0.8854,0.9977,0.8219,0.0214
0,0,4,7,0.7165,0.7642,0.9898,0.6522,0.0199
0,0,4,8,0.8185,0.8210,0.9989,0.7929,0.0456
0,0,4,9,0.8386,0.8827,0.9940,0.8037,0.0187
0,0,4,10,0.7887,0.8231,0.9990,0.7620,0.0533
0,0,4,11,0.4134,0.6521,0.8673,0.3355,0.0717
0,0,5,0,0.7625,0.7823,0.9989,0.7381,0.0642
0,0,5,1,0.7459,0.7628,0.9988,0.7242,0.0716
0,0,5,2,0.7874,0.8571,0.9850,0.7453,0.0301
0,0,5,3,0.8417,0.8973,0.9897,0.8032,0.0140
0,0,5,4,0.8571,0.9028,0.9999,0.8270,0.0197
0,0,5,5,0.7589,0.7760,0.9988,0.7348,0.0659
0,0,5,6,0.8111,0.8336,0.9989,0.7891,0.0526
0,0,5,7,0.8122,0.8418,1.0000,0.7870,0.0481
0,0,5,8,0.7821,0.8105,0.9996,0.7536,0.0518
0,0,5,9,0.7795,0.7877,0.9989,0.7538,0.0583
0,0,5,10,0.7884,0.8387,0.9861,0.7469,0.0292
0,0,5,11,0.8486,0.8771,0.9993,0.8188,0.0250
0,0,6,0,0.8477,0.8858,0.9994,0.8179,0.0252
0,0,6,1,0.7667,0.7880,1.0000,0.7372,0.0542
0,0,6,2,0.8016,0.8166,0.9994,0.7775,0.0540
0,0,6,3,0.8046,0.8617,1.0000,0.7667,0.0217
0,0,6,4,0.8490,0.8898,0.9934,0.8180,0.0231
0,0,6,5,0.8157,0.8374,1.0000,0.7864,0.0408
0,0,6,6,0.8043,0.8170,0.9995,0.7770,0.0472
0,0,6,7,0.8362,0.8743,0.9989,0.8060,0.0300
0,0,6,8,0.8149,0.8714,1.0000,0.7839,0.0361
0,0,6,9,0.7469,0.7647,0.9988,0.7246,0.0710
0,0,6,10,0.7681,0.7867,0.9990,0.7453,0.0659
0,0,6,11,0.8067,0.8685,0.9961,0.7677,0.0283
0,0,7,0,0.8106,0.8394,0.9998,0.7838,0.0462
0,0,7,1,0.7713,0.7875,0.9986,0.7483,0.0638
0,0,7,2,0.7464,0.7639,0.9988,0.7246,0.0717
0,0,7,3,0.8281,0.8716,0.9997,0.7940,0.0233
0,0,7,4,0.8157,0.8546,0.9999,0.7913,0.0443
0,0,7,5,0.8421,0.8794,0.9993,0.8123,0.0262
0,0,7,6,0.7863,0.7943,0.9986,0.7594,0.0538
0,0,7,7,0.7583,0.7756,0.9993,0.7348,0.0675
0,0,7,8,0.8426,0.8832,0.9987,0.8141,0.0300
0,0,7,9,0.8224,0.8545,0.9973,0.7885,0.0297
0,0,7,10,0.7474,0.7652,0.9988,0.7253,0.0713
0,0,7,11,0.7594,0.7768,0.9989,0.7367,0.0681
0,0,8,0,0.7832,0.8069,0.9998,0.7497,0.0453
0,0,8,1,0.7491,0.7675,0.9993,0.7263,0.0702
0,0,8,2,0.8270,0.8797,0.9999,0.7935,0.0250
0,0,8,3,0.8012,0.8120,0.9999,0.7763,0.0519
0,0,8,4,0.7662,0.8289,0.9996,0.7267,0.0399
0,0,8,5,0.8596,0.8989,0.9984,0.8289,0.0147
0,0,8,6,0.7723,0.8095,0.9997,0.7422,0.0514
0,0,8,7,0.7773,0.8398,0.9990,0.7361,0.0348
0,0,8,8,0.8061,0.8624,0.9948,0.7680,0.0224
0,0,8,9,0.8176,0.8472,0.9992,0.7856,0.0336
0,0,8,10,0.8408,0.8677,0.9985,0.8104,0.0280
0,0,8,11,0.7935,0.8213,0.9976,0.7659,0.0492
0,0,9,0,0.7471,0.7934,0.9923,0.7113,0.0507
0,0,9,1,0.7560,0.7771,0.9994,0.7330,0.0686
0,0,9,2,0.7541,0.7982,0.9950,0.7187,0.0494
0,0,9,3,0.7985,0.8521,0.9997,0.7550,0.0243
0,0,9,4,0.7594,0.7827,0.9994,0.7356,0.0660
0,0,9,5,0.7951,0.8028,0.9979,0.7660,0.0454
0,0,9,6,0.7521,0.7684,0.9988,0.7298,0.0703
0,0,9,7,0.8139,0.8416,1.0000,0.7864,0.0429
0,0,9,8,0.7825,0.8382,0.9857,0.7449,0.0376
0,0,9,9,0.7488,0.7656,0.9988,0.7267,0.0710
0,0,9,10,0.8363,0.8758,0.9981,0.8065,0.0312
0,0,9,11,0.7528,0.7697,0.9994,0.7305,0.0703
0,0,10,0,0.7963,0.7969,0.9969,0.7689,0.0481
0,0,10,1,0.7506,0.7672,0.9989,0.7282,0.0705
0,0,10,2,0.7591,0.7753,0.9994,0.7363,0.0684
0,0,10,3,0.7903,0.8139,0.9999,0.7641,0.0534
0,0,10,4,0.7810,0.8004,0.9997,0.7511,0.0512
0,0,10,5,0.8367,0.8776,0.9997,0.8124,0.0364
0,0,10,6,0.7545,0.7762,0.9991,0.7305,0.0673
0,0,10,7,0.7803,0.8051,0.9988,0.7464,0.0448
0,0,10,8,0.7521,0.7703,0.9993,0.7292,0.0696
0,0,10,9,0.8325,0.8754,0.9973,0.8048,0.0350
0,0,10,10,0.7550,0.7704,0.9993,0.7323,0.0694
0,0,10,11,0.7504,0.7825,1.0000,0.7197,0.0563
0,0,11,0,0.8260,0.8929,0.9683,0.7748,0.0168
0,0,11,1,0.7815,0.8201,0.9997,0.7527,0.0518
0,0,11,2,0.7632,0.7872,0.9997,0.7375,0.0627
0,0,11,3,0.7945,0.8468,0.9996,0.7600,0.0361
0,0,11,4,0.7978,0.8224,0.9976,0.7695,0.0479
0,0,11,5,0.7606,0.7866,0.9998,0.7355,0.0644
0,0,11,6,0.7586,0.7753,0.9994,0.7358,0.0689
0,0,11,7,0.7724,0.8000,0.9998,0.7473,0.0607
0,0,11,8,0.4705,0.7160,0.9548,0.3367,0.0098
0,0,11,9,0.7519,0.7704,0.9993,0.7291,0.0701
0,0,11,10,0.8069,0.8359,0.9990,0.7723,0.0352
0,0,11,11,0.8564,0.8958,0.9994,0.8283,0.0271
0,1,0,0,0.2921,0.4860,0.9143,0.1861,0.0640
0,1,0,1,1.0000,1.0000,1.0000,1.0000,0.0000
0,1,0,2,0.3145,0.4258,0.8595,0.2108,0.0638
0,1,0,3,0.9074,0.9176,0.9883,0.8982,0.0191
0,1,0,4,0.7031,0.8198,0.9929,0.6698,0.0338
0,1,0,5,0.9416,0.9649,1.0000,0.9361,0.0235
0,1,0,6,0.2576,0.4225,0.9252,0.1469,0.0650
0,1,0,7,0.4495,0.5794,0.8589,0.3679,0.0726
0,1,0,8,0.5693,0.6460,0.9232,0.5106,0.0721
0,1,0,9,0.3269,0.4056,0.7516,0.2154,0.0769
0,1,0,10,0.5681,0.6445,0.8011,0.5089,0.0787
0,1,0,11,0.3985,0.5006,0.7981,0.3045,0.0733
0,1,1,0,0.3277,0.5125,0.9051,0.2267,0.0685
0,1,1,1,0.2685,0.4190,0.9029,0.1644,0.0595
0,1,1,2,0.3661,0.4698,0.9105,0.2720,0.0701
0,1,1,3,0.3453,0.4628,0.8387,0.2487,0.0562
0,1,1,4,0.2713,0.3983,0.8813,0.1669,0.0581
0,1,1,5,0.3477,0.4630,0.9423,0.2561,0.0549
0,1,1,6,0.2827,0.4177,0.9050,0.1790,0.0557
0,1,1,7,0.2124,0.3503,0.9007,0.1058,0.0497
0,1,1,8,0.2700,0.3700,0.8105,0.1619,0.0624
0,1,1,9,0.1866,0.3144,0.8404,0.0805,0.0435
0,1,1,10,0.6339,0.6704,0.9762,0.5881,0.0781
0,1,1,11,0.8670,0.9040,0.9951,0.8535,0.0294
0,1,2,0,0.2305,0.3893,0.8734,0.1179,0.0593
0,1,2,1,0.1706,0.2989,0.9246,0.0748,0.0288
0,1,2,2,0.2825,0.5752,0.9311,0.1912,0.0425
0,1,2,3,0.2974,0.4815,0.9054,0.1978,0.0562
0,1,2,4,0.2569,0.4289,0.8815,0.1508,0.0585
0,1,2,5,0.3014,0.4731,0.9228,0.2022,0.0572
0,1,2,6,0.2411,0.3935,0.9135,0.1460,0.0391
0,1,2,7,0.5412,0.6007,0.8596,0.4763,0.0783
0,1,2,8,0.2342,0.4073,0.9123,0.1285,0.0543
0,1,2,9,0.2755,0.5299,0.9329,0.1750,0.0549
0,1,2,10,0.3885,0.5201,0.8936,0.2961,0.0735
0,1,2,11,0.1975,0.3303,0.9239,0.1018,0.0349
0,1,3,0,0.1459,0.3025,0.9290,0.0642,0.0114
0,1,3,1,0.2216,0.3666,0.8526,0.1144,0.0504
0,1,3,2,0.2422,0.4787,0.9740,0.1462,0.0425
0,1,3,3,0.1813,0.3660,0.9303,0.0874,0.0259
0,1,3,4,0.1067,0.2509,0.9284,0.0208,0.0140
0,1,3,5,0.1873,0.2939,0.8664,0.0802,0.0456
0,1,3,6,0.3816,0.5635,0.8810,0.2878,0.0727
0,1,3,7,0.2711,0.5501,0.9231,0.1671,0.0582
0,1,3,8,0.2814,0.4617,0.9407,0.1835,0.0518
0,1,3,9,0.2266,0.4036,0.8728,0.1185,0.0515
0,1,3,10,0.2497,0.4022,0.9372,0.1601,0.0326
0,1,3,11,0.2937,0.4982,0.8950,0.1939,0.0533
0,1,4,0,0.1620,0.3607,0.9247,0.0619,0.0303
0,1,4,1,0.1870,0.3723,0.9207,0.0826,0.0408
0,1,4,2,0.1315,0.2640,0.9014,0.0388,0.0234
0,1,4,3,0.1747,0.3511,0.9618,0.0741,0.0349
0,1,4,4,0.1593,0.2850,0.9230,0.0677,0.0221
0,1,4,5,0.1711,0.3494,0.8830,0.0726,0.0298
0,1,4,6,0.1760,0.3195,0.8848,0.0672,0.0454
0,1,4,7,0.7259,0.7954,0.9627,0.6946,0.0472
0,1,4,8,0.1375,0.2789,0.9324,0.0423,0.0240
0,1,4,9,0.1780,0.3364,0.8644,0.0679,0.0455
0,1,4,10,0.1467,0.2856,0.9318,0.0580,0.0189
0,1,4,11,0.0832,0.6766,0.9946,0.0020,0.0118
0,1,5,0,0.1078,0.2479,0.9320,0.0229,0.0129
0,1,5,1,0.0849,0.2317,0.9331,0.0036,0.0117
0,1,5,2,0.1552,0.3321,0.8307,0.0485,0.0373
0,1,5,3,0.2120,0.3321,0.8469,0.0989,0.0549
0,1,5,4,0.2068,0.4076,0.9086,0.1019,0.0448
0,1,5,5,0.1076,0.2501,0.9329,0.0236,0.0129
0,1,5,6,0.1228,0.2965,0.9325,0.0321,0.0161
0,1,5,7,0.1484,0.3325,0.9155,0.0564,0.0198
0,1,5,8,0.1285,0.2778,0.9259,0.0372,0.0185
0,1,5,9,0.1135,0.2502,0.9322,0.0244,0.0167
0,1,5,10,0.2584,0.4120,0.9689,0.1659,0.0355
0,1,5,11,0.3062,0.4408,0.9286,0.2182,0.0394
0,1,6,0,0.1576,0.3743,0.9003,0.0500,0.0409
0,1,6,1,0.1217,0.2608,0.9136,0.0318,0.0156
0,1,6,2,0.1225,0.2722,0.9283,0.0315,0.0195
0,1,6,3,0.1769,0.3350,0.9132,0.0737,0.0426
0,1,6,4,0.2654,0.4245,0.9548,0.1701,0.0412
0,1,6,5,0.1838,0.3231,0.9133,0.0899,0.0301
0,1,6,6,0.2009,0.3324,0.9269,0.1139,0.0240
0,1,6,7,0.1784,0.3674,0.9321,0.0767,0.0340
0,1,6,8,0.1447,0.3574,0.9116,0.0439,0.0286
0,1,6,9,0.0886,0.2347,0.9328,0.0069,0.0114
0,1,6,10,0.1061,0.2550,0.9317,0.0215,0.0112
0,1,6,11,0.1943,0.3576,0.8748,0.0912,0.0370
0,1,7,0,0.1299,0.3330,0.9224,0.0342,0.0204
0,1,7,1,0.1199,0.2624,0.9345,0.0361,0.0128
0,1,7,2,0.0855,0.2338,0.9327,0.0042,0.0118
0,1,7,3,0.1940,0.3562,0.9245,0.0912,0.0407
0,1,7,4,0.1390,0.3481,0.9089,0.0461,0.0196
0,1,7,5,0.1930,0.3581,0.9290,0.0919,0.0378
0,1,7,6,0.1361,0.2633,0.9343,0.0466,0.0193
0,1,7,7,0.0976,0.2431,0.9292,0.0134,0.0126
0,1,7,8,0.1643,0.3521,0.9336,0.0614,0.0346
0,1,7,9,0.1722,0.3215,0.8820,0.0687,0.0356
0,1,7,10,0.0868,0.2345,0.9328,0.0050,0.0115
0,1,7,11,0.0938,0.2420,0.9323,0.0100,0.0120
0,1,8,0,0.1876,0.3010,0.9054,0.0969,0.0236
0,1,8,1,0.0907,0.2380,0.9286,0.0083,0.0109
0,1,8,2,0.1855,0.3539,0.9099,0.0827,0.0407
0,1,8,3,0.1372,0.2861,0.9184,0.0469,0.0197
0,1,8,4,0.1639,0.3466,0.9028,0.0672,0.0252
0,1,8,5,0.1925,0.3680,0.8897,0.0832,0.0498
0,1,8,6,0.1372,0.2835,0.9238,0.0471,0.0163
0,1,8,7,0.1883,0.3964,0.9316,0.0898,0.0347
0,1,8,8,0.1821,0.3532,0.9507,0.0788,0.0427
0,1,8,9,0.1944,0.3417,0.9295,0.0977,0.0320
0,1,8,10,0.2473,0.4136,0.8906,0.1529,0.0380
0,1,8,11,0.1324,0.3013,0.9400,0.0401,0.0189
0,1,9,0,0.1585,0.3203,0.9574,0.0695,0.0155
0,1,9,1,0.0988,0.2463,0.9275,0.0157,0.0106
0,1,9,2,0.1438,0.2842,0.9502,0.0523,0.0162
0,1,9,3,0.2141,0.3878,0.9039,0.1098,0.0428
0,1,9,4,0.1053,0.2516,0.9278,0.0214,0.0105
0,1,9,5,0.1485,0.2958,0.9385,0.0558,0.0188
0,1,9,6,0.0923,0.2371,0.9330,0.0100,0.0116
0,1,9,7,0.1484,0.3091,0.9123,0.0532,0.0248
0,1,9,8,0.1623,0.3339,0.9694,0.0638,0.0288
0,1,9,9,0.0884,0.2350,0.9327,0.0065,0.0114
0,1,9,10,0.1976,0.4565,0.9372,0.0992,0.0352
0,1,9,11,0.0877,0.2345,0.9274,0.0050,0.0117
0,1,10,0,0.1303,0.2684,0.9433,0.0373,0.0200
0,1,10,1,0.0907,0.2363,0.9319,0.0083,0.0116
0,1,10,2,0.0961,0.2401,0.9282,0.0124,0.0119
0,1,10,3,0.1381,0.2935,0.9196,0.0487,0.0195
0,1,10,4,0.1409,0.2734,0.9042,0.0496,0.0225
0,1,10,5,0.1484,0.3726,0.9235,0.0515,0.0279
0,1,10,6,0.1013,0.2484,0.9308,0.0176,0.0122
0,1,10,7,0.1802,0.3159,0.9327,0.0888,0.0205
0,1,10,8,0.0932,0.2384,0.9290,0.0104,0.0115
0,1,10,9,0.1923,0.4041,0.9416,0.0970,0.0293
0,1,10,10,0.0941,0.2382,0.9291,0.0109,0.0116
0,1,10,11,0.1338,0.2740,0.9143,0.0470,0.0145
0,1,11,0,0.4454,0.5409,0.7842,0.3590,0.0804
0,1,11,1,0.1518,0.2961,0.9047,0.0627,0.0189
0,1,11,2,0.1195,0.2633,0.9244,0.0341,0.0136
0,1,11,3,0.1883,0.3486,0.9030,0.0937,0.0281
0,1,11,4,0.1482,0.2756,0.8839,0.0556,0.0260
0,1,11,5,0.1155,0.2616,0.9219,0.0310,0.0119
0,1,11,6,0.0960,0.2425,0.9282,0.0124,0.0117
0,1,11,7,0.1271,0.2736,0.9219,0.0413,0.0144
0,1,11,8,0.6409,0.7274,0.9933,0.5961,0.0636
0,1,11,9,0.0932,0.2389,0.9285,0.0105,0.0116
0,1,11,10,0.2175,0.3532,0.8956,0.1233,0.0317
0,1,11,11,0.2153,0.3779,0.9279,0.1152,0.0385
0,2,0,0,0.8987,0.9420,0.9929,0.8717,0.0068
0,2,0,1,0.3145,0.4258,0.8595,0.2108,0.0638
0,2,0,2,1.0000,1.0000,1.0000,1.0000,0.0000
0,2,0,3,0.4360,0.4498,0.9275,0.3396,0.0468
0,2,0,4,0.6057,0.6119,0.9143,0.5298,0.0305
0,2,0,5,0.3930,0.4636,0.8603,0.2866,0.0412
0,2,0,6,0.8849,0.9312,0.9892,0.8546,0.0123
0,2,0,7,0.8122,0.8349,1.0000,0.7586,0.0131
0,2,0,8,0.7165,0.8099,0.9899,0.6330,0.0134
0,2,0,9,0.9443,0.9526,0.9831,0.9288,0.0141
0,2,0,10,0.9010,0.9077,0.9945,0.8721,0.0153
0,2,0,11,0.9357,0.9404,0.9939,0.9173,0.0116
0,2,1,0,0.8704,0.8899,0.9953,0.8352,0.0092
0,2,1,1,0.9055,0.9119,0.9958,0.8826,0.0107
0,2,1,2,0.9079,0.9110,0.9939,0.8828,0.0104
0,2,1,3,0.9083,0.8994,0.9992,0.8838,0.0161
0,2,1,4,0.9390,0.9398,0.9990,0.9242,0.0162
0,2,1,5,0.9267,0.9313,0.9810,0.9090,0.0124
0,2,1,6,0.9339,0.9501,0.9953,0.9174,0.0086
0,2,1,7,0.9350,0.9339,0.9962,0.9219,0.0192
0,2,1,8,0.9471,0.9568,0.9960,0.9334,0.0095
0,2,1,9,0.9208,0.9334,0.9993,0.9062,0.0237
0,2,1,10,0.5000,0.6639,0.9499,0.3535,0.0174
0,2,1,11,0.5054,0.5271,0.9056,0.4119,0.0349
0,2,2,0,0.9150,0.9367,0.9996,0.8936,0.0071
0,2,2,1,0.8741,0.8762,0.9894,0.8569,0.0413
0,2,2,2,0.6358,0.7267,0.9867,0.5581,0.0281
0,2,2,3,0.7624,0.8133,0.9952,0.7035,0.0125
0,2,2,4,0.8862,0.9072,0.9990,0.8584,0.0184
0,2,2,5,0.7964,0.8218,0.9901,0.7458,0.0118
0,2,2,6,0.8956,0.9083,0.9931,0.8775,0.0266
0,2,2,7,0.8494,0.8616,1.0000,0.8047,0.0155
0,2,2,8,0.7773,0.7998,0.9934,0.7250,0.0164
0,2,2,9,0.6342,0.7363,0.9859,0.5461,0.0151
0,2,2,10,0.9244,0.9186,0.9975,0.9032,0.0122
0,2,2,11,0.8888,0.8861,0.9897,0.8725,0.0367
0,2,3,0,0.8192,0.8329,0.9876,0.8052,0.0637
0,2,3,1,0.9059,0.9216,0.9999,0.8849,0.0229
0,2,3,2,0.6021,0.7607,0.9530,0.5177,0.0246
0,2,3,3,0.8631,0.8818,0.9871,0.8441,0.0399
0,2,3,4,0.8228,0.8305,0.9879,0.8091,0.0654
0,2,3,5,0.9066,0.9119,0.9999,0.8882,0.0212
0,2,3,6,0.7972,0.8417,0.9990,0.7399,0.0185
0,2,3,7,0.7708,0.8514,0.9900,0.7137,0.0162
0,2,3,8,0.8129,0.8444,0.9819,0.7698,0.0248
0,2,3,9,0.8734,0.9195,0.9996,0.8436,0.0196
0,2,3,10,0.8903,0.8888,0.9838,0.8741,0.0353
0,2,3,11,0.8681,0.9067,0.9972,0.8359,0.0147
0,2,4,0,0.8476,0.8823,0.9894,0.8224,0.0357
0,2,4,1,0.8387,0.9044,0.9908,0.8065,0.0296
0,2,4,2,0.8553,0.8594,0.9961,0.8399,0.0518
0,2,4,3,0.6895,0.7902,0.9666,0.6289,0.0294
0,2,4,4,0.8456,0.8485,0.9900,0.8267,0.0475
0,2,4,5,0.8387,0.8827,0.9988,0.8121,0.0366
0,2,4,6,0.9087,0.9220,0.9987,0.8907,0.0218
0,2,4,7,0.7446,0.7448,0.9658,0.6861,0.0218
0,2,4,8,0.8573,0.8594,0.9861,0.8399,0.0465
0,2,4,9,0.8802,0.9154,1.0000,0.8549,0.0193
0,2,4,10,0.8541,0.8633,0.9864,0.8404,0.0543
0,2,4,11,0.3859,0.5812,0.8018,0.3023,0.0726
0,2,5,0,0.8174,0.8256,0.9863,0.8036,0.0652
0,2,5,1,0.7963,0.8048,0.9858,0.7841,0.0725
0,2,5,2,0.8364,0.8919,0.9985,0.8050,0.0308
0,2,5,3,0.9078,0.9390,0.9997,0.8854,0.0146
0,2,5,4,0.8829,0.9060,0.9944,0.8588,0.0201
0,2,5,5,0.8112,0.8179,0.9859,0.7971,0.0669
0,2,5,6,0.8366,0.8577,0.9861,0.8200,0.0530
0,2,5,7,0.8482,0.8642,0.9925,0.8305,0.0483
0,2,5,8,0.8433,0.8557,0.9889,0.8270,0.0528
0,2,5,9,0.8327,0.8320,0.9862,0.8174,0.0593
0,2,5,10,0.7435,0.8099,0.9593,0.6920,0.0292
0,2,5,11,0.8899,0.9028,0.9878,0.8693,0.0252
0,2,6,0,0.8630,0.8912,0.9963,0.8367,0.0270
0,2,6,1,0.8201,0.8418,0.9931,0.8012,0.0551
0,2,6,2,0.8520,0.8560,0.9879,0.8381,0.0549
0,2,6,3,0.8703,0.8981,0.9932,0.8467,0.0226
0,2,6,4,0.8866,0.8982,0.9726,0.8641,0.0231
0,2,6,5,0.8663,0.8757,0.9932,0.8478,0.0415
0,2,6,6,0.8516,0.8540,0.9885,0.8340,0.0480
0,2,6,7,0.8654,0.8883,0.9863,0.8417,0.0298
0,2,6,8,0.8648,0.9019,0.9936,0.8443,0.0363
0,2,6,9,0.7983,0.8066,0.9859,0.7857,0.0719
0,2,6,10,0.8153,0.8250,0.9864,0.8016,0.0669
0,2,6,11,0.8426,0.8937,0.9995,0.8114,0.0279
0,2,7,0,0.8453,0.8683,0.9902,0.8258,0.0462
0,2,7,1,0.8191,0.8256,0.9852,0.8055,0.0647
0,2,7,2,0.7966,0.8052,0.9860,0.7843,0.0726
0,2,7,3,0.8885,0.9025,0.9895,0.8678,0.0240
0,2,7,4,0.8460,0.8766,0.9944,0.8281,0.0447
0,2,7,5,0.8944,0.9087,0.9876,0.8762,0.0271
0,2,7,6,0.8395,0.8375,0.9853,0.8233,0.0548
0,2,7,7,0.8113,0.8189,0.9876,0.7979,0.0685
0,2,7,8,0.8573,0.8986,0.9856,0.8322,0.0298
0,2,7,9,0.8773,0.9000,0.9989,0.8555,0.0295
0,2,7,10,0.7983,0.8068,0.9859,0.7858,0.0722
0,2,7,11,0.8095,0.8170,0.9862,0.7964,0.0690
0,2,8,0,0.8462,0.8532,0.9952,0.8257,0.0455
0,2,8,1,0.8007,0.8111,0.9878,0.7877,0.0711
0,2,8,2,0.8837,0.9086,0.9941,0.8627,0.0255
0,2,8,3,0.8421,0.8500,0.9916,0.8256,0.0529
0,2,8,4,0.8193,0.8834,0.9958,0.7906,0.0395
0,2,8,5,0.9065,0.9292,0.9980,0.8867,0.0172
0,2,8,6,0.8342,0.8541,0.9897,0.8164,0.0523
0,2,8,7,0.8100,0.8577,0.9865,0.7756,0.0355
0,2,8,8,0.8589,0.8864,0.9756,0.8323,0.0242
0,2,8,9,0.8685,0.8754,0.9874,0.8474,0.0346
0,2,8,10,0.8855,0.8949,0.9979,0.8651,0.0287
0,2,8,11,0.8447,0.8554,0.9823,0.8275,0.0502
0,2,9,0,0.7493,0.7913,0.9705,0.7141,0.0505
0,2,9,1,0.8069,0.8177,0.9882,0.7936,0.0695
0,2,9,2,0.8007,0.8257,0.9760,0.7745,0.0494
0,2,9,3,0.8700,0.8935,0.9955,0.8426,0.0255
0,2,9,4,0.8093,0.8236,0.9881,0.7952,0.0670
0,2,9,5,0.8411,0.8411,0.9831,0.8214,0.0459
0,2,9,6,0.8016,0.8097,0.9859,0.7887,0.0712
0,2,9,7,0.8597,0.8716,0.9934,0.8418,0.0437
0,2,9,8,0.8200,0.8585,0.9587,0.7902,0.0387
0,2,9,9,0.7991,0.8074,0.9860,0.7865,0.0719
0,2,9,10,0.8386,0.8698,0.9838,0.8096,0.0323
0,2,9,11,0.8032,0.8122,0.9883,0.7906,0.0712
0,2,10,0,0.8304,0.8312,0.9804,0.8100,0.0488
0,2,10,1,0.8010,0.8088,0.9864,0.7881,0.0715
0,2,10,2,0.8098,0.8170,0.9880,0.7967,0.0693
0,2,10,3,0.8405,0.8503,0.9912,0.8244,0.0544
0,2,10,4,0.8378,0.8466,0.9955,0.8193,0.0519
0,2,10,5,0.8584,0.8974,0.9898,0.8390,0.0364
0,2,10,6,0.8081,0.8180,0.9869,0.7943,0.0683
0,2,10,7,0.8254,0.8400,0.9860,0.8008,0.0448
0,2,10,8,0.8040,0.8132,0.9876,0.7910,0.0705
0,2,10,9,0.8791,0.8875,0.9814,0.8614,0.0350
0,2,10,10,0.8054,0.8126,0.9876,0.7922,0.0703
0,2,10,11,0.8228,0.8340,0.9929,0.8059,0.0572
0,2,11,0,0.8771,0.9063,0.9912,0.8405,0.0168
0,2,11,1,0.8433,0.8641,0.9954,0.8268,0.0528
