layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.26362,3.33394,2.92968,1.6280,7.2107,0.0000,0.5548,0.06581,0.4330
1,12,7.52133,4.04725,3.47408,1.9077,7.0306,0.0000,0.6085,0.05665,0.4330
2,12,7.17451,4.58407,2.59043,1.9188,6.8288,0.0000,0.6489,0.04286,0.0000
3,12,8.97998,5.82743,3.15255,2.0279,6.5352,0.0000,0.7077,0.02858,0.2764
4,12,7.98734,5.40334,2.58399,2.1629,6.4703,0.0000,0.7144,0.02870,0.0000
5,12,10.65221,6.47004,4.18217,1.7487,6.5861,0.0000,0.7108,0.02810,0.0000
