anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
pen,coif2,4,2,0.9947,0.9956,-0.0009,0.9943,0.9949,-0.0006,1083.2974,1071.2432,7230.9030,7551.9664
