layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9150,6.3022,20.75358,0.7394,3.2821,1
1,9,0.9150,6.3548,20.23294,0.7380,3.2821,1
2,11,0.8974,6.5637,8.42094,0.7188,2.8132,2
3,2,0.8974,6.3279,9.20953,0.7533,3.2405,1
2,7,0.8480,6.3058,9.72166,0.7676,3.6056,2
3,11,0.8480,6.1046,9.95240,0.7878,3.9385,2
3,9,0.8407,6.2657,8.69589,0.7716,4.4912,2
5,2,0.8353,6.3086,4.95398,0.7227,3.7647,1
5,9,0.8353,6.1824,5.03650,0.7350,4.0635,1
5,3,0.8190,6.0760,7.79603,0.7761,4.4912,2
5,5,0.8190,5.9958,6.87484,0.7727,5.2245,1
2,10,0.8102,6.6566,6.21088,0.6943,2.6947,1
3,0,0.8102,6.5408,6.33047,0.7052,2.8444,1
5,10,0.8024,6.2791,6.73130,0.7444,4.1290,1
4,0,0.8022,6.2015,8.62783,0.7711,3.8788,1
4,7,0.8022,5.9964,9.54352,0.7896,4.8302,1
3,10,0.7929,6.6178,9.18693,0.7085,2.9767,1
3,3,0.7805,5.8886,10.36281,0.8103,5.0196,1
2,8,0.7765,6.3233,6.50191,0.7372,3.5556,1
3,8,0.7765,6.1983,6.75567,0.7521,4.0000,1
4,3,0.7692,6.0885,8.29219,0.7782,4.4912,1
0,0,0.0000,7.1668,2.56562,0.5096,1.7534,0
0,1,0.0000,7.2603,5.46702,0.5227,1.6516,0
0,2,0.0000,6.3668,15.04929,0.7546,3.4595,0
0,3,0.0000,6.6123,9.36049,0.7123,3.0843,0
0,4,0.0000,7.0157,3.69157,0.5806,1.8686,0
0,5,0.0000,7.0306,5.82510,0.5947,1.9394,0
0,6,0.0000,7.1214,4.14051,0.5519,1.7778,0
0,7,0.0000,7.0788,6.33751,0.5930,1.8963,0
0,8,0.0000,6.9633,5.03925,0.6171,2.1880,0
0,9,0.0000,6.8699,7.05496,0.6492,2.3486,0
0,10,0.0000,6.6748,13.19421,0.6987,2.7826,0
0,11,0.0000,6.8627,5.75791,0.6548,2.4615,0
1,1,0.0000,6.7855,7.17812,0.6755,2.5600,0
1,2,0.0000,6.5998,5.54826,0.6992,2.8444,0
1,3,0.0000,6.4695,4.84602,0.7177,3.4595,0
1,4,0.0000,6.8111,6.18656,0.6535,2.3704,0
1,5,0.0000,6.7744,3.73362,0.6528,2.4854,0
1,6,0.0000,6.9528,8.85133,0.6316,2.1880,0
1,7,0.0000,6.8102,4.51991,0.6454,2.3063,0
1,8,0.0000,6.9216,6.38608,0.6352,2.2261,0
1,10,0.0000,6.6491,6.93868,0.6994,2.9767,0
1,11,0.0000,6.7443,4.79131,0.6693,2.4615,0
2,0,0.0000,6.3505,7.33202,0.7399,3.6056,0
2,1,0.0000,7.0025,3.38702,0.5824,1.9692,0
2,2,0.0000,6.4252,5.96118,0.7256,3.3684,0
2,3,0.0000,5.1410,13.57578,0.8769,15.0588,0
2,4,0.0000,6.9238,3.89358,0.6090,2.0984,0
2,5,0.0000,6.6430,8.30154,0.7033,2.7527,0
2,6,0.0000,6.5771,8.09980,0.7119,2.9091,0
2,9,0.0000,6.3193,6.09776,0.7313,3.5556,0
3,1,0.0000,6.4755,7.68316,0.7381,3.3684,0
3,4,0.0000,6.7123,11.02795,0.6851,2.5098,0
3,5,0.0000,6.8772,4.33662,0.6238,2.2261,0
3,6,0.0000,4.9747,13.60918,0.8843,16.0000,0
3,7,0.0000,5.0218,13.31940,0.8861,16.0000,0
4,1,0.0000,6.1813,9.00487,0.7699,4.2667,0
4,2,0.0000,6.5873,4.76244,0.6881,2.8444,0
4,4,0.0000,5.4920,10.45166,0.8343,11.6364,0
4,5,0.0000,6.7367,3.90237,0.6554,2.4615,0
4,6,0.0000,5.5029,11.12520,0.8458,10.2400,0
4,8,0.0000,6.8214,4.51481,0.6446,2.3486,0
4,9,0.0000,4.9387,12.49211,0.8792,16.0000,0
4,10,0.0000,6.8548,3.67450,0.6355,2.2456,0
4,11,0.0000,6.3393,4.08725,0.7147,3.4595,0
5,0,0.0000,5.6728,7.81810,0.8171,8.0000,0
5,1,0.0000,6.0849,8.51623,0.7734,4.7407,0
5,4,0.0000,5.9223,9.80134,0.8020,5.6889,0
5,6,0.0000,5.5727,8.60141,0.8390,8.8276,0
5,7,0.0000,5.9043,9.19858,0.7972,6.2439,0
5,8,0.0000,6.5396,6.16624,0.7046,3.0118,0
5,11,0.0000,5.5134,11.77231,0.8492,8.5333,0
