layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,1,0.9521,5.2506,15.38147,0.8871,8.5333,20
10,6,0.9521,5.4882,14.66591,0.8613,8.2581,19
9,2,0.9519,5.8843,11.92722,0.8213,5.5652,24
10,0,0.9519,5.7400,11.80321,0.8329,7.3143,20
5,1,0.9487,5.1659,15.91404,0.8943,8.2581,16
6,9,0.9487,5.2333,15.66522,0.8890,8.5333,18
7,6,0.9450,5.6133,12.22106,0.8462,8.5333,13
3,3,0.9435,6.3507,10.31431,0.7520,3.7101,20
6,8,0.9435,6.4202,9.80501,0.7338,3.2000,27
5,5,0.9428,5.4249,14.41875,0.8706,8.2581,25
7,0,0.9411,6.3503,10.84021,0.7475,3.5068,14
8,7,0.9411,6.5746,9.48879,0.7145,3.0118,22
11,5,0.9387,5.5658,14.09595,0.8551,7.5294,18
11,7,0.9387,5.7444,13.30831,0.8326,6.5641,17
10,8,0.9386,5.3317,15.17355,0.8795,8.2581,23
2,7,0.9369,6.5335,5.09828,0.7203,3.3247,8
2,10,0.9369,6.5248,5.80521,0.7210,3.2821,14
11,1,0.9367,5.9698,11.79943,0.8009,4.9231,22
11,4,0.9367,5.7795,10.97646,0.8273,5.9535,17
3,1,0.9327,6.5258,7.48589,0.7127,2.9767,23
5,3,0.9327,6.5025,7.07993,0.7185,3.2405,23
0,9,0.9311,6.4207,5.23656,0.7268,3.5068,11
1,8,0.9311,6.3441,6.25016,0.7418,3.5068,10
5,6,0.9285,6.0554,11.85246,0.7946,4.6545,17
6,6,0.9285,5.8881,11.10849,0.8147,5.6889,23
5,7,0.9279,6.1233,10.99816,0.7832,4.3390,20
10,2,0.9265,5.3573,14.69870,0.8768,8.5333,23
10,10,0.9265,5.3168,15.02861,0.8800,8.5333,23
8,4,0.9235,6.2765,10.66754,0.7620,4.0000,14
11,6,0.9223,5.3425,14.76963,0.8777,8.5333,23
2,4,0.9219,6.6559,7.02554,0.6894,2.7527,24
3,10,0.9199,6.1911,9.39651,0.7760,4.2667,30
7,5,0.9181,6.3670,8.64996,0.7465,3.5068,33
7,10,0.9174,5.2253,15.71297,0.8896,8.5333,17
8,1,0.9174,5.2930,15.39637,0.8837,8.2581,20
2,11,0.9159,5.8836,9.31226,0.8185,5.5652,6
8,9,0.9159,6.0796,9.52442,0.7898,4.5714,18
3,9,0.9141,6.7167,7.62467,0.6731,2.5859,19
9,6,0.9139,5.3088,15.37418,0.8809,8.5333,22
9,9,0.9139,5.2318,15.61382,0.8891,8.5333,18
4,5,0.9137,6.3321,9.99747,0.7438,3.4133,22
8,10,0.9132,6.2033,8.61699,0.7725,3.9385,25
9,0,0.9122,6.0042,11.96634,0.8080,5.5652,17
1,1,0.9118,6.5688,6.67832,0.7093,2.9767,26
2,5,0.9118,6.6339,6.90004,0.6987,2.8764,13
11,10,0.9108,6.1974,9.40520,0.7691,3.8788,29
7,2,0.9102,5.1979,15.86863,0.8919,8.2581,17
11,9,0.9102,5.2923,15.20623,0.8832,8.5333,20
9,5,0.9095,5.8389,11.23559,0.8210,6.5641,24
4,4,0.9095,5.7457,11.12912,0.8318,6.9189,20
7,8,0.9085,6.3754,8.93159,0.7477,3.5068,34
2,0,0.9083,6.4808,6.53307,0.7231,3.3247,22
5,4,0.9083,6.5178,7.87821,0.7230,3.1220,28
6,11,0.9079,6.3568,9.05216,0.7442,3.5068,30
7,9,0.9079,6.3409,8.97603,0.7473,3.5556,30
6,5,0.9071,5.9396,10.09189,0.8081,5.2245,14
10,7,0.9065,6.0568,10.90355,0.7918,4.6545,23
6,4,0.9060,6.5614,8.09641,0.7116,2.8132,22
8,8,0.9060,6.4057,8.64914,0.7435,3.4133,32
8,11,0.9057,5.9991,11.57254,0.7975,5.1200,20
1,3,0.9049,6.2582,6.29906,0.7675,4.1290,6
1,4,0.9049,6.1714,6.59865,0.7785,4.5714,6
6,10,0.9033,5.4376,14.12686,0.8697,8.0000,23
8,5,0.9021,6.5215,7.40926,0.7157,3.0843,25
3,8,0.9010,6.7327,7.64050,0.6813,2.6122,19
