li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,4,5,10,0.3936,0.6425,0.9988,0.1099,0.0342
0,4,5,11,0.3188,0.5781,0.9998,0.0827,0.0569
0,5,0,0,0.5867,0.7265,0.8744,0.2769,0.0378
0,5,0,1,0.3591,0.7073,0.9747,0.0763,0.0101
0,5,0,2,0.3451,0.5682,0.9659,0.2247,0.0632
0,5,0,3,0.2659,0.5925,0.9984,0.0523,0.0324
0,5,0,4,0.4282,0.7013,0.9968,0.1388,0.0248
0,5,0,5,1.0000,1.0000,1.0000,1.0000,0.0000
0,5,0,6,0.3646,0.5934,0.9944,0.0607,0.0111
0,5,0,7,0.5770,0.7367,0.9805,0.4302,0.0149
0,5,0,8,0.4409,0.6692,1.0000,0.2055,0.0067
0,5,0,9,0.5345,0.6016,0.9909,0.3934,0.0211
0,5,0,10,0.2836,0.5866,0.9319,0.1277,0.0519
0,5,0,11,0.6282,0.7278,0.9910,0.4818,0.0082
0,5,1,0,0.1479,0.4921,0.9114,-0.0004,0.0751
0,5,1,1,0.4239,0.6591,0.9916,0.2183,0.0246
0,5,1,2,0.4885,0.6545,0.9929,0.2960,0.0205
0,5,1,3,0.4205,0.5844,0.9763,0.1995,0.0098
0,5,1,4,0.4664,0.6429,0.9975,0.3207,0.0288
0,5,1,5,0.4676,0.6504,0.9430,0.2140,0.0067
0,5,1,6,0.3203,0.5597,0.9999,0.0898,0.0130
0,5,1,7,0.4316,0.6076,0.9268,0.2006,0.0037
0,5,1,8,0.3173,0.6225,0.9967,0.0812,0.0115
0,5,1,9,0.1468,0.5146,0.9038,-0.0023,0.0747
0,5,1,10,0.3979,0.5510,0.9970,0.2137,0.0220
0,5,1,11,0.4889,0.6432,0.9943,0.3006,0.0144
0,5,2,0,0.2778,0.5465,0.9288,0.0804,0.0310
0,5,2,1,0.3250,0.5938,1.0000,0.0100,0.0172
0,5,2,2,0.3948,0.6370,0.9834,0.1842,0.0121
0,5,2,3,0.2199,0.4851,0.9216,0.0676,0.0621
0,5,2,4,0.3281,0.6493,0.9882,0.0282,0.0127
0,5,2,5,0.2746,0.6166,0.9280,0.0862,0.0303
0,5,2,6,0.2513,0.5962,0.9475,0.0334,0.0217
0,5,2,7,0.2530,0.5580,0.9414,0.0668,0.0419
0,5,2,8,0.2846,0.5899,0.9685,0.0649,0.0198
0,5,2,9,0.3338,0.6185,0.9810,0.1188,0.0198
0,5,2,10,0.2892,0.6110,0.9751,0.0478,0.0116
0,5,2,11,0.2619,0.5470,0.9285,0.0850,0.0436
0,5,3,0,0.2934,0.6281,0.9862,0.0357,0.0081
0,5,3,1,0.2496,0.5267,0.9282,0.0534,0.0329
0,5,3,2,0.2416,0.5192,0.9344,0.0720,0.0492
0,5,3,3,0.2393,0.4975,0.9227,0.0729,0.0527
0,5,3,4,0.2368,0.6678,0.9387,0.0491,0.0458
0,5,3,5,0.2748,0.6199,0.9372,0.0166,0.0093
0,5,3,6,0.2252,0.4754,0.9306,0.0824,0.0691
0,5,3,7,0.2209,0.4716,0.9276,0.0785,0.0693
0,5,3,8,0.3075,0.6106,0.9941,0.0705,0.0137
0,5,3,9,0.2607,0.5350,0.9546,0.0806,0.0433
0,5,3,10,0.2455,0.5606,0.8977,0.0597,0.0397
0,5,3,11,0.2849,0.5225,0.9430,0.1347,0.0541
0,5,4,0,0.2406,0.5150,0.9134,0.0525,0.0429
0,5,4,1,0.2554,0.5273,0.9185,0.0673,0.0407
0,5,4,2,0.2929,0.6057,0.9774,0.0282,0.0129
0,5,4,3,0.2631,0.5230,0.9461,0.0824,0.0427
0,5,4,4,0.2685,0.5251,0.9314,0.0786,0.0396
0,5,4,5,0.2726,0.5464,0.9183,0.0657,0.0279
0,5,4,6,0.2347,0.4853,0.9362,0.0821,0.0615
0,5,4,7,0.2333,0.5259,0.9040,0.0372,0.0322
