layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.51911,2.45957,3.05954,1.2622,7.1507,0.0000,0.5732,0.07222,0.5000
1,12,6.62650,2.91504,3.71146,1.0514,6.9097,0.0000,0.6399,0.04465,0.4930
2,12,6.56928,2.62699,3.94229,0.7479,6.8239,0.0000,0.6542,0.04468,0.2764
3,12,8.72074,3.31289,5.40785,0.6589,6.5037,0.0000,0.7183,0.03108,0.2764
4,12,7.47314,2.82228,4.65086,0.6651,6.5492,0.0000,0.7033,0.03606,0.2764
5,12,7.15576,4.38045,2.77531,1.6662,6.9117,0.0000,0.6425,0.05147,0.0000
