layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.28240,3.46007,2.82233,1.7871,7.1502,0.0000,0.5733,0.06091,0.4930
1,12,7.16302,3.90851,3.25451,2.0810,7.0703,0.0000,0.5970,0.05820,0.3727
2,12,6.67055,4.38137,2.28917,2.0198,6.8772,0.0000,0.6371,0.04523,0.0000
3,12,8.72499,5.50723,3.21776,1.8833,6.6319,0.0000,0.6876,0.03851,0.3727
4,12,7.01157,4.62554,2.38602,2.0168,6.6588,0.0000,0.6826,0.03313,0.0000
5,12,10.26167,6.40917,3.85250,1.8435,6.5612,0.0000,0.7156,0.02839,0.0000
