layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9193,7.0517,16.91394,0.6121,2.1333,1
2,9,0.9193,7.0443,16.58461,0.6139,2.1333,1
5,10,0.7953,6.7996,6.85201,0.6717,2.5098,1
6,9,0.7953,6.7310,6.91300,0.6865,2.7234,1
1,7,0.7930,7.1302,3.97747,0.5832,1.8686,2
2,8,0.7930,7.0822,4.90474,0.6000,1.9845,1
2,1,0.7737,6.7117,8.72635,0.6816,2.5098,1
3,5,0.7737,6.9036,9.38297,0.6476,2.3063,2
1,3,0.7601,6.9563,5.29803,0.6301,2.0984,1
3,7,0.7601,7.0814,4.23750,0.5999,1.9542,3
1,4,0.7557,7.0343,10.23849,0.6188,2.1333,1
6,8,0.7527,6.7698,7.00040,0.6809,2.5347,1
8,1,0.7527,6.5798,7.14223,0.7014,2.8132,1
4,5,0.7465,7.0091,8.13412,0.6221,2.0813,1
6,6,0.7465,6.8068,7.42593,0.6681,2.4151,1
3,6,0.7371,7.1967,4.28035,0.5698,1.8156,1
0,0,0.0000,7.2776,1.66424,0.5459,1.7297,0
0,1,0.0000,7.3271,3.20850,0.5226,1.6732,0
0,2,0.0000,6.9813,7.03147,0.6318,2.2261,0
0,3,0.0000,6.8958,6.25206,0.6508,2.3704,0
0,4,0.0000,7.2648,2.47978,0.5439,1.7297,0
0,5,0.0000,7.3427,4.09778,0.5186,1.5706,0
0,6,0.0000,7.3133,2.38636,0.5293,1.6623,0
0,7,0.0000,7.4278,3.11581,0.4876,1.5329,0
0,8,0.0000,7.2933,2.30803,0.5349,1.6623,0
0,9,0.0000,7.3639,2.72864,0.5083,1.5329,0
0,10,0.0000,6.9141,9.27742,0.6505,2.3704,0
0,11,0.0000,7.3203,3.29926,0.5181,1.5706,0
1,0,0.0000,7.2922,3.40093,0.5366,1.6516,0
1,1,0.0000,7.0131,8.53920,0.6236,2.1513,0
1,2,0.0000,7.2081,4.21703,0.5580,1.7415,0
1,5,0.0000,7.1925,4.04983,0.5683,1.7902,0
1,6,0.0000,5.6086,14.69206,0.8526,6.9189,0
1,8,0.0000,7.1657,2.60885,0.5736,1.8156,0
1,9,0.0000,6.9662,3.69312,0.6265,2.1333,0
1,10,0.0000,7.0109,5.17307,0.6083,2.0480,0
1,11,0.0000,7.2856,3.38839,0.5293,1.5706,0
2,2,0.0000,6.8316,7.99364,0.6501,2.2456,0
2,3,0.0000,6.8616,5.14047,0.6489,2.2456,0
2,4,0.0000,6.8220,6.10911,0.6540,2.3063,0
2,5,0.0000,7.1409,3.75311,0.5805,1.8686,0
2,6,0.0000,6.7341,7.26263,0.6787,2.5600,0
2,7,0.0000,7.0611,4.44051,0.5955,1.9104,0
2,10,0.0000,6.8939,6.57180,0.6427,2.1695,0
2,11,0.0000,7.2532,4.72034,0.5414,1.6516,0
3,0,0.0000,6.8619,6.97401,0.6635,2.4151,0
3,1,0.0000,7.1615,3.50538,0.5772,1.8286,0
3,2,0.0000,7.3770,3.43263,0.5041,1.5329,0
3,3,0.0000,7.2060,4.22288,0.5679,1.8156,0
3,4,0.0000,7.2573,2.99614,0.5461,1.6732,0
3,8,0.0000,7.1569,3.81935,0.5740,1.8028,0
3,9,0.0000,6.9981,9.65885,0.6237,2.0813,0
3,10,0.0000,7.3678,4.52406,0.5119,1.6000,0
3,11,0.0000,7.0478,5.10681,0.6021,1.9542,0
4,0,0.0000,7.2365,5.36220,0.5555,1.7415,0
4,1,0.0000,7.3416,2.95030,0.5179,1.5329,0
4,2,0.0000,6.9676,5.56539,0.6270,2.0645,0
4,3,0.0000,6.3513,10.84581,0.7585,3.6056,0
4,4,0.0000,7.2822,3.60015,0.5388,1.6842,0
4,6,0.0000,6.8530,6.73458,0.6534,2.3925,0
4,7,0.0000,6.6236,9.37383,0.7025,2.8132,0
4,8,0.0000,6.7913,6.40580,0.6665,2.3704,0
4,9,0.0000,6.9526,4.81886,0.6338,2.1157,0
4,10,0.0000,7.0192,5.81314,0.6169,2.0813,0
4,11,0.0000,6.9497,8.69638,0.6393,2.2261,0
5,0,0.0000,6.6816,7.94640,0.6966,2.7826,0
5,1,0.0000,5.7596,13.49161,0.8292,6.9189,0
5,2,0.0000,6.7217,6.70361,0.6770,2.5347,0
5,3,0.0000,6.9132,6.59188,0.6323,2.1333,0
5,4,0.0000,7.1008,5.39979,0.5934,1.8551,0
5,5,0.0000,6.2930,9.66886,0.7620,4.0635,0
5,6,0.0000,6.1224,11.48058,0.7867,4.6545,0
5,7,0.0000,6.3972,10.63139,0.7424,3.5068,0
5,8,0.0000,6.8401,5.01950,0.6572,2.3486,0
5,9,0.0000,7.0667,10.63117,0.6103,2.0317,0
5,11,0.0000,6.7454,8.13627,0.6840,2.6667,0
6,0,0.0000,6.5701,10.18932,0.7117,2.9767,0
6,1,0.0000,7.2809,4.56441,0.5411,1.6410,0
6,2,0.0000,6.6762,7.71875,0.6921,2.6392,0
6,3,0.0000,6.3236,10.17467,0.7581,3.7647,0
6,4,0.0000,6.6817,7.96857,0.6933,2.6392,0
6,5,0.0000,6.9603,6.52903,0.6347,2.1695,0
6,7,0.0000,6.8837,6.46641,0.6356,2.1157,0
6,10,0.0000,6.5732,9.03566,0.7121,3.0118,0
6,11,0.0000,6.8887,8.54956,0.6559,2.3925,0
7,0,0.0000,6.9336,4.92478,0.6359,2.1695,0
7,1,0.0000,6.9173,5.77386,0.6443,2.2655,0
7,2,0.0000,6.9837,6.48918,0.6300,2.2069,0
7,3,0.0000,6.0187,11.56871,0.7963,5.6889,0
7,4,0.0000,6.8347,9.46877,0.6671,2.5098,0
7,5,0.0000,7.1744,4.61664,0.5764,1.8156,0
7,6,0.0000,5.8493,12.16996,0.8203,6.0952,0
7,7,0.0000,5.8931,13.00443,0.8181,6.0952,0
7,8,0.0000,6.8663,7.16761,0.6567,2.3925,0
7,9,0.0000,6.4941,7.78142,0.7268,3.2821,0
7,10,0.0000,7.1080,7.56090,0.5975,2.0157,0
7,11,0.0000,6.1839,11.48626,0.7753,4.5714,0
8,0,0.0000,7.0201,5.89833,0.6065,1.8963,0
8,2,0.0000,6.2616,12.65054,0.7701,4.1290,0
8,3,0.0000,7.0058,5.10759,0.6124,2.0000,0
8,4,0.0000,6.7643,8.65312,0.6786,2.5859,0
8,5,0.0000,6.5978,10.54147,0.7080,2.8764,0
8,6,0.0000,5.9884,11.48896,0.8032,5.4468,0
8,7,0.0000,7.2126,3.20205,0.5633,1.7534,0
8,8,0.0000,7.0855,4.18338,0.5959,1.9104,0
8,9,0.0000,7.0019,4.78748,0.6220,2.1157,0
8,10,0.0000,6.8923,8.01587,0.6531,2.3486,0
8,11,0.0000,6.8783,6.11774,0.6497,2.3063,0
9,0,0.0000,6.7059,8.01928,0.6878,2.5859,0
9,1,0.0000,7.1535,5.28637,0.5846,1.8824,0
9,2,0.0000,7.2064,4.06324,0.5656,1.7415,0
9,3,0.0000,6.7519,7.14556,0.6765,2.5600,0
9,4,0.0000,7.1083,7.25426,0.5969,1.9104,0
9,5,0.0000,7.1303,5.90134,0.5815,1.7902,0
9,6,0.0000,6.4998,7.80830,0.7316,3.2000,0
9,7,0.0000,6.6819,8.46138,0.6989,2.7826,0
9,8,0.0000,7.1649,3.20079,0.5757,1.7902,0
9,9,0.0000,5.9595,11.69642,0.8053,5.6889,0
9,10,0.0000,7.1218,5.83187,0.5822,1.8286,0
9,11,0.0000,7.1597,3.72706,0.5769,1.8156,0
10,0,0.0000,7.0861,4.55225,0.5997,1.9692,0
10,1,0.0000,6.7420,17.85292,0.6898,2.7826,0
10,2,0.0000,6.9750,7.51826,0.6302,2.1695,0
10,3,0.0000,6.7293,9.66596,0.6858,2.6122,0
10,4,0.0000,6.7105,12.50563,0.6938,2.7527,0
10,5,0.0000,6.2159,22.65866,0.7754,4.9231,0
10,6,0.0000,6.9128,12.25855,0.6457,2.2456,0
10,7,0.0000,6.5004,14.34163,0.7290,3.5556,0
10,8,0.0000,7.0769,6.92593,0.6065,2.0480,0
10,9,0.0000,6.5638,17.96503,0.7230,3.2000,0
10,10,0.0000,6.8223,7.81019,0.6556,2.3273,0
10,11,0.0000,7.1126,8.62190,0.5902,1.8551,0
11,0,0.0000,6.8699,9.77128,0.6549,2.3063,0
11,1,0.0000,6.6015,14.01289,0.7101,3.0118,0
11,2,0.0000,7.0295,7.21197,0.6136,1.9845,0
11,3,0.0000,6.4458,15.81845,0.7433,3.7101,0
11,4,0.0000,6.4029,15.20717,0.7503,3.8788,0
11,5,0.0000,6.9126,11.30122,0.6445,2.2261,0
11,6,0.0000,6.4633,18.07799,0.7366,3.8788,0
11,7,0.0000,6.2629,21.05757,0.7676,4.8302,0
11,8,0.0000,6.9121,9.35240,0.6430,2.1513,0
11,9,0.0000,7.0790,5.73362,0.6015,1.9542,0
11,10,0.0000,6.6455,13.22377,0.7056,2.8132,0
11,11,0.0000,6.1933,23.46453,0.7814,4.8302,0
