layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
9,6,0.9696,5.3315,15.38139,0.8799,8.2581,22
9,9,0.9696,5.2782,15.52901,0.8852,8.2581,21
6,9,0.9586,5.2319,15.71475,0.8891,8.2581,16
11,9,0.9586,5.3634,15.05853,0.8766,8.2581,24
5,1,0.9582,5.2626,15.78479,0.8866,8.2581,18
10,10,0.9582,5.4883,14.64753,0.8643,8.0000,28
10,2,0.9544,5.3964,14.92971,0.8730,8.2581,25
11,6,0.9541,5.4231,14.59848,0.8705,8.2581,27
11,2,0.9540,5.6249,13.67590,0.8479,7.7576,28
2,11,0.9504,6.0147,9.64914,0.7996,5.2245,18
6,5,0.9504,6.0646,10.40996,0.7900,5.1200,25
5,5,0.9486,5.7084,14.24136,0.8362,7.7576,18
6,1,0.9486,5.8290,13.87603,0.8307,5.5652,17
5,11,0.9474,6.5163,9.44024,0.7232,3.0476,23
10,9,0.9474,6.4614,10.42267,0.7355,3.2405,18
3,10,0.9474,6.2641,9.83987,0.7661,3.9385,23
6,11,0.9447,6.3279,9.82284,0.7535,3.7647,24
7,5,0.9447,6.1654,11.22686,0.7792,4.4912,23
8,6,0.9434,5.4306,14.59223,0.8702,8.2581,29
10,1,0.9433,5.5198,14.75666,0.8594,8.2581,25
5,7,0.9428,6.6670,11.07831,0.6992,2.8764,12
8,7,0.9428,6.8407,9.89412,0.6609,2.3486,12
7,1,0.9426,5.6735,13.48987,0.8431,7.3143,26
9,4,0.9426,5.5037,14.89543,0.8647,7.7576,25
9,5,0.9415,5.7960,12.39967,0.8245,7.1111,23
11,7,0.9415,5.8492,12.64707,0.8170,6.7368,22
2,3,0.9406,6.8037,8.68116,0.6638,2.3704,9
3,2,0.9406,6.8845,9.65935,0.6520,2.3063,3
7,6,0.9400,6.0000,11.63686,0.7991,5.3333,25
9,7,0.9400,5.8082,12.26004,0.8256,6.9189,23
3,4,0.9390,5.4848,14.09902,0.8635,8.2581,28
5,9,0.9390,5.4774,14.00001,0.8656,8.0000,29
8,4,0.9384,6.7308,9.17082,0.6851,2.5859,20
9,10,0.9384,6.6250,10.29549,0.7066,2.8132,19
11,5,0.9384,5.5946,14.32016,0.8533,7.5294,25
6,6,0.9382,5.6802,13.12681,0.8406,7.7576,27
