layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9213,6.9562,16.89656,0.6370,2.3063,1
2,9,0.9213,6.9512,16.54568,0.6386,2.3273,1
11,4,0.8794,6.7508,7.88136,0.6879,2.9425,3
11,6,0.8794,6.6954,8.25240,0.6982,3.1220,4
11,0,0.8679,6.6130,8.71208,0.7145,3.3684,3
11,1,0.8642,6.7144,8.97353,0.6931,3.2000,4
5,0,0.8422,6.1975,8.59978,0.7794,4.3390,1
6,6,0.8422,6.3176,9.23697,0.7578,3.7647,1
10,7,0.8180,6.9269,7.70994,0.6471,2.3925,2
1,0,0.7923,6.9695,4.07075,0.6298,2.2069,1
1,7,0.7923,6.8495,4.99215,0.6536,2.4151,1
11,3,0.7915,6.6878,9.71453,0.7002,3.2000,1
10,4,0.7907,6.7144,9.95830,0.6965,2.8764,1
4,11,0.7747,6.6306,9.40651,0.7065,2.9091,1
5,7,0.7747,6.4959,9.92317,0.7365,3.2821,1
5,10,0.7678,6.6678,6.63718,0.7011,2.7826,2
6,9,0.7678,6.7439,7.01831,0.6819,2.5600,1
6,2,0.7674,6.7445,7.32861,0.6813,2.6392,1
8,4,0.7674,6.7100,8.23630,0.6865,2.5859,1
6,5,0.7519,6.8711,7.66633,0.6592,2.4381,1
7,10,0.7519,6.8854,8.06905,0.6570,2.4854,1
4,10,0.7459,6.8869,6.52294,0.6510,2.3273,1
0,0,0.0000,7.2663,1.38648,0.5486,1.7415,0
0,1,0.0000,7.4665,3.40535,0.4709,1.4713,0
0,2,0.0000,6.9562,6.11646,0.6391,2.3704,0
0,3,0.0000,6.7000,6.11190,0.6948,2.8444,0
0,4,0.0000,7.3301,2.37768,0.5207,1.6203,0
0,5,0.0000,7.3291,3.68366,0.5211,1.6000,0
0,6,0.0000,7.4003,1.90267,0.5006,1.5706,0
0,7,0.0000,7.5084,2.96609,0.4557,1.4302,0
0,8,0.0000,7.4104,2.14910,0.4927,1.5148,0
0,9,0.0000,7.2949,2.89681,0.5365,1.6842,0
0,10,0.0000,6.8250,8.36096,0.6716,2.5347,0
0,11,0.0000,7.3098,3.10710,0.5288,1.6101,0
1,1,0.0000,6.8990,8.89931,0.6541,2.3925,0
1,2,0.0000,7.1441,4.01100,0.5800,1.8286,0
1,3,0.0000,6.4930,7.13282,0.7125,3.0843,0
