layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.95695,3.55515,3.40180,1.4371,7.2444,0.0000,0.5484,0.07387,0.4930
1,12,8.33053,3.95554,4.37499,1.2516,7.0764,0.0000,0.6005,0.05726,0.4714
2,12,7.29201,3.95891,3.33310,1.2815,6.8119,0.0000,0.6535,0.03522,0.2764
3,12,9.20583,4.77013,4.43571,1.1633,6.6445,0.0000,0.6864,0.03126,0.4330
4,12,7.53990,4.12725,3.41264,1.3757,6.6060,0.0000,0.6937,0.02777,0.0000
5,12,7.77224,6.18712,1.58512,4.3964,6.6808,0.0000,0.6874,0.02919,0.0000
