layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
6,9,0.9740,5.2028,15.87128,0.8915,8.2581,17
7,10,0.9740,5.1990,15.84962,0.8914,8.2581,17
9,9,0.9736,5.2898,15.48944,0.8840,8.2581,24
10,1,0.9736,5.4189,14.71877,0.8708,8.2581,29
9,1,0.9721,5.4850,14.67765,0.8646,8.0000,30
10,3,0.9721,5.7130,13.30302,0.8384,7.3143,31
5,1,0.9697,5.1450,15.96647,0.8956,8.2581,12
10,0,0.9676,5.9567,12.90028,0.8052,5.1200,20
10,7,0.9676,5.7711,12.99941,0.8277,7.5294,25
11,1,0.9638,5.9521,11.65784,0.8058,5.9535,28
11,4,0.9638,5.7740,11.89648,0.8270,7.3143,20
5,5,0.9578,5.3612,15.41255,0.8770,8.2581,29
7,1,0.9578,5.5704,14.61704,0.8541,7.7576,30
7,2,0.9545,5.1824,15.88788,0.8929,8.2581,17
5,0,0.9535,5.4898,14.66305,0.8611,8.8276,30
5,8,0.9535,5.7206,13.63086,0.8343,7.5294,25
4,2,0.9528,5.6479,12.42239,0.8411,8.5333,16
6,2,0.9528,5.5475,13.50346,0.8520,9.1429,33
6,6,0.9522,5.7588,13.40862,0.8315,6.7368,24
8,9,0.9522,5.8986,12.11888,0.8106,6.0952,28
9,5,0.9511,5.8613,11.74686,0.8138,6.9189,24
9,11,0.9505,5.2176,15.59352,0.8897,8.5333,20
10,8,0.9505,5.4079,14.83987,0.8713,8.5333,29
6,8,0.9490,6.7623,9.70258,0.6789,2.5098,17
7,8,0.9490,6.6338,8.14135,0.6999,2.7527,21
4,8,0.9489,6.0773,10.73279,0.7895,4.7407,25
1,1,0.9452,6.6215,7.66746,0.7045,3.0118,21
1,2,0.9452,6.5462,7.42668,0.7197,3.1605,17
3,10,0.9434,6.3522,10.23934,0.7527,3.5068,25
5,11,0.9434,6.3123,10.31617,0.7545,3.8788,25
7,6,0.9430,5.6756,13.56563,0.8373,8.2581,29
9,2,0.9430,5.5542,14.28045,0.8549,8.2581,32
3,5,0.9426,6.0072,8.99954,0.8011,5.4468,12
6,3,0.9426,6.0583,10.54444,0.7925,5.0196,24
2,11,0.9417,5.9704,9.88891,0.8045,5.3333,16
6,5,0.9417,6.0571,10.39948,0.7912,5.1200,23
11,5,0.9390,5.4665,14.63052,0.8665,8.2581,28
11,9,0.9390,5.2961,15.27477,0.8830,8.5333,24
10,2,0.9387,5.3155,15.07801,0.8809,8.8276,29
10,6,0.9385,5.4672,14.60525,0.8653,8.2581,28
5,2,0.9379,6.6994,8.83368,0.6894,2.5600,16
11,7,0.9373,5.9437,12.74318,0.8049,5.9535,22
9,0,0.9368,5.5588,13.74093,0.8540,8.2581,34
4,4,0.9357,6.3928,10.57109,0.7433,3.4133,18
7,5,0.9357,6.0466,10.53423,0.7915,5.0196,23
11,6,0.9352,5.3899,14.43573,0.8733,8.5333,30
8,4,0.9337,6.4441,10.71336,0.7371,3.3684,16
8,10,0.9334,6.0143,10.93352,0.7954,5.2245,23
10,4,0.9334,6.0447,11.08485,0.7908,5.1200,23
9,6,0.9322,5.3026,15.18806,0.8827,8.5333,26
2,6,0.9316,6.1340,11.61205,0.7811,4.7407,23
5,10,0.9316,6.3404,10.70668,0.7508,3.7101,22
5,3,0.9309,6.2282,8.05848,0.7725,4.2667,10
1,4,0.9306,6.2447,7.58858,0.7704,4.2667,10
6,7,0.9306,6.3124,8.67497,0.7531,3.8209,16
8,3,0.9298,5.7202,13.62205,0.8381,6.9189,25
9,4,0.9298,5.5565,14.57983,0.8559,8.0000,31
9,7,0.9288,5.8637,12.12229,0.8174,6.5641,26
8,1,0.9283,5.3419,15.38291,0.8787,8.5333,29
6,10,0.9282,5.4293,14.41133,0.8678,8.5333,30
7,7,0.9282,5.4577,14.88830,0.8661,8.2581,27
10,10,0.9278,5.4711,14.94687,0.8654,8.2581,29
7,11,0.9278,5.4289,14.46736,0.8701,8.2581,30
2,7,0.9275,6.7763,6.39093,0.6778,2.7527,14
7,0,0.9274,6.7870,10.76243,0.6772,2.5600,10
10,11,0.9274,6.5474,12.15240,0.7227,2.9767,10
11,2,0.9268,5.5509,14.29539,0.8548,8.2581,33
2,5,0.9261,6.8183,7.87894,0.6622,2.3925,18
11,3,0.9261,6.1892,10.51980,0.7703,4.1967,26
11,11,0.9261,6.1230,11.33328,0.7854,4.6545,24
5,4,0.9259,6.5503,8.53451,0.7139,2.9091,17
1,8,0.9240,6.2300,8.73058,0.7719,3.9385,14
8,8,0.9231,6.1093,11.08604,0.7829,4.6545,26
1,9,0.9208,6.1679,10.12690,0.7783,4.1967,29
2,2,0.9207,7.1003,14.49553,0.5969,1.9394,1
3,3,0.9207,6.9912,13.52756,0.6295,2.1333,3
4,1,0.9207,6.2762,10.73754,0.7678,3.8209,23
