li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,0,2,6,0.4419,0.4919,0.8658,0.2217,0.0697
0,0,2,7,0.3937,0.4882,0.8321,0.1819,0.0855
0,0,2,8,0.4277,0.5082,0.8628,0.1882,0.0643
0,0,2,9,0.5615,0.6374,0.9405,0.3410,0.0504
0,0,2,10,0.5043,0.5838,0.8711,0.2568,0.0563
0,0,2,11,0.3642,0.5386,0.7872,0.1255,0.0816
0,0,3,0,0.4881,0.6057,0.9467,0.2115,0.0496
0,0,3,1,0.4041,0.5035,0.8200,0.1279,0.0681
0,0,3,2,0.3898,0.4903,0.8673,0.1754,0.0819
0,0,3,3,0.3775,0.4687,0.8412,0.1570,0.0841
0,0,3,4,0.3877,0.5053,0.7948,0.1837,0.0883
0,0,3,5,0.5542,0.6592,0.8974,0.1897,0.0302
0,0,3,6,0.3358,0.4327,0.8740,0.1341,0.0974
0,0,3,7,0.3392,0.4297,0.8902,0.1434,0.0972
0,0,3,8,0.5047,0.5683,0.9656,0.2710,0.0569
0,0,3,9,0.4322,0.5070,0.8613,0.2137,0.0754
0,0,3,10,0.3718,0.5529,0.7859,0.0940,0.0728
0,0,3,11,0.3867,0.4940,0.8867,0.1835,0.0854
0,0,4,0,0.3803,0.4779,0.8718,0.1132,0.0778
0,0,4,1,0.4242,0.5360,0.8663,0.1825,0.0672
0,0,4,2,0.5148,0.6364,0.9570,0.1821,0.0401
0,0,4,3,0.4125,0.5206,0.9014,0.1607,0.0701
0,0,4,4,0.3618,0.4600,0.8910,0.1197,0.0824
0,0,4,5,0.4862,0.6056,0.8434,0.0592,0.0315
0,0,4,6,0.3671,0.4793,0.8952,0.1704,0.0907
0,0,4,7,0.3959,0.4965,0.8412,0.1385,0.0731
0,0,4,8,0.4469,0.5694,0.9611,0.0777,0.0503
0,0,4,9,0.3322,0.4216,0.8754,0.1350,0.1007
0,0,4,10,0.5276,0.6666,0.9334,0.1223,0.0308
0,0,4,11,0.4757,0.5838,0.9416,0.1542,0.0485
0,0,5,0,0.3693,0.4871,0.9643,0.0268,0.0637
0,0,5,1,0.5242,0.6067,0.9902,0.0865,0.0306
0,0,5,2,0.5285,0.6083,0.9898,0.0349,0.0250
0,0,5,3,0.4314,0.5328,0.9753,0.0500,0.0489
0,0,5,4,0.3414,0.4907,0.9442,-0.0417,0.0618
0,0,5,5,0.4324,0.5411,0.9672,0.0158,0.0443
0,0,5,6,0.5085,0.5922,0.9987,0.0625,0.0378
0,0,5,7,0.3604,0.4668,0.9357,0.0464,0.0680
0,0,5,8,0.4846,0.6162,0.9518,0.0242,0.0334
0,0,5,9,0.5853,0.6671,0.9997,0.0634,0.0225
0,0,5,10,0.4120,0.5301,0.9781,-0.0087,0.0433
0,0,5,11,0.4058,0.5051,0.9617,0.0290,0.0515
0,1,0,0,0.4551,0.6744,0.8028,0.0312,0.0334
0,1,0,1,1.0000,1.0000,1.0000,1.0000,0.0000
0,1,0,2,0.2644,0.5316,0.9984,0.1123,0.0635
0,1,0,3,0.3235,0.5740,0.9716,0.1342,0.0441
0,1,0,4,0.4112,0.6809,0.9443,0.1174,0.0235
0,1,0,5,0.3764,0.6989,0.9988,0.1475,0.0128
0,1,0,6,0.3805,0.7289,0.9841,0.0432,0.0182
0,1,0,7,0.2476,0.6214,0.9998,-0.0144,0.0213
0,1,0,8,0.4965,0.6705,0.8835,0.2950,0.0184
0,1,0,9,0.1948,0.5223,0.9931,-0.0446,0.0338
0,1,0,10,0.2500,0.6194,0.9926,0.0861,0.0590
0,1,0,11,0.4646,0.6143,0.9924,0.2705,0.0252
0,1,1,0,0.2136,0.6521,0.9847,0.0807,0.0847
0,1,1,1,0.2633,0.5518,0.9999,0.0416,0.0360
0,1,1,2,0.2613,0.4627,0.9747,0.0176,0.0403
0,1,1,3,0.3527,0.5951,0.9631,0.0914,0.0149
0,1,1,4,0.3125,0.5663,0.9882,0.1049,0.0325
0,1,1,5,0.2900,0.5534,0.9337,-0.0262,0.0144
0,1,1,6,0.2603,0.4944,0.9883,0.0166,0.0211
0,1,1,7,0.4233,0.6309,0.8912,0.1523,0.0107
0,1,1,8,0.3844,0.6249,0.9972,0.1878,0.0204
0,1,1,9,0.1764,0.6341,0.9862,0.0317,0.0814
0,1,1,10,0.3088,0.5323,0.9965,0.0962,0.0337
0,1,1,11,0.4148,0.6160,0.9722,0.1937,0.0186
0,1,2,0,0.2874,0.5508,0.9890,0.0917,0.0395
0,1,2,1,0.3230,0.6258,0.9275,-0.0121,0.0129
0,1,2,2,0.2828,0.5315,0.9741,0.0893,0.0374
0,1,2,3,0.1749,0.3989,0.9912,0.0126,0.0708
0,1,2,4,0.2834,0.5598,0.9915,0.0373,0.0251
0,1,2,5,0.2533,0.5763,0.9999,0.0620,0.0416
0,1,2,6,0.2185,0.4572,0.9934,0.0121,0.0421
0,1,2,7,0.2132,0.4828,0.9987,0.0288,0.0564
0,1,2,8,0.3488,0.5561,0.9941,0.1770,0.0366
0,1,2,9,0.2603,0.5494,0.9577,0.0122,0.0287
0,1,2,10,0.2851,0.5447,0.9921,0.0598,0.0244
0,1,2,11,0.2521,0.5639,0.9997,0.0783,0.0526
0,1,3,0,0.2724,0.5069,0.9520,0.0376,0.0206
0,1,3,1,0.2749,0.5254,0.9996,0.0765,0.0386
0,1,3,2,0.1958,0.4660,0.9931,0.0073,0.0539
0,1,3,3,0.2469,0.4602,0.9977,0.0740,0.0562
0,1,3,4,0.2130,0.5252,0.9999,0.0342,0.0588
0,1,3,5,0.3563,0.6540,0.9835,0.0846,0.0122
0,1,3,6,0.2096,0.4264,0.9914,0.0510,0.0694
0,1,3,7,0.1936,0.4067,0.9863,0.0322,0.0693
0,1,3,8,0.2339,0.4881,0.9303,-0.0017,0.0311
0,1,3,9,0.2065,0.4711,0.9944,0.0016,0.0472
0,1,3,10,0.2605,0.5726,0.9996,0.0700,0.0443
0,1,3,11,0.2489,0.4743,0.9875,0.0802,0.0573
0,1,4,0,0.2228,0.4645,0.9919,0.0228,0.0479
0,1,4,1,0.2550,0.5059,0.9933,0.0570,0.0403
0,1,4,2,0.2916,0.5369,0.9412,0.0268,0.0191
0,1,4,3,0.2011,0.4651,0.9818,-0.0116,0.0433
0,1,4,4,0.2302,0.4383,0.9860,0.0499,0.0560
0,1,4,5,0.3448,0.6263,0.9974,0.0754,0.0115
0,1,4,6,0.1943,0.4404,0.9844,0.0220,0.0633
0,1,4,7,0.2508,0.5070,0.9977,0.0565,0.0443
0,1,4,8,0.2887,0.5079,0.9362,0.0387,0.0282
0,1,4,9,0.1797,0.3849,0.9910,0.0170,0.0732
0,1,4,10,0.3963,0.6090,0.9633,0.1381,0.0138
0,1,4,11,0.2919,0.5226,0.9567,0.0500,0.0298
0,1,5,0,0.2229,0.4669,0.9320,-0.0042,0.0386
0,1,5,1,0.3458,0.5687,0.8782,0.0544,0.0122
0,1,5,2,0.3302,0.5627,0.8797,0.0061,0.0198
0,1,5,3,0.2442,0.5127,0.9147,-0.0197,0.0254
0,1,5,4,0.1743,0.4592,0.9544,-0.0731,0.0407
0,1,5,5,0.2641,0.5083,0.9279,-0.0080,0.0262
0,1,5,6,0.3181,0.5227,0.8324,0.0187,0.0219
0,1,5,7,0.2206,0.4655,0.9615,0.0084,0.0412
0,1,5,8,0.3427,0.6257,0.9470,0.0599,0.0129
0,1,5,9,0.3395,0.5794,0.8181,-0.0252,0.0179
0,1,5,10,0.2884,0.5364,0.9094,0.0327,0.0223
0,1,5,11,0.2574,0.5007,0.9354,0.0114,0.0308
0,2,0,0,0.3341,0.5802,0.7679,0.1140,0.0920
0,2,0,1,0.2644,0.5316,0.9984,0.1123,0.0635
0,2,0,2,1.0000,1.0000,1.0000,1.0000,0.0000
0,2,0,3,0.7244,0.8522,0.9567,0.6841,0.0283
0,2,0,4,0.3922,0.6601,0.9242,0.2514,0.0785
0,2,0,5,0.3594,0.5652,0.9944,0.2361,0.0568
0,2,0,6,0.2260,0.4976,0.9726,0.0085,0.0803
0,2,0,7,0.4457,0.6239,0.9993,0.3456,0.0470
0,2,0,8,0.2194,0.4596,0.8557,0.0520,0.0557
0,2,0,9,0.3388,0.5215,0.9850,0.2305,0.0350
0,2,0,10,0.1769,0.5990,0.9978,0.0720,0.0080
0,2,0,11,0.5509,0.7084,0.9838,0.4719,0.0470
0,2,1,0,0.0824,0.5541,0.9930,-0.0108,0.0241
0,2,1,1,0.6615,0.7319,0.9974,0.6093,0.0403
0,2,1,2,0.3936,0.5047,0.9605,0.2867,0.0440
0,2,1,3,0.3921,0.4878,0.9464,0.2687,0.0593
0,2,1,4,0.4477,0.6287,0.9779,0.3571,0.0364
0,2,1,5,0.3807,0.5490,0.9120,0.2459,0.0625
0,2,1,6,0.1041,0.5642,0.9781,-0.0604,0.0480
0,2,1,7,0.4248,0.5809,0.8643,0.2997,0.0697
0,2,1,8,0.3934,0.6110,0.9913,0.2886,0.0446
0,2,1,9,0.0642,0.5474,0.9939,-0.0327,0.0209
0,2,1,10,0.3164,0.5291,0.9902,0.2005,0.0356
0,2,1,11,0.3226,0.4766,0.9574,0.1879,0.0562
0,2,2,0,0.1018,0.3912,0.9790,-0.0384,0.0275
0,2,2,1,0.1414,0.5083,0.9049,-0.0881,0.0733
0,2,2,2,0.1291,0.3947,0.9598,-0.0046,0.0277
0,2,2,3,0.0397,0.2663,0.9821,-0.0702,0.0106
0,2,2,4,0.1010,0.3756,0.9826,-0.0706,0.0483
0,2,2,5,0.1112,0.4804,0.9977,-0.0189,0.0246
0,2,2,6,0.1944,0.3817,0.9854,0.0740,0.0238
0,2,2,7,0.3013,0.4725,0.9943,0.2073,0.0136
0,2,2,8,0.0715,0.3270,0.9864,-0.0693,0.0281
0,2,2,9,0.1406,0.4147,0.9399,-0.0191,0.0416
0,2,2,10,0.3122,0.5381,0.9835,0.1934,0.0463
0,2,2,11,0.0719,0.4422,0.9995,-0.0529,0.0140
0,2,3,0,0.1872,0.4240,0.9333,0.0419,0.0454
0,2,3,1,0.0632,0.3409,0.9963,-0.0825,0.0294
0,2,3,2,0.0633,0.3342,0.9849,-0.0626,0.0110
0,2,3,3,0.1142,0.3159,0.9923,-0.0035,0.0087
0,2,3,4,0.4709,0.6217,0.9991,0.4017,0.0143
0,2,3,5,0.1460,0.4567,0.9718,-0.0499,0.0643
0,2,3,6,0.0462,0.2692,0.9824,-0.0658,0.0078
0,2,3,7,0.0929,0.2796,0.9754,-0.0129,0.0092
0,2,3,8,0.0804,0.3272,0.9081,-0.0783,0.0350
0,2,3,9,0.2404,0.4336,0.9869,0.1293,0.0232
0,2,3,10,0.0822,0.3935,0.9996,-0.0529,0.0211
0,2,3,11,0.1542,0.3473,0.9771,0.0439,0.0083
0,2,4,0,0.0653,0.3517,0.9832,-0.0716,0.0206
0,2,4,1,0.0959,0.3350,0.9852,-0.0408,0.0254
0,2,4,2,0.1528,0.4001,0.9207,-0.0208,0.0521
0,2,4,3,0.1440,0.3554,0.9696,0.0151,0.0220
0,2,4,4,0.0679,0.2726,0.9750,-0.0578,0.0142
0,2,4,5,0.1207,0.4639,0.9918,-0.0774,0.0636
0,2,4,6,0.0669,0.3020,0.9729,-0.0485,0.0078
0,2,4,7,0.0689,0.3211,0.9923,-0.0689,0.0210
0,2,4,8,0.1654,0.3991,0.9149,0.0041,0.0440
0,2,4,9,0.0678,0.2498,0.9818,-0.0398,0.0138
0,2,4,10,0.1349,0.4013,0.9466,-0.0666,0.0622
0,2,4,11,0.1094,0.3545,0.9388,-0.0596,0.0441
0,2,5,0,0.1099,0.3244,0.9101,-0.0364,0.0291
0,2,5,1,0.3007,0.4933,0.8498,0.1416,0.0650
0,2,5,2,0.1698,0.4128,0.8515,-0.0450,0.0682
0,2,5,3,0.1193,0.3704,0.8905,-0.0510,0.0445
0,2,5,4,0.1297,0.3168,0.9361,-0.0161,0.0318
0,2,5,5,0.1721,0.3879,0.9054,0.0048,0.0478
0,2,5,6,0.1822,0.4061,0.7998,-0.0103,0.0608
0,2,5,7,0.1114,0.3431,0.9445,-0.0255,0.0240
0,2,5,8,0.2047,0.5987,0.9274,0.0221,0.0612
0,2,5,9,0.1950,0.4639,0.7844,-0.0378,0.0740
0,2,5,10,0.1409,0.3972,0.8845,-0.0292,0.0487
0,2,5,11,0.1548,0.3800,0.9140,-0.0003,0.0403
0,3,0,0,0.4065,0.5609,0.9211,0.1199,0.0703
0,3,0,1,0.3235,0.5740,0.9716,0.1342,0.0441
0,3,0,2,0.7244,0.8522,0.9567,0.6841,0.0283
0,3,0,3,1.0000,1.0000,1.0000,1.0000,0.0000
0,3,0,4,0.5052,0.6153,0.9954,0.3442,0.0596
0,3,0,5,0.2485,0.6117,0.9821,0.0479,0.0354
0,3,0,6,0.3042,0.5364,0.9982,0.0394,0.0587
0,3,0,7,0.2499,0.5200,0.9666,0.0592,0.0273
0,3,0,8,0.1935,0.4291,0.9693,-0.0407,0.0317
0,3,0,9,0.2406,0.4790,0.9926,0.0740,0.0140
0,3,0,10,0.1467,0.5414,0.9355,0.0050,0.0240
0,3,0,11,0.5203,0.6905,0.9934,0.3958,0.0241
0,3,1,0,0.0992,0.5657,0.9155,-0.0195,0.0527
0,3,1,1,0.6349,0.7723,0.9752,0.5539,0.0151
0,3,1,2,0.2572,0.4141,0.9999,0.0776,0.0166
0,3,1,3,0.2695,0.4084,0.9994,0.0571,0.0364
0,3,1,4,0.4317,0.5511,0.9964,0.3048,0.0190
0,3,1,5,0.3010,0.4629,0.9919,0.0798,0.0396
0,3,1,6,0.1467,0.6334,0.9963,-0.0599,0.0244
0,3,1,7,0.4157,0.5578,0.9733,0.2264,0.0477
0,3,1,8,0.4153,0.5672,0.9866,0.2778,0.0264
0,3,1,9,0.0830,0.5589,0.9189,-0.0405,0.0494
0,3,1,10,0.2180,0.4376,0.9880,0.0402,0.0165
0,3,1,11,0.2416,0.3995,1.0000,0.0337,0.0309
0,3,2,0,0.2506,0.4321,0.9959,0.0971,0.0089
0,3,2,1,0.3310,0.4647,0.9896,0.0999,0.0510
0,3,2,2,0.2596,0.3980,0.9999,0.1104,0.0169
0,3,2,3,0.1603,0.3016,0.9944,0.0357,0.0388
0,3,2,4,0.2699,0.3850,0.9941,0.0867,0.0302
0,3,2,5,0.2363,0.5055,0.9743,0.0899,0.0101
0,3,2,6,0.3781,0.4326,0.9923,0.2559,0.0108
0,3,2,7,0.4465,0.5056,0.9824,0.3498,0.0167
0,3,2,8,0.1905,0.3410,0.9916,0.0296,0.0161
0,3,2,9,0.2886,0.4303,0.9986,0.1140,0.0217
0,3,2,10,0.5739,0.6421,0.9936,0.4755,0.0238
0,3,2,11,0.1919,0.4660,0.9652,0.0501,0.0165
0,3,3,0,0.3751,0.4513,0.9974,0.2272,0.0247
0,3,3,1,0.1946,0.3329,0.9782,0.0304,0.0108
0,3,3,2,0.1766,0.3360,0.9927,0.0321,0.0178
0,3,3,3,0.2748,0.3936,0.9854,0.1493,0.0216
0,3,3,4,0.6889,0.7069,0.9684,0.6376,0.0194
0,3,3,5,0.3668,0.4886,0.9984,0.1774,0.0422
0,3,3,6,0.1638,0.2811,0.9942,0.0363,0.0353
0,3,3,7,0.2117,0.3003,0.9973,0.0927,0.0374
0,3,3,8,0.1982,0.3300,0.9907,0.0164,0.0146
0,3,3,9,0.4458,0.4929,0.9912,0.3394,0.0094
0,3,3,10,0.2185,0.4318,0.9647,0.0679,0.0088
0,3,3,11,0.2822,0.3683,0.9967,0.1604,0.0211
0,3,4,0,0.2115,0.3962,0.9937,0.0602,0.0100
0,3,4,1,0.2270,0.3563,0.9924,0.0737,0.0137
0,3,4,2,0.3272,0.4186,0.9944,0.1454,0.0303
0,3,4,3,0.2508,0.4025,0.9989,0.1027,0.0125
0,3,4,4,0.1704,0.3030,0.9975,0.0243,0.0233
0,3,4,5,0.2128,0.4715,0.9860,-0.0213,0.0420
0,3,4,6,0.1731,0.3190,0.9981,0.0400,0.0316
0,3,4,7,0.2226,0.3821,0.9854,0.0719,0.0096
0,3,4,8,0.1843,0.4318,0.9928,-0.0253,0.0201
0,3,4,9,0.1671,0.2761,0.9945,0.0425,0.0410
0,3,4,10,0.2227,0.3905,0.9995,-0.0170,0.0399
0,3,4,11,0.1573,0.3659,0.9984,-0.0537,0.0244
0,3,5,0,0.1148,0.3062,0.9913,-0.0764,0.0097
0,3,5,1,0.2573,0.4692,0.9664,0.0203,0.0412
0,3,5,2,0.2042,0.3999,0.9672,-0.0726,0.0465
0,3,5,3,0.1797,0.3469,0.9844,-0.0297,0.0216
0,3,5,4,0.1082,0.3070,0.9979,-0.0887,0.0189
0,3,5,5,0.1774,0.3785,0.9898,-0.0443,0.0262
0,3,5,6,0.1837,0.3753,0.9399,-0.0754,0.0367
0,3,5,7,0.1036,0.3267,0.9992,-0.0776,0.0098
0,3,5,8,0.2015,0.6094,0.9961,-0.0467,0.0381
0,3,5,9,0.2178,0.4661,0.9309,-0.0912,0.0510
0,3,5,10,0.1395,0.3607,0.9820,-0.0866,0.0265
0,3,5,11,0.1309,0.3555,0.9925,-0.0805,0.0200
0,4,0,0,0.6591,0.7967,0.9543,0.3106,0.0165
0,4,0,1,0.4112,0.6809,0.9443,0.1174,0.0235
0,4,0,2,0.3922,0.6601,0.9242,0.2514,0.0785
0,4,0,3,0.5052,0.6153,0.9954,0.3442,0.0596
0,4,0,4,1.0000,1.0000,1.0000,1.0000,0.0000
0,4,0,5,0.3187,0.7200,0.9593,-0.0027,0.0288
0,4,0,6,0.4272,0.6408,0.9877,0.0099,0.0145
0,4,0,7,0.4236,0.7703,0.9375,0.1705,0.0350
0,4,0,8,0.4346,0.6887,0.9885,0.1432,0.0327
0,4,0,9,0.4359,0.6068,0.9763,0.2326,0.0492
0,4,0,10,0.3449,0.6274,0.8972,0.1763,0.0739
0,4,0,11,0.5911,0.7175,0.9777,0.4078,0.0378
0,4,1,0,0.1886,0.5296,0.8725,0.0162,0.0965
0,4,1,1,0.4901,0.6159,0.9493,0.3067,0.0545
0,4,1,2,0.5741,0.6988,0.9940,0.4059,0.0566
0,4,1,3,0.5837,0.6775,0.9980,0.3695,0.0255
0,4,1,4,0.8085,0.8129,0.9836,0.7623,0.0423
0,4,1,5,0.7030,0.7557,0.9995,0.5319,0.0273
0,4,1,6,0.2756,0.5090,0.9835,-0.0296,0.0397
0,4,1,7,0.5511,0.6750,0.9909,0.2733,0.0154
0,4,1,8,0.8446,0.8424,0.9664,0.8052,0.0361
0,4,1,9,0.1679,0.5263,0.8766,-0.0159,0.0939
0,4,1,10,0.4258,0.5712,0.9686,0.2080,0.0442
0,4,1,11,0.5510,0.6330,0.9951,0.3374,0.0374
0,4,2,0,0.4161,0.6232,0.9826,0.2229,0.0562
0,4,2,1,0.6496,0.8193,0.9989,0.4208,0.0156
0,4,2,2,0.4685,0.6795,0.9943,0.3012,0.0512
0,4,2,3,0.2964,0.5069,0.9796,0.1354,0.0829
0,4,2,4,0.5106,0.6912,0.9791,0.3026,0.0304
0,4,2,5,0.4541,0.6150,0.9482,0.2932,0.0581
0,4,2,6,0.4246,0.5523,0.9758,0.2458,0.0562
0,4,2,7,0.3661,0.5725,0.9598,0.1919,0.0725
0,4,2,8,0.4190,0.6031,0.9745,0.2350,0.0505
0,4,2,9,0.5316,0.6989,0.9991,0.3396,0.0378
0,4,2,10,0.5056,0.6540,0.9780,0.3173,0.0451
0,4,2,11,0.3687,0.5806,0.9356,0.1959,0.0693
0,4,3,0,0.4896,0.6576,0.9997,0.2881,0.0382
0,4,3,1,0.4077,0.6010,0.9536,0.2123,0.0559
0,4,3,2,0.3429,0.5509,0.9764,0.1604,0.0691
0,4,3,3,0.3434,0.5250,0.9644,0.1639,0.0709
0,4,3,4,0.3532,0.5335,0.9398,0.1810,0.0760
0,4,3,5,0.5990,0.7267,0.9882,0.3812,0.0196
0,4,3,6,0.3023,0.5103,0.9793,0.1375,0.0821
0,4,3,7,0.2973,0.5146,0.9857,0.1321,0.0824
0,4,3,8,0.4791,0.6061,0.9992,0.2855,0.0449
0,4,3,9,0.3909,0.5696,0.9738,0.2041,0.0629
0,4,3,10,0.3784,0.5838,0.9348,0.1859,0.0595
0,4,3,11,0.3312,0.5618,0.9844,0.1517,0.0727
0,4,4,0,0.3535,0.5503,0.9784,0.1523,0.0659
0,4,4,1,0.3772,0.5913,0.9760,0.1769,0.0538
0,4,4,2,0.5063,0.6697,1.0000,0.2729,0.0317
0,4,4,3,0.2965,0.6033,0.9896,0.0642,0.0567
0,4,4,4,0.2844,0.5308,0.9860,0.0786,0.0680
0,4,4,5,0.3673,0.7116,0.9654,0.0300,0.0204
0,4,4,6,0.3134,0.5554,0.9875,0.1402,0.0761
0,4,4,7,0.3667,0.5627,0.9644,0.1681,0.0603
0,4,4,8,0.2541,0.6266,0.9997,-0.0835,0.0411
0,4,4,9,0.2643,0.4917,0.9799,0.0900,0.0849
0,4,4,10,0.4427,0.6611,0.9980,0.1329,0.0223
0,4,4,11,0.2994,0.6370,0.9992,-0.0068,0.0373
0,4,5,0,0.3615,0.5523,0.9994,0.1308,0.0552
0,4,5,1,0.4261,0.6802,0.9867,0.0923,0.0235
0,4,5,2,0.4459,0.6522,0.9872,0.0928,0.0193
0,4,5,3,0.4328,0.6054,0.9967,0.1833,0.0408
0,4,5,4,0.3314,0.5516,0.9995,0.0812,0.0499
0,4,5,5,0.4065,0.5918,0.9989,0.1265,0.0363
0,4,5,6,0.4644,0.6441,0.9684,0.1582,0.0301
0,4,5,7,0.3509,0.5527,0.9984,0.1346,0.0556
0,4,5,8,0.3883,0.6819,1.0000,0.0458,0.0244
0,4,5,9,0.4958,0.6939,0.9618,0.1248,0.0190
0,4,5,10,0.4053,0.6250,0.9956,0.1336,0.0339
0,4,5,11,0.3725,0.5898,0.9997,0.1102,0.0395
0,5,0,0,0.5429,0.6642,0.8311,0.2520,0.0405
0,5,0,1,0.3764,0.6989,0.9988,0.1475,0.0128
0,5,0,2,0.3594,0.5652,0.9944,0.2361,0.0568
0,5,0,3,0.2485,0.6117,0.9821,0.0479,0.0354
0,5,0,4,0.3187,0.7200,0.9593,-0.0027,0.0288
0,5,0,5,1.0000,1.0000,1.0000,1.0000,0.0000
0,5,0,6,0.3502,0.5567,0.9917,0.0175,0.0266
0,5,0,7,0.6059,0.6790,0.9976,0.4763,0.0148
0,5,0,8,0.3399,0.5875,0.9055,0.0905,0.0109
0,5,0,9,0.3716,0.4679,0.9977,0.1955,0.0259
0,5,0,10,0.1643,0.5719,0.9854,-0.0120,0.0517
0,5,0,11,0.4130,0.5782,0.9972,0.2115,0.0171
0,5,1,0,0.1045,0.5354,0.9749,-0.0452,0.0782
0,5,1,1,0.4797,0.6219,0.9994,0.3325,0.0267
0,5,1,2,0.3692,0.5448,0.9845,0.1723,0.0321
0,5,1,3,0.2957,0.5509,0.9752,0.0274,0.0087
0,5,1,4,0.2903,0.5770,0.9945,0.0869,0.0242
0,5,1,5,0.3797,0.5937,0.9502,0.1201,0.0110
0,5,1,6,0.2845,0.4839,0.9946,0.0612,0.0145
0,5,1,7,0.3847,0.5537,0.9125,0.1125,0.0169
0,5,1,8,0.3198,0.7335,0.9997,0.1134,0.0138
0,5,1,9,0.1068,0.5405,0.9768,-0.0456,0.0750
0,5,1,10,0.3734,0.4879,0.9994,0.1908,0.0255
0,5,1,11,0.3108,0.5227,0.9825,0.0647,0.0155
0,5,2,0,0.4049,0.7063,0.9951,0.2509,0.0303
0,5,2,1,0.3168,0.6937,0.9448,-0.0012,0.0200
0,5,2,2,0.3408,0.6285,0.9840,0.1725,0.0301
0,5,2,3,0.2450,0.5617,0.9965,0.1061,0.0643
0,5,2,4,0.3190,0.6558,0.9967,0.0977,0.0159
0,5,2,5,0.2470,0.6860,0.9993,0.0635,0.0343
0,5,2,6,0.2813,0.6521,0.9979,0.1019,0.0346
0,5,2,7,0.2625,0.6426,1.0000,0.0992,0.0485
0,5,2,8,0.2891,0.6369,0.9982,0.1097,0.0306
0,5,2,9,0.3291,0.7085,0.9707,0.1161,0.0200
0,5,2,10,0.3082,0.6889,0.9971,0.1016,0.0165
0,5,2,11,0.2509,0.6371,0.9972,0.0852,0.0456
0,5,3,0,0.3219,0.6728,0.9659,0.1147,0.0140
0,5,3,1,0.2830,0.6052,0.9998,0.0967,0.0301
0,5,3,2,0.2646,0.6102,0.9977,0.1023,0.0467
0,5,3,3,0.3826,0.6696,0.9998,0.2509,0.0498
0,5,3,4,0.1955,0.6756,0.9980,0.0214,0.0504
0,5,3,5,0.3355,0.7176,0.9912,0.0710,0.0121
0,5,3,6,0.2683,0.5617,0.9966,0.1304,0.0635
0,5,3,7,0.2820,0.5688,0.9932,0.1482,0.0637
0,5,3,8,0.2856,0.6371,0.9472,0.0776,0.0239
0,5,3,9,0.2578,0.6424,0.9984,0.0766,0.0397
0,5,3,10,0.2589,0.6527,0.9970,0.0775,0.0368
0,5,3,11,0.3721,0.6406,0.9941,0.2408,0.0512
0,5,4,0,0.2720,0.6113,0.9970,0.0949,0.0401
0,5,4,1,0.2909,0.6446,0.9978,0.1123,0.0341
0,5,4,2,0.3272,0.7060,0.9567,0.0895,0.0096
0,5,4,3,0.3161,0.6589,0.9900,0.1447,0.0367
0,5,4,4,0.2954,0.5962,0.9930,0.1400,0.0493
0,5,4,5,0.3301,0.7105,0.9997,0.0700,0.0103
0,5,4,6,0.2665,0.5876,0.9919,0.1194,0.0575
0,5,4,7,0.2761,0.6513,0.9998,0.0981,0.0380
0,5,4,8,0.4311,0.6450,0.9524,0.2420,0.0202
0,5,4,9,0.2592,0.5411,0.9964,0.1222,0.0673
0,5,4,10,0.3437,0.6259,0.9753,0.0789,0.0116
