anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
pen,sym4,4,2,0.6345,0.5045,0.1300,0.6259,0.4843,0.1415,0.8178,1.4460,14.0024,13.0309
