i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,boat,verb,N,0.6475,0.6244,0.5341,14.2497
0,2,boat,boat,Y,0.7329,0.7182,2.9631,18.4718
0,3,boat,verb,N,0.5465,0.5290,1.3170,4.8976
1,2,verb,boat,N,0.4968,0.4740,2.4289,4.2220
1,3,verb,verb,Y,0.6721,0.6577,0.7829,9.3521
2,3,boat,verb,N,0.4459,0.4301,1.6460,13.5741
