layer,head,total_energy,low_freq_energy,high_freq_energy,energy_ratio_low_high,shannon_entropy,spectral_entropy,gini_sparsity,dominant_level,reconstruction_error_30pct,compression_ratio_99,matrix_dim,data_volume,seq_len_padded
0,0,1.49248,1.46934,0.02315,63.48343,7.00996,1.05585,0.54760,0,0.04889,2.06452,15,225,16
0,1,3.71003,3.59267,0.11736,30.61365,7.32945,0.91782,0.50641,4,0.12569,1.60000,15,225,16
0,2,12.91502,11.32086,1.59415,7.10148,6.40308,1.24308,0.74722,4,0.00300,3.50685,15,225,16
0,3,6.52772,5.37701,1.15071,4.67278,6.58262,1.60443,0.71666,4,0.01209,3.12195,15,225,16
0,4,2.81259,2.67825,0.13434,19.93695,6.92867,1.16085,0.60717,0,0.05686,2.09836,15,225,16
0,5,3.90308,3.49843,0.40465,8.64560,7.16516,1.29210,0.56260,4,0.09018,1.82857,15,225,16
0,6,3.00563,2.85289,0.15274,18.67832,7.03762,1.13721,0.59273,4,0.06603,1.91045,15,225,16
0,7,4.95834,4.65093,0.30742,15.12900,7.08935,1.12636,0.58690,4,0.10636,1.81560,15,225,16
0,8,4.49544,3.81398,0.68146,5.59675,6.86459,1.68906,0.65410,4,0.03761,2.34862,15,225,16
0,9,6.90363,5.97967,0.92396,6.47175,6.45877,1.45452,0.73311,4,0.03736,3.50685,15,225,16
0,10,11.40864,9.98563,1.42300,7.01729,6.55442,1.21793,0.72332,4,0.00679,3.01176,15,225,16
0,11,4.09671,3.49562,0.60109,5.81549,6.74252,1.55907,0.66904,4,0.05097,2.50980,15,225,16
1,0,16.56674,14.81203,1.75471,8.44130,6.28247,1.11252,0.74420,4,0.00000,3.45946,15,225,16
1,1,4.48033,3.94428,0.53605,7.35801,6.76149,1.51321,0.67821,4,0.01543,2.58586,15,225,16
1,2,5.26929,4.52311,0.74618,6.06171,6.42199,1.43005,0.73812,4,0.03295,3.65714,15,225,16
1,3,3.78708,3.37824,0.40883,8.26311,6.55912,1.43346,0.70364,4,0.03776,3.04762,15,225,16
1,4,6.18607,5.36995,0.81612,6.57983,6.38869,1.52770,0.73297,4,0.04343,3.60563,15,225,16
1,5,2.90205,2.61405,0.28799,9.07677,6.85857,1.42434,0.63674,0,0.04726,2.28571,15,225,16
1,6,4.18456,3.90051,0.28406,13.73134,6.98819,1.21816,0.61171,4,0.06500,2.08130,15,225,16
1,7,3.97372,3.37562,0.59810,5.64390,6.56686,1.64376,0.69160,4,0.04775,2.84444,15,225,16
1,8,5.18890,4.78013,0.40877,11.69379,6.91881,1.23813,0.63857,4,0.06241,2.26549,15,225,16
1,9,16.23228,14.50984,1.72244,8.42398,6.34038,1.11652,0.74124,4,0.00000,3.41333,15,225,16
1,10,5.81357,5.11545,0.69813,7.32739,6.52391,1.43919,0.71412,4,0.04453,3.32468,15,225,16
1,11,4.93344,4.36686,0.56658,7.70738,6.72144,1.42530,0.68188,4,0.02148,2.58586,15,225,16
2,0,6.57674,5.82064,0.75610,7.69819,6.75923,1.35245,0.68104,4,0.04468,2.58586,15,225,16
2,1,2.69159,2.53750,0.15410,16.46710,7.11355,1.23665,0.54883,0,0.09057,1.79021,15,225,16
2,2,4.37920,3.87303,0.50617,7.65157,6.63641,1.40230,0.68939,4,0.04590,2.84444,15,225,16
2,3,12.02195,9.92943,2.09252,4.74520,5.62580,1.61827,0.83784,4,0.00669,6.56410,15,225,16
2,4,3.76182,3.34672,0.41510,8.06244,6.75490,1.44430,0.65985,4,0.05423,2.48544,15,225,16
2,5,7.71385,6.70575,1.00810,6.65189,6.57786,1.47447,0.71926,4,0.01241,2.94253,15,225,16
2,6,6.57721,5.71372,0.86349,6.61698,6.57500,1.49813,0.71203,4,0.03338,3.01176,15,225,16
2,7,9.53902,7.82024,1.71878,4.54987,5.98483,1.60000,0.81003,4,0.00516,4.65455,15,225,16
