layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9835,5.2768,11.29939,0.8671,12.1905,26
10,6,0.9835,5.1810,11.98937,0.8733,15.0588,30
10,2,0.9696,4.5059,14.67708,0.9168,16.0000,19
10,10,0.9696,4.3878,14.96230,0.9223,16.0000,19
6,9,0.9587,4.3767,15.50431,0.9252,16.0000,19
7,2,0.9587,4.2214,15.65999,0.9305,16.0000,9
7,9,0.9530,5.0679,12.15079,0.8785,16.0000,24
8,3,0.9530,5.0666,12.96383,0.8808,16.0000,22
2,11,0.9524,5.4101,9.90850,0.8533,9.4815,14
6,5,0.9524,5.3430,11.38470,0.8597,11.6364,26
9,2,0.9511,5.2765,11.44939,0.8728,11.1304,28
1,8,0.9510,5.9271,7.37861,0.8007,4.1290,17
1,9,0.9510,5.9250,7.91719,0.8052,4.3390,21
6,10,0.9476,4.6817,14.22439,0.9095,16.0000,18
9,1,0.9476,4.4997,14.91136,0.9186,16.0000,19
6,1,0.9461,5.2375,12.92223,0.8708,13.4737,23
9,6,0.9435,4.3649,15.14474,0.9253,16.0000,18
10,1,0.9435,4.5964,14.45511,0.9102,16.0000,20
7,10,0.9435,4.4837,15.12831,0.9190,16.0000,19
9,9,0.9435,4.2844,15.42436,0.9271,16.0000,14
11,6,0.9434,4.4798,14.35147,0.9159,16.0000,19
5,0,0.9432,4.5689,14.72628,0.9135,16.0000,20
5,5,0.9432,4.6161,14.77573,0.9138,16.0000,21
4,4,0.9419,5.4285,11.63045,0.8527,10.6667,26
5,11,0.9419,5.6632,10.98721,0.8368,6.4000,12
1,4,0.9411,5.8223,7.21141,0.8120,4.1290,10
6,7,0.9411,5.9103,8.69478,0.8075,4.6545,22
4,1,0.9410,6.1235,9.08334,0.7823,3.6571,24
6,11,0.9410,6.1236,8.83512,0.7842,3.7647,26
6,8,0.9394,6.2412,9.49059,0.7738,3.5068,15
11,9,0.9393,4.4915,14.56334,0.9151,16.0000,19
11,10,0.9389,6.2548,7.32043,0.7606,3.3247,21
11,11,0.9389,6.1458,8.47353,0.7743,3.5068,27
3,0,0.9385,4.7678,14.73419,0.9015,16.0000,13
3,4,0.9385,4.5853,14.25240,0.9115,16.0000,20
11,1,0.9378,5.0247,12.32037,0.8863,16.0000,19
11,2,0.9378,4.9914,12.51543,0.8838,16.0000,17
7,1,0.9377,4.8589,13.98356,0.8962,16.0000,13
9,0,0.9374,4.8918,13.07907,0.8932,16.0000,16
11,4,0.9370,5.3015,10.52842,0.8622,12.8000,22
11,7,0.9370,5.2112,11.62103,0.8692,14.2222,30
7,6,0.9365,5.0660,13.00072,0.8834,15.0588,22
5,8,0.9364,5.3009,12.60390,0.8719,9.1429,25
8,11,0.9357,5.3021,11.08750,0.8620,12.8000,27
1,1,0.9343,6.2831,6.63815,0.7552,3.2405,23
2,5,0.9343,6.4507,7.90155,0.7307,2.9425,16
5,6,0.9339,5.5380,12.30622,0.8531,6.4000,13
5,2,0.9327,6.1376,9.14148,0.7812,3.6571,24
6,0,0.9327,6.3751,8.07777,0.7459,3.2000,22
9,5,0.9327,5.3931,10.95093,0.8560,10.2400,25
10,7,0.9327,5.3899,11.24988,0.8615,8.5333,24
5,1,0.9285,4.0725,15.90160,0.9359,16.0000,3
7,11,0.9285,4.4269,15.01989,0.9186,16.0000,19
8,1,0.9285,4.3804,15.17205,0.9220,16.0000,19
9,11,0.9285,4.2116,15.48174,0.9294,16.0000,9
10,8,0.9285,4.4256,14.97275,0.9187,16.0000,19
7,7,0.9282,4.6062,14.68124,0.9111,16.0000,21
8,5,0.9282,5.9844,8.20636,0.7921,4.0000,21
8,6,0.9269,4.7030,14.23600,0.9062,16.0000,19
6,6,0.9266,5.1106,13.15677,0.8799,16.0000,21
10,4,0.9265,5.2867,11.52249,0.8686,11.1304,29
7,0,0.9264,6.2580,9.46732,0.7718,3.3684,17
11,5,0.9263,4.9454,13.11648,0.8885,16.0000,16
7,5,0.9254,5.2657,11.51315,0.8647,14.2222,29
2,9,0.9253,6.3690,8.09112,0.7466,3.1220,10
3,7,0.9253,6.5200,9.06967,0.7209,2.7826,6
3,8,0.9252,6.2742,8.89306,0.7684,3.4595,14
8,7,0.9252,6.3729,9.98769,0.7553,3.2405,9
2,7,0.9250,6.4287,6.40558,0.7331,2.9425,16
2,10,0.9250,6.2508,6.43452,0.7534,3.1605,21
1,2,0.9246,6.2212,6.68676,0.7589,3.2821,23
10,3,0.9246,5.2674,11.75841,0.8673,12.8000,28
2,6,0.9238,5.3913,11.60781,0.8666,9.4815,24
0,0,0.9224,6.2483,6.47631,0.7377,3.0476,18
0,6,0.9224,6.2820,7.22998,0.7452,3.0118,23
11,3,0.9223,6.0929,7.77763,0.7836,3.8788,25
8,4,0.9201,6.0494,9.47578,0.7919,3.7647,17
9,10,0.9200,5.9175,10.57675,0.8128,4.8302,11
10,9,0.9200,5.9855,9.72766,0.8003,4.4138,16
1,7,0.9197,5.9122,6.95334,0.8010,4.1967,13
8,2,0.9191,5.3724,10.79501,0.8612,10.2400,24
5,4,0.9184,6.2679,7.97280,0.7642,3.3684,28
0,9,0.9176,6.1442,5.72997,0.7683,3.7101,12
9,3,0.9132,6.3285,8.88315,0.7611,3.4133,19
9,7,0.9129,5.2150,12.09763,0.8694,14.2222,30
0,7,0.9098,6.4998,7.99911,0.7201,2.8444,10
1,0,0.9098,6.4686,7.58149,0.7239,2.8444,18
2,1,0.9090,5.4159,10.77939,0.8556,9.8462,26
7,8,0.9089,5.9717,8.76218,0.8004,4.1290,21
3,10,0.9082,5.7402,10.09029,0.8294,5.4468,13
5,10,0.9082,5.7855,10.44752,0.8266,5.8182,10
6,3,0.9077,5.3398,11.63872,0.8656,11.1304,26
2,8,0.9065,6.4291,9.81916,0.7427,3.0118,4
9,4,0.9063,4.7585,14.42620,0.9059,16.0000,14
8,9,0.9039,5.7239,9.34007,0.8245,5.8182,14
5,3,0.9030,6.0995,6.91276,0.7759,3.8788,21
8,10,0.9025,5.6512,10.33163,0.8270,6.0952,12
5,9,0.9024,4.5403,14.15279,0.9139,16.0000,20
3,6,0.9020,6.5166,8.21240,0.7205,2.7527,12
4,9,0.9006,6.0484,8.27624,0.7919,4.0635,27
4,6,0.9001,5.7038,9.01625,0.8308,5.8182,12
9,8,0.9000,5.4473,10.49348,0.8559,9.1429,21
4,5,0.8998,6.1790,9.76942,0.7840,3.7647,17
6,2,0.8997,5.0962,11.99747,0.8800,16.0000,26
7,3,0.8988,5.7129,9.45115,0.8240,5.8182,12
1,3,0.8988,5.8650,6.84528,0.8216,4.9231,10
4,8,0.8982,5.1965,12.23666,0.8770,12.8000,28
10,5,0.8980,5.3594,12.37082,0.8706,9.1429,23
3,5,0.8979,5.4752,9.52056,0.8494,9.4815,12
2,3,0.8977,6.4599,9.05095,0.7330,2.9091,11
2,4,0.8959,6.3426,10.58158,0.7597,3.3247,7
2,0,0.8941,6.1251,7.58518,0.7841,3.9385,25
4,10,0.8929,4.8474,13.56419,0.8972,16.0000,17
3,11,0.8914,6.5559,8.92962,0.7168,2.8444,12
