layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9836,5.7660,12.86425,0.8307,7.3143,23
10,6,0.9836,5.6720,13.74716,0.8394,8.0000,26
11,2,0.9689,5.7184,13.23052,0.8346,8.0000,28
3,10,0.9620,6.2618,10.11630,0.7675,4.1290,27
6,5,0.9620,6.1544,10.30575,0.7783,4.5714,24
10,1,0.9542,5.3882,15.10000,0.8702,8.2581,23
10,10,0.9542,5.4990,14.70570,0.8590,8.2581,28
7,6,0.9531,5.7943,12.13861,0.8277,6.9189,20
1,8,0.9530,6.3907,7.45767,0.7452,3.5068,18
1,9,0.9530,6.1947,8.76293,0.7767,4.4138,22
2,11,0.9513,6.1115,9.81360,0.7864,5.0196,20
5,7,0.9513,6.5174,11.33003,0.7276,3.2000,12
10,7,0.9513,6.5754,9.70704,0.7128,2.8764,22
10,3,0.9449,6.3287,10.85389,0.7565,3.7647,26
1,1,0.9448,6.6458,7.03901,0.6954,2.6947,25
2,5,0.9448,6.7651,8.02006,0.6720,2.4381,16
5,1,0.9437,5.2932,15.71008,0.8811,8.2581,19
6,9,0.9437,5.2015,15.77892,0.8885,8.2581,13
7,2,0.9436,5.3160,15.52472,0.8786,8.2581,21
7,10,0.9436,5.3425,15.43260,0.8762,8.2581,21
1,2,0.9434,6.6222,7.02256,0.7029,2.7826,22
4,5,0.9411,6.4561,9.39753,0.7354,3.2821,25
2,9,0.9402,6.8766,8.55749,0.6479,2.2069,13
3,7,0.9402,6.7568,8.72534,0.6786,2.5098,17
9,1,0.9393,5.2929,15.32978,0.8802,8.2581,20
10,8,0.9393,5.4150,15.06779,0.8670,8.2581,24
5,6,0.9392,6.5654,12.26104,0.7190,3.0476,4
10,2,0.9391,5.4403,14.62378,0.8643,8.2581,25
7,11,0.9388,5.5038,14.51690,0.8580,8.2581,28
8,6,0.9388,5.6402,14.05250,0.8425,8.0000,24
5,0,0.9386,5.5160,14.21827,0.8565,8.2581,29
11,10,0.9382,6.3819,9.77116,0.7464,3.6056,27
2,7,0.9376,6.8093,6.50880,0.6675,2.4615,12
2,10,0.9376,6.6332,6.62261,0.6996,2.8764,21
5,11,0.9338,6.3651,10.74827,0.7493,3.5556,22
4,6,0.9331,6.5259,7.66510,0.7202,3.0843,24
6,7,0.9331,6.5317,7.35390,0.7213,3.0476,23
2,6,0.9318,6.2072,10.34319,0.7743,4.4138,26
7,9,0.9294,6.0998,10.88500,0.7848,4.4138,23
11,4,0.9294,6.1116,10.32676,0.7854,4.4138,22
11,6,0.9284,5.4645,14.42266,0.8618,8.2581,23
7,7,0.9283,5.4362,14.73567,0.8658,8.2581,25
1,7,0.9281,6.3999,7.40988,0.7428,3.5556,19
9,5,0.9280,5.9287,12.64868,0.8117,5.5652,20
5,5,0.9278,5.7156,14.32974,0.8346,8.0000,19
1,3,0.9274,6.4797,6.86944,0.7339,3.4595,15
1,4,0.9274,6.3438,7.54630,0.7532,3.8788,16
11,5,0.9266,5.6002,14.25999,0.8510,8.0000,25
4,2,0.9261,5.7758,11.91179,0.8277,7.3143,18
7,5,0.9261,5.8454,11.99866,0.8196,6.7368,20
4,4,0.9244,6.2324,11.11960,0.7629,4.1290,22
6,6,0.9244,6.0644,11.71233,0.7921,5.2245,20
9,6,0.9242,5.3841,15.24822,0.8720,8.2581,23
9,9,0.9242,5.3164,15.36593,0.8782,8.2581,21
8,1,0.9241,5.2842,15.48620,0.8815,8.2581,20
7,8,0.9241,6.5375,8.64142,0.7184,2.9767,28
8,9,0.9241,6.4479,8.94072,0.7369,3.2405,28
3,4,0.9238,5.4877,14.47126,0.8596,8.2581,27
