layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9834,5.7145,12.86425,0.8370,7.1111,27
10,6,0.9834,5.5946,13.74716,0.8515,7.7576,29
11,2,0.9688,5.6357,13.23052,0.8456,7.7576,31
3,10,0.9622,6.2145,10.11631,0.7733,4.2667,29
6,5,0.9622,6.0254,10.30575,0.7961,5.4468,22
10,1,0.9542,5.3896,15.10000,0.8736,8.5333,25
10,10,0.9542,5.5060,14.70570,0.8606,8.2581,26
9,6,0.9537,5.3555,15.24822,0.8780,8.2581,24
1,8,0.9531,6.5144,7.45767,0.7224,3.1605,25
1,9,0.9531,6.3061,8.76293,0.7590,3.7647,27
7,6,0.9531,5.7191,12.13861,0.8358,7.1111,18
2,11,0.9513,6.0053,9.81361,0.8011,5.0196,17
5,7,0.9465,6.3814,11.33003,0.7528,3.7101,15
10,7,0.9465,6.4970,9.70704,0.7257,3.0118,22
1,1,0.9462,6.7281,7.03901,0.6801,2.6392,22
2,5,0.9462,6.9518,8.02006,0.6314,2.1157,14
2,9,0.9443,6.7417,8.55749,0.6827,2.6667,10
3,7,0.9443,6.8283,8.72535,0.6634,2.4381,17
5,1,0.9437,5.3272,15.71008,0.8806,8.2581,20
6,9,0.9437,5.2312,15.77892,0.8889,8.2581,14
7,2,0.9436,5.3149,15.52472,0.8817,8.5333,21
7,10,0.9436,5.3679,15.43260,0.8766,8.2581,23
1,2,0.9435,6.6687,7.02256,0.6915,2.8132,21
10,2,0.9417,5.4012,14.62379,0.8709,8.8276,26
11,10,0.9401,6.3570,9.77116,0.7487,3.6056,25
9,1,0.9393,5.2991,15.32978,0.8831,8.2581,21
10,8,0.9393,5.3669,15.06779,0.8756,8.5333,25
7,11,0.9388,5.4898,14.51690,0.8629,8.2581,27
8,6,0.9388,5.6100,14.05250,0.8497,7.7576,27
5,0,0.9386,5.5397,14.21827,0.8545,8.5333,28
2,7,0.9368,6.8200,6.50880,0.6682,2.6667,13
2,10,0.9368,6.6369,6.62261,0.7036,2.8764,20
10,3,0.9365,6.2697,10.85389,0.7668,3.9385,23
5,11,0.9339,6.3358,10.74827,0.7506,3.6571,19
4,6,0.9332,6.4792,7.66510,0.7268,3.4133,22
6,7,0.9332,6.4344,7.35390,0.7412,3.4133,21
2,6,0.9321,6.2565,10.34319,0.7633,4.1290,28
7,9,0.9316,5.9849,10.88500,0.8052,5.8182,22
11,4,0.9316,6.0504,10.32676,0.7891,5.2245,22
7,5,0.9312,5.7682,11.99866,0.8301,6.9189,19
9,5,0.9299,5.8769,12.64869,0.8144,6.4000,21
1,7,0.9297,6.3239,7.40989,0.7584,3.9385,13
11,6,0.9285,5.4605,14.42266,0.8661,8.2581,26
7,7,0.9283,5.4020,14.73567,0.8734,8.2581,26
5,5,0.9276,5.7815,14.32974,0.8279,6.7368,13
4,2,0.9267,5.6837,11.91179,0.8364,8.2581,16
11,5,0.9266,5.5830,14.25999,0.8558,7.3143,25
11,1,0.9256,5.5975,13.57996,0.8472,8.5333,31
11,7,0.9256,5.7788,12.15545,0.8238,7.7576,21
1,3,0.9255,6.3967,6.86944,0.7512,3.7101,11
1,4,0.9255,6.2693,7.54630,0.7654,4.2667,14
4,4,0.9245,6.0763,11.11960,0.7899,4.8302,26
6,6,0.9245,6.0631,11.71233,0.7896,4.7407,20
9,9,0.9242,5.3047,15.36593,0.8826,8.5333,21
8,1,0.9241,5.2872,15.48621,0.8843,8.2581,20
3,4,0.9239,5.4822,14.47126,0.8638,8.2581,26
7,8,0.9236,6.4678,8.64142,0.7351,3.2000,27
8,9,0.9236,6.3856,8.94072,0.7460,3.6056,30
11,9,0.9233,5.4133,14.59908,0.8724,8.2581,26
8,10,0.9229,6.0177,10.13709,0.7953,5.1200,19
5,9,0.9174,5.5172,14.08669,0.8590,8.2581,27
6,10,0.9174,5.4636,14.01804,0.8647,8.8276,24
9,4,0.9172,5.4916,14.45007,0.8620,8.2581,27
7,1,0.9169,5.6873,14.30559,0.8412,7.1111,21
8,11,0.9166,5.7721,13.12370,0.8297,6.5641,23
10,4,0.9165,5.8313,11.80914,0.8224,6.7368,24
8,8,0.9164,6.2277,10.04220,0.7659,3.8788,30
9,0,0.9164,6.1343,9.92463,0.7850,4.3390,24
2,3,0.9147,6.8922,8.21520,0.6441,2.2069,14
5,6,0.9126,6.5765,12.26104,0.7189,3.0843,3
7,0,0.9126,6.3681,11.69151,0.7547,3.5556,9
4,5,0.9122,6.4787,9.39753,0.7294,3.1220,23
10,11,0.9112,5.8482,13.72517,0.8227,6.0952,16
8,3,0.9105,5.8393,12.15682,0.8188,6.7368,24
5,8,0.9093,5.9464,12.52438,0.8057,5.5652,20
11,11,0.9090,6.2370,10.15445,0.7712,4.1290,30
2,2,0.9075,7.0270,12.12217,0.6201,2.0984,1
3,2,0.9075,7.0900,12.82289,0.6003,1.9394,1
6,11,0.9071,6.1558,9.84938,0.7761,4.6545,25
3,6,0.9054,6.8528,8.47451,0.6609,2.3486,13
11,3,0.9053,6.3720,9.36985,0.7517,3.6056,27
2,1,0.9052,5.9968,10.95388,0.8002,5.1200,24
6,1,0.9052,5.7928,13.42731,0.8266,6.9189,24
1,0,0.9050,6.8428,9.00779,0.6631,2.3273,9
7,3,0.9049,6.2103,8.88499,0.7733,4.0000,25
6,2,0.9037,5.8606,11.17453,0.8148,6.7368,22
3,1,0.9032,6.4133,8.77573,0.7370,3.2821,29
0,7,0.9031,6.9499,8.85142,0.6373,2.1880,10
3,3,0.9030,6.8886,11.18464,0.6534,2.3925,3
8,7,0.9030,6.6993,10.52327,0.6939,2.6667,6
2,0,0.9028,6.8891,8.22412,0.6500,2.3273,16
