layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9248,6.9931,18.68826,0.6290,2.2069,1
1,9,0.9248,7.0071,18.33857,0.6256,2.1880,1
2,7,0.8255,6.7248,9.47334,0.6868,2.6667,3
3,9,0.8255,6.6959,8.34250,0.6911,2.6122,1
3,4,0.8216,6.9225,10.01035,0.6460,2.2456,1
5,3,0.7991,6.7522,9.28624,0.6810,2.5859,1
5,5,0.7991,6.7833,9.03492,0.6734,2.4854,1
3,11,0.7977,6.4924,10.40916,0.7293,3.1220,1
2,10,0.7702,6.8934,5.96209,0.6482,2.2655,1
3,0,0.7702,6.8817,5.95804,0.6494,2.3063,1
0,0,0.0000,7.3373,2.00085,0.5248,1.6732,0
0,1,0.0000,7.4050,4.86570,0.4956,1.5238,0
0,2,0.0000,7.0329,13.97769,0.6190,2.1157,0
0,3,0.0000,6.9503,7.95511,0.6402,2.2456,0
0,4,0.0000,7.1833,3.13383,0.5734,1.8551,0
0,5,0.0000,7.2909,6.22447,0.5344,1.6516,0
0,6,0.0000,7.4114,3.04482,0.4947,1.5901,0
0,7,0.0000,7.0908,6.13796,0.5997,1.9248,0
0,8,0.0000,6.9290,5.04610,0.6350,2.2069,0
0,9,0.0000,6.7442,7.42384,0.6762,2.4151,0
0,10,0.0000,7.1262,13.34563,0.5917,2.0157,0
0,11,0.0000,7.0851,5.56992,0.6008,1.9692,0
1,1,0.0000,7.0419,6.96827,0.6171,2.1157,0
1,2,0.0000,6.6430,5.73844,0.7012,2.8444,0
1,3,0.0000,6.9118,4.18042,0.6441,2.2261,0
1,4,0.0000,6.7606,6.37242,0.6724,2.5098,0
1,5,0.0000,7.1042,3.78752,0.5924,1.8286,0
1,6,0.0000,7.0439,6.19224,0.6075,2.0157,0
1,7,0.0000,7.1285,3.55662,0.5815,1.8028,0
1,8,0.0000,7.2043,5.96440,0.5662,1.7655,0
1,10,0.0000,6.8549,6.13603,0.6595,2.5098,0
1,11,0.0000,6.8584,4.98878,0.6577,2.3704,0
2,0,0.0000,6.9226,7.28408,0.6372,2.1333,0
2,1,0.0000,7.2970,3.56004,0.5324,1.6623,0
2,2,0.0000,6.6607,7.39230,0.6957,2.6947,0
2,3,0.0000,5.8891,12.78739,0.8132,6.9189,0
2,4,0.0000,6.8916,5.14351,0.6485,2.3273,0
2,5,0.0000,6.9980,8.94310,0.6241,2.0813,0
2,6,0.0000,6.6072,8.41574,0.7044,2.8764,0
2,8,0.0000,6.6967,7.73063,0.6904,2.6122,0
2,9,0.0000,6.9704,5.49904,0.6177,1.9692,0
2,11,0.0000,6.9912,10.24809,0.6280,2.1157,0
3,1,0.0000,6.8558,7.47378,0.6589,2.3925,0
3,2,0.0000,6.6147,9.49187,0.7054,2.7826,0
3,3,0.0000,6.5631,9.87602,0.7163,3.0476,0
3,5,0.0000,7.2591,3.81885,0.5443,1.7067,0
3,6,0.0000,6.0704,12.14948,0.7938,5.0196,0
3,7,0.0000,5.9536,12.16821,0.8046,6.2439,0
3,8,0.0000,6.7036,6.75679,0.6857,2.6122,0
3,10,0.0000,7.0435,7.83388,0.6151,2.0645,0
4,0,0.0000,6.4664,8.56395,0.7307,3.3247,0
4,1,0.0000,6.7648,7.57337,0.6684,2.4151,0
4,2,0.0000,6.9840,4.90452,0.6207,2.0317,0
4,3,0.0000,6.5423,8.36898,0.7113,3.1220,0
4,4,0.0000,6.3484,9.36758,0.7398,3.8209,0
4,5,0.0000,7.2646,4.91683,0.5440,1.6842,0
4,6,0.0000,6.2407,10.58993,0.7665,3.9385,0
4,7,0.0000,6.6702,8.01156,0.6957,2.8764,0
4,8,0.0000,6.7491,5.63701,0.6747,2.4615,0
4,9,0.0000,5.7881,12.66297,0.8236,8.0000,0
4,10,0.0000,7.1546,3.99360,0.5792,1.8028,0
4,11,0.0000,6.7943,5.56787,0.6629,2.4151,0
5,0,0.0000,6.4816,13.21048,0.7341,3.7101,0
5,1,0.0000,6.8577,6.93364,0.6511,2.3063,0
5,2,0.0000,7.0242,6.03050,0.6151,2.0317,0
5,4,0.0000,6.5377,12.50884,0.7239,3.1220,0
5,6,0.0000,6.7145,7.00855,0.6884,2.6947,0
5,7,0.0000,6.4562,15.65239,0.7394,3.8209,0
5,8,0.0000,7.1079,6.46350,0.5920,1.8686,0
5,9,0.0000,7.1279,4.65302,0.5807,1.7778,0
5,10,0.0000,6.7777,9.78739,0.6697,2.3925,0
5,11,0.0000,6.5831,11.33476,0.7123,3.0843,0
