layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
5,1,0.9861,5.1543,15.92509,0.8950,8.2581,16
6,9,0.9861,5.2576,15.61880,0.8865,8.2581,19
8,11,0.9772,5.8685,11.22973,0.8163,6.4000,26
9,0,0.9772,5.9338,11.76548,0.8148,5.5652,25
11,2,0.9715,5.5230,13.61505,0.8590,8.2581,26
11,6,0.9715,5.3340,14.56801,0.8792,8.5333,26
9,6,0.9622,5.2853,15.34223,0.8847,8.2581,21
10,1,0.9622,5.2369,15.53757,0.8884,8.2581,17
5,5,0.9619,5.4402,14.76156,0.8694,8.2581,29
10,10,0.9581,5.3843,14.75476,0.8754,8.2581,28
9,2,0.9486,5.9046,12.22413,0.8175,5.9535,26
10,2,0.9482,5.3586,14.73341,0.8771,8.5333,27
7,1,0.9436,5.5176,14.38202,0.8585,8.5333,25
9,1,0.9434,5.3940,14.92990,0.8732,8.5333,26
11,5,0.9434,5.5422,14.05451,0.8572,8.0000,24
9,5,0.9420,5.6782,12.21831,0.8404,7.3143,24
10,7,0.9420,5.8465,12.02322,0.8175,6.7368,28
9,9,0.9408,5.2297,15.58764,0.8895,8.2581,17
6,6,0.9400,5.8087,12.56995,0.8257,6.5641,26
10,0,0.9397,5.9016,11.86869,0.8178,5.8182,28
7,2,0.9384,5.2165,15.78653,0.8903,8.2581,17
8,1,0.9384,5.2580,15.46212,0.8866,8.5333,19
3,10,0.9364,6.2517,9.86304,0.7682,4.0635,30
6,5,0.9364,6.0250,10.05493,0.7963,5.0196,24
7,10,0.9345,5.2038,15.74277,0.8912,8.5333,17
7,7,0.9334,5.3467,14.90634,0.8766,8.8276,26
9,4,0.9334,5.4891,14.33214,0.8632,8.2581,27
11,7,0.9331,5.6050,13.23680,0.8485,8.2581,27
10,5,0.9328,6.0940,11.15213,0.7911,5.0196,34
10,9,0.9328,6.3058,9.83504,0.7609,3.8788,28
10,3,0.9328,5.6808,13.20131,0.8431,7.1111,28
11,4,0.9328,5.8094,11.78495,0.8242,6.7368,26
8,3,0.9314,5.6630,13.34547,0.8436,7.5294,27
7,4,0.9311,6.0024,11.87442,0.8057,5.2245,22
7,9,0.9311,5.9385,11.47757,0.8080,5.8182,27
11,9,0.9304,5.3104,15.16809,0.8817,8.5333,23
9,11,0.9303,5.2689,15.35201,0.8854,8.5333,20
8,9,0.9302,5.7181,12.34307,0.8366,7.3143,27
9,7,0.9299,5.8358,11.86582,0.8190,6.9189,27
11,1,0.9242,5.7507,11.73016,0.8327,7.1111,23
10,6,0.9235,5.5058,14.27349,0.8628,7.7576,27
8,4,0.9235,6.2851,10.30301,0.7602,3.7647,29
8,10,0.9235,6.1786,9.39250,0.7760,4.1967,26
1,2,0.9233,6.5347,6.39154,0.7198,3.1605,13
2,3,0.9233,6.6796,7.32709,0.6897,2.6667,16
1,1,0.9215,6.6047,7.00505,0.7085,2.9767,25
2,5,0.9215,6.7448,7.88724,0.6828,2.6122,13
8,7,0.9179,6.2101,11.15744,0.7776,4.2667,12
10,11,0.9179,6.1280,12.80464,0.7931,4.4912,12
7,6,0.9176,5.7131,12.73151,0.8346,7.5294,31
10,8,0.9161,5.2952,15.16863,0.8830,8.5333,23
4,4,0.9160,5.8999,11.57926,0.8106,5.9535,28
5,11,0.9153,6.2692,10.56810,0.7635,3.9385,27
9,8,0.9147,6.0453,11.41699,0.7995,5.0196,30
7,11,0.9145,5.3710,14.62268,0.8742,8.8276,28
9,10,0.9131,6.3520,10.83003,0.7554,3.7647,18
2,6,0.9126,6.2254,10.42840,0.7681,3.8788,25
10,4,0.9119,6.0413,10.83496,0.7965,4.8302,31
3,1,0.9116,6.0489,10.52657,0.7940,5.2245,31
5,3,0.9115,6.1670,8.70849,0.7846,4.7407,22
11,3,0.9115,6.3657,8.53767,0.7462,3.4133,25
1,3,0.9104,6.2863,6.77147,0.7677,4.0635,6
1,4,0.9104,6.3105,7.06097,0.7614,3.9385,11
5,8,0.9102,5.9490,12.04902,0.8075,5.3333,25
8,6,0.9102,6.1765,12.60268,0.7859,4.2667,8
5,0,0.9098,5.6203,13.82634,0.8493,7.5294,24
0,7,0.9056,6.8204,7.28802,0.6618,2.3486,15
1,0,0.9056,6.8009,7.37917,0.6655,2.3704,16
