layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9373,7.1154,18.45353,0.5947,2.0317,1
1,9,0.9373,7.1294,18.35387,0.5902,2.0000,1
2,3,0.8171,6.3269,12.11771,0.7444,3.4595,1
4,6,0.8171,6.1497,11.14300,0.7741,4.1290,1
2,6,0.8171,6.4059,8.16352,0.7336,3.4133,3
4,3,0.8171,6.4276,8.33571,0.7299,3.4595,3
3,9,0.8018,6.4980,8.08869,0.7230,3.3684,2
3,3,0.8017,6.2009,11.24023,0.7692,4.1967,1
3,11,0.8017,6.3108,10.85594,0.7491,3.4133,1
4,0,0.7866,6.3164,9.27798,0.7489,3.8788,1
4,7,0.7866,6.4401,9.32214,0.7236,3.2000,1
5,2,0.7715,6.7121,6.24513,0.6866,2.7826,1
5,8,0.7715,6.6937,6.80051,0.6909,2.7826,1
5,1,0.7600,6.5521,9.34640,0.7156,3.2821,2
2,7,0.7314,6.7611,9.67828,0.6739,2.5347,1
3,4,0.7314,6.9818,10.03831,0.6259,2.1157,1
0,0,0.0000,7.3226,2.13869,0.5259,1.6732,0
0,1,0.0000,7.4121,5.54113,0.4932,1.5148,0
0,2,0.0000,7.1022,13.98960,0.5994,2.0157,0
0,3,0.0000,6.8762,8.04752,0.6541,2.3704,0
0,4,0.0000,7.2766,3.25650,0.5320,1.6732,0
0,5,0.0000,7.2267,5.69623,0.5482,1.6732,0
0,6,0.0000,7.4222,2.92277,0.4889,1.5422,0
0,7,0.0000,7.3743,5.94146,0.5055,1.4884,0
0,8,0.0000,7.0136,5.37953,0.6094,2.0000,0
0,9,0.0000,7.0648,7.05564,0.5989,1.8963,0
0,10,0.0000,7.1372,11.30008,0.5893,1.9394,0
0,11,0.0000,7.2186,4.13143,0.5491,1.7297,0
1,1,0.0000,7.0552,5.94335,0.6093,2.0157,0
1,2,0.0000,6.9577,4.46968,0.6244,2.1157,0
1,3,0.0000,6.9036,3.61418,0.6410,2.1880,0
1,4,0.0000,7.0452,5.41931,0.5969,1.9248,0
1,5,0.0000,7.0691,4.57495,0.5947,1.8686,0
1,6,0.0000,7.1754,9.16304,0.5677,1.7902,0
1,7,0.0000,6.9368,3.56636,0.6218,2.0645,0
1,8,0.0000,7.2656,6.24099,0.5346,1.6203,0
1,10,0.0000,7.2494,5.59177,0.5386,1.6306,0
1,11,0.0000,6.9719,4.98640,0.6265,2.1157,0
2,0,0.0000,6.8400,7.07793,0.6534,2.3063,0
2,1,0.0000,7.2279,3.14525,0.5567,1.7778,0
2,2,0.0000,6.9006,5.00217,0.6332,2.1157,0
2,4,0.0000,6.9548,4.62988,0.6209,2.1157,0
2,5,0.0000,6.9752,10.15471,0.6285,2.1333,0
2,8,0.0000,6.5904,7.19351,0.7041,2.9091,0
2,9,0.0000,6.8067,5.59312,0.6479,2.3273,0
2,10,0.0000,6.9216,5.57388,0.6382,2.2456,0
2,11,0.0000,7.0095,8.71530,0.6227,2.0984,0
3,0,0.0000,6.7265,7.22248,0.6699,2.5600,0
3,1,0.0000,6.6855,8.47026,0.6853,2.5600,0
3,2,0.0000,6.7242,10.05491,0.6838,2.5098,0
3,5,0.0000,7.0642,4.50102,0.5913,1.9248,0
3,6,0.0000,5.7582,13.62026,0.8267,6.7368,0
3,7,0.0000,5.9806,12.66859,0.7984,5.0196,0
3,8,0.0000,6.5608,6.83038,0.6967,2.8444,0
3,10,0.0000,6.9913,10.38445,0.6284,2.1880,0
4,1,0.0000,6.4690,9.13760,0.7269,3.2000,0
4,2,0.0000,6.8562,4.42652,0.6494,2.2857,0
4,4,0.0000,6.0844,10.24926,0.7761,4.6545,0
4,5,0.0000,7.2063,4.36911,0.5557,1.6954,0
4,8,0.0000,6.9575,5.70422,0.6332,2.1880,0
4,9,0.0000,6.0319,12.17029,0.7843,4.8302,0
4,10,0.0000,6.8930,4.25245,0.6379,2.2456,0
4,11,0.0000,6.6488,4.73354,0.6879,2.7234,0
5,0,0.0000,6.1051,13.63992,0.7930,5.5652,0
5,3,0.0000,6.4969,9.91213,0.7321,3.6056,0
5,4,0.0000,6.2407,15.26597,0.7758,4.8302,0
5,5,0.0000,6.4309,8.54821,0.7402,3.8788,0
5,6,0.0000,6.4291,7.40010,0.7415,3.5556,0
5,7,0.0000,6.4476,12.36039,0.7400,3.8209,0
5,9,0.0000,6.9838,5.32714,0.6214,2.0984,0
5,10,0.0000,6.5145,9.85208,0.7275,3.4595,0
5,11,0.0000,6.2242,13.18959,0.7756,4.8302,0
