anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
bank,coif2,6,2,0.9969,0.9948,0.0021,0.9967,0.9946,0.0021,1049.9880,1696.0026,7436.7438,11729.0127
