layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.90701,5.23667,0.67034,11.6039,6.8377,1.3553,0.6434,0.04834,1.4907
1,12,7.08740,6.19673,0.89067,6.7717,6.5915,1.4480,0.6993,0.03351,1.4907
2,12,6.75940,5.77217,0.98723,6.4975,6.4139,1.5192,0.7275,0.02732,0.0000
3,12,8.84798,7.34755,1.50043,5.7318,6.0483,1.5710,0.7761,0.01841,0.0000
4,12,7.55216,6.43338,1.11878,6.5115,6.2066,1.5318,0.7518,0.03135,0.0000
5,12,8.01245,5.83425,2.17820,2.9635,6.4213,1.4555,0.7274,0.04025,1.4907
