i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,illumination,weight,N,0.6800,0.6611,4.2670,39.1529
0,2,illumination,weight,N,0.6731,0.6634,0.1754,18.7211
0,3,illumination,illumination,Y,0.6802,0.6812,2.2373,3.6310
1,2,weight,weight,Y,0.7240,0.7052,4.4424,20.4318
1,3,weight,illumination,N,0.5085,0.4922,2.0297,35.5219
2,3,weight,illumination,N,0.5387,0.5373,2.4128,15.0900
