layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.90701,2.98957,2.91744,1.5655,7.1543,0.0000,0.5757,0.06597,0.4714
1,12,7.08740,3.63059,3.45681,1.6189,6.9624,0.0000,0.6292,0.04611,0.3727
2,12,6.75940,2.69006,4.06935,0.7349,6.7900,0.0000,0.6641,0.03997,0.2764
3,12,8.84798,3.37521,5.47277,0.6812,6.4834,0.0000,0.7186,0.03041,0.2764
4,12,7.55216,2.83287,4.71929,0.6577,6.6447,0.0000,0.6846,0.04191,0.0000
5,12,8.01245,4.87620,3.13626,1.6519,6.8584,0.0000,0.6577,0.04210,0.0000
