layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9002,6.2830,18.91373,0.7404,3.3247,1
2,9,0.9002,6.3248,18.57648,0.7379,3.3247,1
5,10,0.8545,6.5182,7.74794,0.7337,3.1605,1
6,9,0.8545,6.4480,8.61308,0.7449,3.4133,1
5,1,0.8322,4.9983,13.73237,0.8899,16.0000,1
5,6,0.8322,5.1724,12.83265,0.8739,14.2222,1
11,1,0.8165,5.3020,11.46869,0.8701,9.1429,1
11,6,0.8165,5.5387,10.47336,0.8461,8.0000,1
4,11,0.8085,6.4411,8.75786,0.7406,3.0476,2
7,2,0.8085,6.4997,7.74387,0.7332,3.0118,2
9,0,0.8014,6.2145,8.59871,0.7587,4.0000,1
9,7,0.8014,6.2512,9.61071,0.7623,3.8209,1
10,4,0.7912,6.4397,11.18676,0.7295,3.2000,1
10,7,0.7912,6.3662,10.31368,0.7455,3.6571,1
2,3,0.7788,6.8148,4.07415,0.6410,2.2456,2
2,7,0.7788,6.9842,4.31803,0.5936,1.9104,1
5,0,0.7736,6.2067,8.27884,0.7804,4.4912,1
6,3,0.7713,5.6587,12.00465,0.8496,6.5641,1
7,11,0.7713,5.7585,12.25863,0.8361,5.6889,1
1,9,0.7607,6.6658,3.89001,0.6719,2.6947,1
7,1,0.7599,6.4877,7.78016,0.7330,3.5068,1
6,2,0.7574,6.3001,8.63534,0.7612,3.8788,1
8,4,0.7574,6.5443,7.91264,0.7130,3.0476,1
4,5,0.7569,6.4965,8.20558,0.7337,3.5068,1
5,11,0.7569,6.5014,9.01080,0.7309,3.4133,1
0,0,0.0000,6.8184,1.79734,0.5571,2.3273,0
0,1,0.0000,7.2222,4.02401,0.5398,1.7067,0
0,2,0.0000,6.7150,7.06646,0.6895,3.0118,0
0,3,0.0000,6.7045,6.88656,0.6905,2.9425,0
0,4,0.0000,6.9884,2.76400,0.5639,1.8824,0
0,5,0.0000,7.0929,4.30386,0.5786,1.8551,0
0,6,0.0000,7.2190,2.50812,0.5205,1.6954,0
0,7,0.0000,7.2752,3.05572,0.5128,1.6623,0
0,8,0.0000,7.1173,2.71199,0.5484,1.8286,0
0,9,0.0000,7.1086,2.71635,0.5504,1.7534,0
0,10,0.0000,6.6280,9.50325,0.7108,3.0476,0
0,11,0.0000,7.1212,3.90373,0.5764,1.9104,0
1,0,0.0000,6.7824,4.50044,0.6594,2.5600,0
1,1,0.0000,6.6130,8.13211,0.7157,3.0118,0
1,2,0.0000,7.0153,5.11835,0.6146,2.0984,0
1,3,0.0000,6.2706,6.84403,0.7394,3.8209,0
1,4,0.0000,6.7011,8.97184,0.6963,2.9425,0
1,5,0.0000,6.8338,3.70954,0.6311,2.1513,0
1,6,0.0000,5.4787,13.12065,0.8622,7.3143,0
1,7,0.0000,6.5208,5.32906,0.7017,3.0118,0
1,8,0.0000,6.9440,2.34195,0.5953,2.1157,0
1,10,0.0000,6.4852,5.48833,0.7027,3.0843,0
1,11,0.0000,7.0891,4.09239,0.5823,1.9248,0
2,1,0.0000,6.5209,6.89524,0.7215,3.1605,0
2,2,0.0000,6.4340,6.75338,0.7142,3.2000,0
2,4,0.0000,6.6535,5.63475,0.6793,2.6392,0
2,5,0.0000,6.9811,3.25811,0.5906,1.9692,0
2,6,0.0000,7.0876,6.94276,0.5885,1.9692,0
2,8,0.0000,7.1035,3.75149,0.5608,1.7778,0
2,10,0.0000,6.7237,5.85688,0.6782,2.6392,0
2,11,0.0000,6.9393,4.86022,0.6147,2.0984,0
3,0,0.0000,6.7012,6.58018,0.6951,2.5859,0
3,1,0.0000,6.9349,3.65918,0.6178,2.1333,0
3,2,0.0000,7.2752,3.97928,0.5133,1.6306,0
3,3,0.0000,6.8278,5.11147,0.6631,2.6667,0
3,4,0.0000,7.0841,3.44320,0.5756,1.8824,0
3,5,0.0000,6.5499,10.76435,0.7250,3.2405,0
3,6,0.0000,7.1576,3.11190,0.5537,1.8156,0
3,7,0.0000,6.9471,3.76070,0.6176,2.1333,0
3,8,0.0000,7.1703,3.92327,0.5580,1.7778,0
3,9,0.0000,6.5819,9.31188,0.7210,2.8764,0
3,10,0.0000,7.2136,4.53788,0.5516,1.8417,0
3,11,0.0000,6.8760,5.22889,0.6495,2.4381,0
4,0,0.0000,6.3874,7.98014,0.7402,3.7101,0
4,1,0.0000,7.2209,3.00468,0.5229,1.7297,0
4,2,0.0000,6.6368,5.90692,0.6839,2.6667,0
4,3,0.0000,6.1698,11.11514,0.7815,4.0000,0
4,4,0.0000,7.0031,4.74884,0.6050,2.0157,0
4,6,0.0000,6.5777,7.37671,0.6966,2.6667,0
4,7,0.0000,6.4161,9.64920,0.7449,3.4595,0
4,8,0.0000,6.5121,6.70889,0.7112,3.0843,0
4,9,0.0000,6.6866,5.38554,0.6766,2.5859,0
4,10,0.0000,6.5875,7.14395,0.7100,2.8764,0
5,2,0.0000,6.4101,6.33485,0.7319,3.4595,0
5,3,0.0000,6.7162,6.44334,0.6836,2.5600,0
5,4,0.0000,6.9621,4.61038,0.6097,1.9542,0
5,5,0.0000,6.0589,9.82692,0.7899,4.8302,0
5,7,0.0000,6.3319,9.45581,0.7539,3.8788,0
5,8,0.0000,6.2574,6.72350,0.7581,4.2667,0
5,9,0.0000,6.4556,10.28967,0.7445,3.4133,0
6,0,0.0000,6.6468,8.66739,0.7038,2.7826,0
6,1,0.0000,6.7600,6.44193,0.6699,2.4381,0
6,4,0.0000,6.5141,8.01194,0.7279,2.9767,0
6,5,0.0000,6.8202,7.54707,0.6696,2.4615,0
6,6,0.0000,5.9322,10.19660,0.8117,5.3333,0
6,7,0.0000,6.7391,5.59233,0.6662,2.4854,0
6,8,0.0000,6.4627,7.45049,0.7411,3.4133,0
6,10,0.0000,6.2658,9.82253,0.7709,3.9385,0
6,11,0.0000,6.4381,10.77751,0.7453,3.1605,0
7,0,0.0000,6.7420,6.97878,0.6761,2.6392,0
7,3,0.0000,5.4969,11.31212,0.8497,9.4815,0
7,4,0.0000,6.3040,10.49570,0.7694,3.6056,0
7,5,0.0000,6.9575,4.06481,0.6089,2.0645,0
7,6,0.0000,5.2776,12.16823,0.8618,14.2222,0
7,7,0.0000,5.4549,13.20687,0.8633,7.5294,0
7,8,0.0000,6.6317,6.28285,0.6886,2.7826,0
7,9,0.0000,6.2633,9.20063,0.7708,3.8788,0
7,10,0.0000,6.6871,8.98426,0.7003,3.0843,0
8,0,0.0000,6.1423,7.84190,0.7676,4.4138,0
8,1,0.0000,6.4234,6.13758,0.7266,3.5068,0
8,2,0.0000,5.4136,12.41703,0.8524,8.8276,0
8,3,0.0000,6.7202,5.65085,0.6579,2.3704,0
8,5,0.0000,6.2817,8.90452,0.7599,3.6056,0
8,6,0.0000,5.1205,12.61283,0.8677,16.0000,0
8,7,0.0000,6.8115,4.01792,0.6383,2.2456,0
8,8,0.0000,6.8875,4.84232,0.6418,2.3925,0
8,9,0.0000,6.6105,6.05316,0.6944,2.8132,0
8,10,0.0000,6.7606,8.37552,0.6835,2.7234,0
8,11,0.0000,6.3861,6.97988,0.7350,3.4133,0
9,1,0.0000,6.4935,6.92533,0.7216,3.3247,0
9,2,0.0000,6.9614,4.79166,0.6117,2.0317,0
9,3,0.0000,6.4146,7.23320,0.7308,3.2405,0
9,4,0.0000,6.6806,6.27519,0.6931,2.6947,0
9,5,0.0000,6.9124,5.36291,0.6195,1.9845,0
9,6,0.0000,5.7312,9.23571,0.8222,6.4000,0
9,8,0.0000,7.0701,3.49014,0.5845,1.9692,0
9,9,0.0000,5.1362,11.67030,0.8592,16.0000,0
9,10,0.0000,6.8448,6.84405,0.6498,2.1880,0
9,11,0.0000,6.4509,5.79032,0.7267,3.4595,0
10,0,0.0000,6.9417,4.13619,0.6011,2.1333,0
10,1,0.0000,5.4385,23.44552,0.8606,9.1429,0
10,2,0.0000,6.5943,8.66174,0.6941,2.9425,0
10,3,0.0000,6.0862,10.11317,0.7823,4.7407,0
10,5,0.0000,5.2275,22.05952,0.8712,12.8000,0
10,6,0.0000,5.9590,17.02532,0.8026,5.3333,0
10,8,0.0000,6.8909,4.49410,0.6361,2.3273,0
10,9,0.0000,5.5498,21.17855,0.8468,8.2581,0
10,10,0.0000,6.9863,5.89578,0.6234,2.1695,0
10,11,0.0000,6.3930,9.97654,0.7316,3.3684,0
11,0,0.0000,5.9494,7.78840,0.7888,5.2245,0
11,2,0.0000,6.2825,6.56513,0.7359,3.7647,0
11,3,0.0000,5.9639,9.61086,0.7903,5.1200,0
11,4,0.0000,6.0840,8.73106,0.7756,4.6545,0
11,5,0.0000,5.8276,9.97775,0.8109,6.2439,0
11,7,0.0000,5.0652,13.96878,0.8918,11.1304,0
11,8,0.0000,6.7136,6.34873,0.6752,2.5859,0
11,9,0.0000,6.6517,4.65399,0.6618,2.5600,0
11,10,0.0000,5.6449,9.26630,0.8214,8.8276,0
11,11,0.0000,4.8111,14.59890,0.9125,11.6364,0
