layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,70.764,1.0000,nan,0.00319,0.8571
0,0,0.20,60.512,1.0000,nan,0.01037,0.8193
0,0,0.30,55.222,1.0000,nan,0.01907,0.8409
0,0,0.40,50.300,0.9999,nan,0.03360,0.7890
0,0,0.50,46.192,0.9996,nan,0.05393,0.7890
0,1,0.10,65.864,1.0000,nan,0.00560,0.5584
0,1,0.20,54.374,1.0000,nan,0.02102,0.4773
0,1,0.30,47.687,0.9999,nan,0.04540,0.4845
0,1,0.40,42.739,0.9997,nan,0.08025,0.5274
0,1,0.50,40.520,0.9995,nan,0.10361,0.3997
0,2,0.10,74.548,1.0000,nan,0.00206,0.8355
0,2,0.20,61.245,1.0000,nan,0.00953,0.8139
0,2,0.30,53.582,0.9999,nan,0.02303,0.7976
0,2,0.40,49.178,0.9998,nan,0.03824,0.7976
0,2,0.50,45.180,0.9996,nan,0.06059,0.7208
0,3,0.10,63.940,1.0000,nan,0.00699,0.7532
0,3,0.20,52.190,1.0000,nan,0.02703,0.6764
0,3,0.30,45.616,0.9998,nan,0.05762,0.6548
0,3,0.40,41.971,0.9995,nan,0.08767,0.6710
0,3,0.50,39.567,0.9992,nan,0.11562,0.6331
0,4,0.10,64.077,1.0000,nan,0.00688,0.8193
0,4,0.20,50.771,0.9999,nan,0.03183,0.8355
0,4,0.30,45.466,0.9996,nan,0.05863,0.8193
0,4,0.40,42.436,0.9993,nan,0.08310,0.7532
0,4,0.50,39.110,0.9984,nan,0.12187,0.7587
0,5,0.10,64.830,1.0000,nan,0.00631,0.6548
0,5,0.20,50.985,0.9999,nan,0.03105,0.5866
0,5,0.30,44.834,0.9998,nan,0.06305,0.6043
0,5,0.40,40.769,0.9994,nan,0.10069,0.5433
0,5,0.50,37.524,0.9987,nan,0.14628,0.5433
0,6,0.10,73.682,1.0000,nan,0.00228,0.7976
0,6,0.20,63.343,1.0000,nan,0.00749,0.8139
0,6,0.30,54.853,0.9999,nan,0.01990,0.8409
0,6,0.40,48.831,0.9998,nan,0.03980,0.8712
0,6,0.50,44.833,0.9995,nan,0.06306,0.8658
0,7,0.10,65.814,1.0000,nan,0.00563,0.8355
0,7,0.20,57.798,1.0000,nan,0.01417,0.8193
0,7,0.30,50.906,0.9999,nan,0.03134,0.8496
0,7,0.40,44.607,0.9995,nan,0.06472,0.7673
0,7,0.50,40.760,0.9988,nan,0.10079,0.7673
0,8,0.10,78.385,1.0000,nan,0.00132,0.8355
0,8,0.20,61.187,1.0000,nan,0.00959,0.8193
0,8,0.30,55.348,1.0000,nan,0.01879,0.8409
0,8,0.40,48.619,0.9998,nan,0.04078,0.7976
0,8,0.50,42.465,0.9993,nan,0.08282,0.7814
0,9,0.10,69.855,1.0000,nan,0.00354,0.8788
0,9,0.20,61.111,1.0000,nan,0.00968,0.7890
0,9,0.30,54.138,0.9999,nan,0.02160,0.7980
0,9,0.40,49.682,0.9998,nan,0.03608,0.7370
0,9,0.50,46.856,0.9997,nan,0.04996,0.7154
0,10,0.10,67.570,1.0000,nan,0.00460,0.7976
0,10,0.20,61.097,1.0000,nan,0.00970,0.7532
0,10,0.30,53.836,0.9999,nan,0.02237,0.8052
0,10,0.40,49.499,0.9998,nan,0.03685,0.8030
0,10,0.50,44.909,0.9995,nan,0.06251,0.8333
0,11,0.10,69.621,1.0000,nan,0.00363,0.8571
0,11,0.20,61.009,1.0000,nan,0.00979,0.8571
0,11,0.30,54.800,0.9999,nan,0.02002,0.8106
0,11,0.40,49.077,0.9998,nan,0.03868,0.7727
0,11,0.50,43.767,0.9993,nan,0.07129,0.7424
1,0,0.10,64.851,1.0000,nan,0.00629,0.8052
1,0,0.20,55.737,1.0000,nan,0.01797,0.7673
1,0,0.30,49.355,0.9998,nan,0.03747,0.8030
1,0,0.40,43.255,0.9994,nan,0.07562,0.7727
1,0,0.50,39.681,0.9985,nan,0.11412,0.7890
1,1,0.10,74.220,1.0000,nan,0.00214,0.8874
1,1,0.20,60.936,1.0000,nan,0.00988,0.8193
1,1,0.30,55.419,1.0000,nan,0.01864,0.7991
1,1,0.40,49.637,0.9999,nan,0.03627,0.8117
1,1,0.50,43.759,0.9995,nan,0.07136,0.7727
1,2,0.10,75.271,1.0000,nan,0.00190,0.8355
1,2,0.20,63.205,1.0000,nan,0.00761,0.8355
1,2,0.30,55.943,1.0000,nan,0.01755,0.8030
1,2,0.40,50.617,0.9999,nan,0.03240,0.8066
1,2,0.50,46.583,0.9997,nan,0.05155,0.7976
1,3,0.10,81.189,1.0000,nan,0.00096,0.8355
1,3,0.20,67.263,1.0000,nan,0.00477,0.8193
1,3,0.30,59.045,1.0000,nan,0.01228,0.8355
1,3,0.40,53.599,0.9999,nan,0.02298,0.7890
1,3,0.50,48.619,0.9998,nan,0.04078,0.6764
1,4,0.10,73.729,1.0000,nan,0.00226,0.8571
1,4,0.20,63.838,1.0000,nan,0.00707,0.8268
1,4,0.30,59.180,1.0000,nan,0.01209,0.8193
1,4,0.40,52.989,0.9999,nan,0.02466,0.7727
1,4,0.50,48.631,0.9998,nan,0.04072,0.7890
1,5,0.10,69.427,1.0000,nan,0.00372,0.8355
1,5,0.20,60.212,1.0000,nan,0.01073,0.8788
1,5,0.30,54.221,1.0000,nan,0.02140,0.8283
1,5,0.40,48.685,0.9998,nan,0.04047,0.7587
1,5,0.50,43.635,0.9995,nan,0.07239,0.7284
1,6,0.10,71.653,1.0000,nan,0.00288,0.8355
1,6,0.20,60.917,1.0000,nan,0.00990,0.8874
1,6,0.30,55.083,1.0000,nan,0.01937,0.7890
1,6,0.40,51.242,0.9999,nan,0.03015,0.7727
1,6,0.50,45.663,0.9997,nan,0.05731,0.7587
1,7,0.10,72.798,1.0000,nan,0.00252,0.8658
1,7,0.20,64.882,1.0000,nan,0.00627,0.8409
1,7,0.30,56.200,1.0000,nan,0.01704,0.8106
1,7,0.40,52.869,0.9999,nan,0.02500,0.8030
1,7,0.50,48.146,0.9998,nan,0.04306,0.7208
1,8,0.10,74.024,1.0000,nan,0.00219,0.8355
1,8,0.20,64.289,1.0000,nan,0.00671,0.8496
1,8,0.30,57.405,1.0000,nan,0.01483,0.7673
1,8,0.40,53.414,1.0000,nan,0.02348,0.7082
1,8,0.50,48.406,0.9998,nan,0.04179,0.7208
1,9,0.10,76.591,1.0000,nan,0.00163,0.8355
1,9,0.20,66.207,1.0000,nan,0.00538,0.7890
1,9,0.30,58.371,1.0000,nan,0.01327,0.7673
1,9,0.40,52.025,0.9999,nan,0.02755,0.8193
1,9,0.50,46.702,0.9998,nan,0.05085,0.7673
1,10,0.10,66.693,1.0000,nan,0.00509,0.8268
1,10,0.20,58.627,1.0000,nan,0.01288,0.7835
1,10,0.30,54.063,0.9999,nan,0.02179,0.7835
1,10,0.40,47.851,0.9997,nan,0.04455,0.8139
1,10,0.50,43.343,0.9993,nan,0.07486,0.7803
1,11,0.10,61.109,1.0000,nan,0.00968,0.7835
1,11,0.20,50.653,0.9999,nan,0.03227,0.6461
1,11,0.30,45.230,0.9997,nan,0.06024,0.6104
1,11,0.40,42.373,0.9995,nan,0.08370,0.5422
1,11,0.50,39.061,0.9989,nan,0.12256,0.5368
2,0,0.10,66.801,1.0000,nan,0.00503,0.8496
2,0,0.20,55.722,1.0000,nan,0.01800,0.7587
2,0,0.30,48.986,0.9998,nan,0.03909,0.7532
2,0,0.40,45.072,0.9996,nan,0.06135,0.7229
2,0,0.50,40.974,0.9989,nan,0.09833,0.6764
2,1,0.10,77.648,1.0000,nan,0.00144,0.8355
2,1,0.20,66.964,1.0000,nan,0.00493,0.8496
2,1,0.30,57.876,1.0000,nan,0.01405,0.8030
2,1,0.40,54.735,1.0000,nan,0.02017,0.7208
2,1,0.50,49.156,0.9999,nan,0.03833,0.6991
2,2,0.10,64.387,1.0000,nan,0.00664,0.8355
2,2,0.20,54.342,1.0000,nan,0.02110,0.7976
2,2,0.30,47.383,0.9998,nan,0.04701,0.7835
2,2,0.40,42.828,0.9995,nan,0.07943,0.7890
2,2,0.50,36.671,0.9978,nan,0.16138,0.7511
2,3,0.10,68.986,1.0000,nan,0.00391,0.8355
2,3,0.20,59.101,1.0000,nan,0.01220,0.8409
2,3,0.30,49.538,0.9999,nan,0.03669,0.8193
2,3,0.40,44.876,0.9996,nan,0.06274,0.7673
2,3,0.50,40.322,0.9988,nan,0.10600,0.7082
2,4,0.10,72.006,1.0000,nan,0.00276,0.8030
2,4,0.20,60.777,1.0000,nan,0.01006,0.8355
2,4,0.30,52.032,0.9999,nan,0.02753,0.8369
2,4,0.40,46.071,0.9997,nan,0.05468,0.7688
2,4,0.50,41.659,0.9992,nan,0.09088,0.7673
2,5,0.10,70.107,1.0000,nan,0.00344,0.8193
2,5,0.20,58.847,1.0000,nan,0.01256,0.7976
2,5,0.30,51.344,0.9999,nan,0.02980,0.8193
2,5,0.40,45.004,0.9996,nan,0.06183,0.7673
2,5,0.50,41.507,0.9990,nan,0.09247,0.7727
2,6,0.10,77.079,1.0000,nan,0.00154,0.8874
2,6,0.20,65.060,1.0000,nan,0.00614,0.7890
2,6,0.30,59.320,1.0000,nan,0.01190,0.7601
2,6,0.40,53.778,1.0000,nan,0.02252,0.7673
2,6,0.50,48.669,0.9999,nan,0.04055,0.7370
2,7,0.10,74.418,1.0000,nan,0.00209,0.7976
2,7,0.20,63.019,1.0000,nan,0.00777,0.8571
2,7,0.30,54.237,0.9999,nan,0.02136,0.8193
2,7,0.40,48.827,0.9998,nan,0.03982,0.8496
2,7,0.50,43.761,0.9993,nan,0.07134,0.7727
2,8,0.10,66.676,1.0000,nan,0.00510,0.7850
2,8,0.20,53.396,0.9999,nan,0.02353,0.7835
2,8,0.30,47.109,0.9998,nan,0.04852,0.7532
2,8,0.40,41.978,0.9993,nan,0.08760,0.7673
2,8,0.50,38.019,0.9981,nan,0.13818,0.7727
2,9,0.10,68.150,1.0000,nan,0.00430,0.8355
2,9,0.20,56.523,1.0000,nan,0.01641,0.8052
2,9,0.30,48.031,0.9998,nan,0.04364,0.8030
2,9,0.40,43.486,0.9994,nan,0.07363,0.7727
2,9,0.50,38.720,0.9982,nan,0.12747,0.6981
