layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.75621,5.96626,0.78995,16.7131,6.8749,1.2417,0.6343,0.05305,1.7321
1,12,7.28558,6.48918,0.79640,8.4658,6.7153,1.3729,0.6697,0.04116,1.4907
2,12,7.22405,6.10348,1.12057,6.4442,6.4375,1.5353,0.7190,0.02716,1.1055
3,12,8.73784,7.29237,1.44547,5.8217,6.2176,1.5588,0.7581,0.01680,0.0000
4,12,7.34018,6.19828,1.14190,6.3395,6.1706,1.5473,0.7504,0.02607,1.1055
5,12,9.32585,5.66471,3.66114,1.6502,6.1513,1.6617,0.7608,0.02683,1.7321
