layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,52.603,1.0000,0.00003,0.00823,0.9487
0,0,0.20,43.293,0.9998,0.00033,0.02405,0.8974
0,0,0.30,38.095,0.9992,0.00114,0.04375,0.8278
0,0,0.40,34.017,0.9980,0.00282,0.06996,0.7958
0,0,0.50,30.865,0.9958,0.00605,0.10057,0.7262
0,1,0.10,57.820,1.0000,nan,0.00981,1.0000
0,1,0.20,45.371,0.9997,nan,0.04113,1.0000
0,1,0.30,39.372,0.9987,nan,0.08206,0.9487
0,1,0.40,34.932,0.9965,nan,0.13681,0.8974
0,1,0.50,31.796,0.9927,nan,0.19630,0.7582
0,2,0.10,64.818,1.0000,nan,0.00560,1.0000
0,2,0.20,56.193,1.0000,nan,0.01513,1.0000
0,2,0.30,51.558,0.9999,nan,0.02579,0.9487
0,2,0.40,46.266,0.9998,nan,0.04743,0.8974
0,2,0.50,42.232,0.9995,nan,0.07546,0.8205
0,3,0.10,66.092,1.0000,0.00034,0.00456,1.0000
0,3,0.20,58.953,1.0000,0.00098,0.01037,1.0000
0,3,0.30,53.572,1.0000,0.00243,0.01927,0.9744
0,3,0.40,49.261,0.9999,0.00510,0.03166,0.9744
0,3,0.50,45.665,0.9997,0.00823,0.04789,0.8718
0,4,0.10,57.970,1.0000,0.00013,0.01327,1.0000
0,4,0.20,49.072,0.9997,0.00135,0.03697,0.9231
0,4,0.30,44.493,0.9990,0.00263,0.06263,0.8974
0,4,0.40,41.467,0.9980,0.00539,0.08873,0.8022
0,4,0.50,38.623,0.9962,0.01055,0.12310,0.7445
0,5,0.10,61.470,1.0000,0.00019,0.00974,1.0000
0,5,0.20,51.392,0.9999,nan,0.03110,0.9744
0,5,0.30,44.548,0.9993,nan,0.06837,0.9231
0,5,0.40,38.940,0.9975,nan,0.13041,0.6996
0,5,0.50,34.779,0.9933,nan,0.21055,0.6740
0,6,0.10,52.245,1.0000,0.00088,0.01056,0.9744
0,6,0.20,41.066,0.9996,0.00175,0.03824,0.9231
0,6,0.30,36.535,0.9987,nan,0.06442,0.9231
0,6,0.40,32.102,0.9965,nan,0.10732,0.8462
0,6,0.50,29.381,0.9934,0.01725,0.14681,0.8022
0,7,0.10,54.137,1.0000,nan,0.01543,0.9744
0,7,0.20,43.205,0.9995,nan,0.05434,0.9487
0,7,0.30,37.976,0.9983,nan,0.09920,0.9048
0,7,0.40,34.487,0.9963,nan,0.14825,0.8022
0,7,0.50,31.830,0.9931,nan,0.20128,0.7582
0,8,0.10,53.797,1.0000,0.00031,0.01171,0.9744
0,8,0.20,45.941,0.9998,nan,0.02893,0.9487
0,8,0.30,39.862,0.9991,0.00338,0.05826,0.8974
0,8,0.40,36.210,0.9979,0.00794,0.08871,0.7949
0,8,0.50,31.996,0.9943,nan,0.14410,0.7949
0,9,0.10,57.637,1.0000,0.00011,0.01026,0.9744
0,9,0.20,50.121,0.9999,0.00063,0.02438,0.8974
0,9,0.30,44.581,0.9996,0.00248,0.04614,0.8462
0,9,0.40,39.798,0.9988,0.00557,0.08002,0.7582
0,9,0.50,36.544,0.9974,0.01233,0.11639,0.8022
0,10,0.10,77.155,1.0000,0.00012,0.00167,1.0000
0,10,0.20,64.886,1.0000,nan,0.00684,1.0000
0,10,0.30,56.929,1.0000,0.00266,0.01711,0.9744
0,10,0.40,50.775,0.9999,nan,0.03475,0.8864
0,10,0.50,46.654,0.9997,nan,0.05583,0.8278
0,11,0.10,56.967,1.0000,0.00042,0.01184,1.0000
0,11,0.20,48.495,0.9999,nan,0.03140,1.0000
0,11,0.30,41.566,0.9993,nan,0.06973,0.8974
0,11,0.40,37.259,0.9981,nan,0.11449,0.7692
0,11,0.50,33.748,0.9957,nan,0.17152,0.7253
