i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,boat,verb,N,0.7389,0.7229,0.4994,0.8744
0,2,boat,boat,Y,0.8540,0.8483,2.5021,10.1561
0,3,boat,verb,N,0.6577,0.6417,2.8093,22.3593
1,2,verb,boat,N,0.6191,0.5936,2.0027,9.2817
1,3,verb,verb,Y,0.8083,0.7911,2.3100,21.4849
2,3,boat,verb,N,0.5867,0.5622,0.3073,12.2032
