layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,73.271,1.0000,nan,0.00239,0.8355
0,0,0.20,63.167,1.0000,nan,0.00764,0.8409
0,0,0.30,53.187,0.9999,nan,0.02410,0.8283
0,0,0.40,49.489,0.9998,nan,0.03689,0.8030
0,0,0.50,44.536,0.9995,nan,0.06525,0.7976
0,1,0.10,64.101,1.0000,nan,0.00686,0.6331
0,1,0.20,53.205,1.0000,nan,0.02405,0.5801
0,1,0.30,46.347,0.9999,nan,0.05297,0.5801
0,1,0.40,42.399,0.9997,nan,0.08346,0.4989
0,1,0.50,38.812,0.9992,nan,0.12613,0.4827
0,2,0.10,74.649,1.0000,nan,0.00204,0.8571
0,2,0.20,68.256,1.0000,nan,0.00425,0.8571
0,2,0.30,56.596,1.0000,nan,0.01628,0.8193
0,2,0.40,51.727,0.9999,nan,0.02851,0.8193
0,2,0.50,45.346,0.9996,nan,0.05944,0.7511
0,3,0.10,60.932,1.0000,nan,0.00988,0.7013
0,3,0.20,51.593,0.9999,nan,0.02896,0.7208
0,3,0.30,45.077,0.9998,nan,0.06131,0.7370
0,3,0.40,41.940,0.9995,nan,0.08798,0.6797
0,3,0.50,37.766,0.9988,nan,0.14227,0.5794
0,4,0.10,59.023,1.0000,nan,0.01231,0.8799
0,4,0.20,49.614,0.9999,nan,0.03636,0.8874
0,4,0.30,46.366,0.9997,nan,0.05286,0.8193
0,4,0.40,40.747,0.9990,nan,0.10094,0.7284
0,4,0.50,36.415,0.9973,nan,0.16620,0.6461
0,5,0.10,57.166,1.0000,nan,0.01524,0.6851
0,5,0.20,45.689,0.9998,nan,0.05714,0.6649
0,5,0.30,40.740,0.9994,nan,0.10102,0.5826
0,5,0.40,35.521,0.9979,nan,0.18422,0.4679
0,5,0.50,32.902,0.9962,nan,0.24905,0.5509
0,6,0.10,70.900,1.0000,nan,0.00314,0.8193
0,6,0.20,60.630,1.0000,nan,0.01023,0.8193
0,6,0.30,54.115,0.9999,nan,0.02166,0.8283
0,6,0.40,48.999,0.9998,nan,0.03903,0.8193
0,6,0.50,45.315,0.9995,nan,0.05965,0.7814
0,7,0.10,65.327,1.0000,nan,0.00596,0.8788
0,7,0.20,55.437,1.0000,nan,0.01860,0.8571
0,7,0.30,47.866,0.9997,nan,0.04447,0.8658
0,7,0.40,43.174,0.9993,nan,0.07633,0.8139
0,7,0.50,39.827,0.9984,nan,0.11221,0.7284
0,8,0.10,67.375,1.0000,nan,0.00471,0.7976
0,8,0.20,56.146,1.0000,nan,0.01714,0.8355
0,8,0.30,48.487,0.9998,nan,0.04140,0.8193
0,8,0.40,43.142,0.9994,nan,0.07661,0.7208
0,8,0.50,37.956,0.9980,nan,0.13919,0.6602
0,9,0.10,72.796,1.0000,nan,0.00252,0.8571
0,9,0.20,62.878,1.0000,nan,0.00790,0.8571
0,9,0.30,56.316,1.0000,nan,0.01681,0.8874
