anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
pen,db4,4,2,0.9947,0.9956,-0.0009,0.9943,0.9949,-0.0006,396.1051,426.9829,7467.9153,7692.7725
