layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,8.10950,4.09074,4.01876,1.4222,7.2844,0.0000,0.5320,0.08357,0.4930
1,12,8.18153,4.04318,4.13835,1.4044,7.2008,0.0000,0.5609,0.06967,0.4714
2,12,8.53330,4.68322,3.85008,1.3330,6.7702,0.0000,0.6593,0.03715,0.3727
3,12,9.59909,5.12816,4.47093,1.2525,6.6568,0.0000,0.6867,0.03475,0.4330
4,12,8.34145,4.56633,3.77512,1.2752,6.6402,0.0000,0.6779,0.03588,0.0000
5,12,11.99673,8.12915,3.86758,2.4183,6.4957,0.0000,0.7275,0.02140,0.0000
