layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9262,7.1414,18.93874,0.5879,2.0000,1
2,9,0.9262,7.1337,18.66031,0.5898,2.0000,1
4,3,0.8627,6.1772,11.80681,0.7761,4.2667,1
5,5,0.8627,6.0944,11.70154,0.7845,4.2667,7
9,6,0.8574,5.9273,10.53680,0.8141,5.4468,3
11,3,0.8345,6.3632,10.11289,0.7481,3.9385,1
11,5,0.8345,6.4449,9.74938,0.7387,3.4595,1
8,6,0.8322,5.7549,12.34619,0.8278,6.7368,1
9,9,0.8322,5.9201,11.60113,0.8102,5.4468,3
4,11,0.8163,6.7018,9.08036,0.6844,2.6122,1
7,2,0.8163,6.7984,8.14773,0.6709,2.5347,1
11,0,0.8152,6.3846,9.43819,0.7447,3.6571,1
11,1,0.8152,6.3217,9.70572,0.7555,4.0635,1
7,6,0.8116,6.0327,11.21281,0.7977,4.7407,1
9,0,0.8078,6.1098,10.57481,0.7804,4.7407,1
10,1,0.8065,6.4162,20.15525,0.7512,4.0635,1
10,5,0.8065,6.2412,19.18623,0.7730,4.9231,1
10,4,0.8040,6.7927,11.82707,0.6719,2.4381,1
10,6,0.8040,6.9137,12.83161,0.6410,2.1513,1
7,3,0.7971,6.1587,11.60464,0.7752,4.1967,2
4,5,0.7913,6.7689,7.99046,0.6730,2.5098,1
5,0,0.7913,6.6037,8.16779,0.7066,2.8132,3
11,10,0.7858,6.3003,10.60086,0.7601,4.2667,1
6,3,0.7823,6.7700,9.39143,0.6740,2.4854,1
6,9,0.7823,6.7570,8.32424,0.6808,2.7234,1
3,2,0.7798,7.1293,4.51981,0.5801,1.8286,1
3,6,0.7798,7.1536,3.63433,0.5670,1.7181,1
8,0,0.7751,6.3804,7.51727,0.7454,3.7647,3
8,1,0.7751,6.1756,8.59344,0.7602,4.2667,1
6,8,0.7729,6.5494,7.22791,0.7230,3.2821,2
9,3,0.7689,6.5000,7.69726,0.7113,2.9767,2
11,4,0.7673,6.4901,8.82652,0.7258,3.4133,1
1,11,0.7661,7.0748,5.94253,0.6044,1.9845,1
2,6,0.7661,6.9195,6.72826,0.6407,2.1695,1
6,6,0.7621,6.4829,8.60743,0.7243,3.2821,1
3,0,0.7573,6.4645,6.65468,0.7408,3.5068,1
7,8,0.7563,6.8022,5.96019,0.6593,2.4615,1
11,6,0.7563,6.7665,6.65428,0.6699,2.5098,1
6,11,0.7467,6.8936,10.51359,0.6508,2.2857,1
7,4,0.7467,6.8001,10.38155,0.6703,2.4854,1
7,1,0.7441,6.7977,7.71312,0.6663,2.4151,1
0,0,0.0000,7.2015,1.76651,0.5683,1.8824,0
0,1,0.0000,7.5203,3.70996,0.4500,1.4144,0
0,2,0.0000,7.0647,8.39637,0.6074,2.0645,0
0,3,0.0000,6.8978,6.66302,0.6484,2.3486,0
0,4,0.0000,7.3866,2.75781,0.4989,1.5148,0
0,5,0.0000,7.2994,4.93441,0.5321,1.6842,0
0,6,0.0000,7.3226,2.55359,0.5296,1.6623,0
0,7,0.0000,7.4143,3.21826,0.4879,1.4971,0
0,8,0.0000,7.3610,2.82843,0.5146,1.5901,0
0,9,0.0000,7.4185,3.47542,0.4839,1.4971,0
0,10,0.0000,6.9460,9.23411,0.6394,2.2456,0
0,11,0.0000,7.1365,3.68541,0.5785,1.8551,0
1,0,0.0000,7.1847,3.70169,0.5654,1.8028,0
1,1,0.0000,7.1235,8.94709,0.5927,2.0157,0
1,2,0.0000,7.2750,3.46422,0.5324,1.6410,0
1,3,0.0000,7.0278,4.87101,0.6024,1.9692,0
1,4,0.0000,7.0855,10.27900,0.6032,2.0317,0
1,5,0.0000,7.2608,3.94241,0.5385,1.6516,0
1,6,0.0000,5.7882,14.06871,0.8305,5.9535,0
1,7,0.0000,7.0513,4.71129,0.6009,1.9394,0
1,8,0.0000,7.3419,2.63134,0.5137,1.5329,0
1,9,0.0000,6.8254,3.77931,0.6510,2.3486,0
1,10,0.0000,7.0681,5.63641,0.5935,1.9394,0
2,1,0.0000,6.6544,7.30868,0.6964,2.8444,0
2,2,0.0000,6.6368,7.75497,0.6959,2.8132,0
2,3,0.0000,6.9912,4.24047,0.6213,2.0813,0
2,4,0.0000,7.0132,4.71400,0.5998,1.8824,0
2,5,0.0000,7.2314,4.04007,0.5480,1.7067,0
2,7,0.0000,7.1447,3.78119,0.5707,1.8156,0
2,8,0.0000,7.1409,5.09341,0.5786,1.7902,0
2,10,0.0000,7.0709,5.42453,0.5954,1.9692,0
2,11,0.0000,6.9902,4.81929,0.6153,2.0645,0
3,1,0.0000,7.1654,3.41122,0.5679,1.7655,0
3,3,0.0000,7.0622,4.97008,0.6086,1.9542,0
3,4,0.0000,7.3632,3.38973,0.5028,1.5422,0
3,5,0.0000,7.0504,11.74592,0.6118,2.0813,0
3,7,0.0000,7.1861,3.75610,0.5597,1.7297,0
3,8,0.0000,7.1515,3.99717,0.5740,1.7778,0
3,9,0.0000,7.1234,10.58639,0.5905,1.8963,0
3,10,0.0000,7.3685,3.81137,0.5075,1.5706,0
3,11,0.0000,7.0174,5.85807,0.6104,2.0157,0
4,0,0.0000,7.1783,5.77944,0.5633,1.7902,0
4,1,0.0000,7.4176,3.28734,0.4892,1.4798,0
4,2,0.0000,7.0496,5.31139,0.5925,1.8686,0
4,4,0.0000,7.2566,4.14203,0.5461,1.7067,0
4,6,0.0000,6.8648,6.60783,0.6462,2.3486,0
4,7,0.0000,6.5894,10.84494,0.7119,3.0118,0
4,8,0.0000,6.7010,7.67904,0.6727,2.5098,0
4,9,0.0000,6.9673,4.66214,0.6145,2.0317,0
4,10,0.0000,7.0068,6.02675,0.6172,2.0645,0
