i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,device,animal,N,0.9953,0.9954,3962.4448,25700.7635
0,2,device,device,Y,0.9967,0.9965,2994.6096,20227.4163
0,3,device,animal,N,0.9984,0.9983,3743.0226,24184.0839
1,2,animal,device,N,0.9985,0.9982,967.8353,5473.3472
1,3,animal,animal,Y,0.9967,0.9968,219.4222,1516.6796
2,3,device,animal,N,0.9976,0.9973,748.4131,3956.6676
