layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
7,8,0.0000,6.9487,7.56598,0.6294,2.1333,0
7,11,0.0000,6.5293,11.76161,0.7176,3.0843,0
8,1,0.0000,6.7748,6.75476,0.6541,2.2456,0
8,2,0.0000,5.9500,12.76725,0.8063,5.8182,0
8,3,0.0000,6.3503,8.72836,0.7478,3.6056,0
8,5,0.0000,6.4416,9.88379,0.7321,3.3684,0
8,6,0.0000,5.8901,11.72651,0.8135,6.9189,0
8,7,0.0000,6.9209,5.77122,0.6319,2.0645,0
8,8,0.0000,7.1341,4.37126,0.5867,1.8824,0
8,9,0.0000,7.0344,5.19794,0.6085,2.0000,0
8,10,0.0000,6.9821,8.97434,0.6292,2.2456,0
9,0,0.0000,6.7407,7.69433,0.6658,2.3925,0
9,1,0.0000,7.0025,7.04490,0.6150,1.9394,0
9,2,0.0000,7.1704,5.27647,0.5716,1.7902,0
9,3,0.0000,6.7793,6.40929,0.6648,2.4615,0
9,4,0.0000,6.7779,7.87909,0.6628,2.2857,0
9,5,0.0000,7.2509,5.04121,0.5457,1.6516,0
9,6,0.0000,6.4706,8.29424,0.7221,3.0843,0
9,7,0.0000,6.0289,11.28369,0.7963,5.8182,0
9,8,0.0000,7.2978,4.74069,0.5344,1.6410,0
9,9,0.0000,6.2369,9.53653,0.7584,4.0000,0
9,10,0.0000,7.1348,5.74731,0.5866,1.8824,0
9,11,0.0000,6.7562,5.86814,0.6679,2.4615,0
10,0,0.0000,7.1378,6.39006,0.5859,1.8686,0
10,1,0.0000,6.2724,24.55660,0.7728,4.3390,0
10,2,0.0000,7.1222,7.98760,0.5834,1.8156,0
10,3,0.0000,6.7052,12.06567,0.6918,2.5600,0
10,5,0.0000,5.7811,25.03389,0.8310,5.9535,0
10,8,0.0000,7.1368,6.84125,0.5767,1.7902,0
10,9,0.0000,6.2804,19.75220,0.7706,4.4138,0
10,10,0.0000,7.3296,6.30800,0.5266,1.6623,0
10,11,0.0000,6.9765,9.96620,0.6270,2.0480,0
11,1,0.0000,6.2845,13.69426,0.7691,4.2667,0
11,2,0.0000,6.6366,9.58380,0.6991,2.7826,0
11,3,0.0000,6.5579,13.07766,0.7212,3.2000,0
11,4,0.0000,6.2865,16.45949,0.7708,4.4138,0
11,5,0.0000,6.5554,10.91857,0.7150,3.0118,0
11,7,0.0000,5.9186,18.80022,0.8191,5.6889,0
11,8,0.0000,6.9433,7.16652,0.6313,2.1157,0
11,9,0.0000,6.9157,8.19020,0.6384,2.1513,0
11,10,0.0000,6.4105,14.28915,0.7496,3.8209,0
11,11,0.0000,6.0450,18.06907,0.8028,5.4468,0
